xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-14.0 m/s-VLM2
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.500     0.000  -0.735356   0.032670   0.125677   0.158347  -0.000000   0.000000   0.216143   0.000000   0.000000   14.0000     0.1537
   -9.000     0.000  -0.692156   0.029145   0.056904   0.086049  -0.000000   0.000000   0.208199   0.000000   0.000000   14.0000     0.1549
   -8.500     0.000  -0.648809   0.025813   0.027854   0.053666  -0.000000   0.000000   0.199578   0.000000   0.000000   14.0000     0.1563
   -8.000     0.000  -0.605322   0.022676   0.026106   0.048782  -0.000000   0.000000   0.190509   0.000000   0.000000   14.0000     0.1579
   -7.500     0.000  -0.561705   0.019737   0.024946   0.044683  -0.000000   0.000000   0.181379   0.000000   0.000000   14.0000     0.1598
   -7.000     0.000  -0.517965   0.016999   0.023976   0.040975  -0.000000   0.000000   0.172193   0.000000   0.000000   14.0000     0.1620
   -6.500     0.000  -0.474112   0.014464   0.023101   0.037565  -0.000000   0.000000   0.162958   0.000000   0.000000   14.0000     0.1647
   -6.000     0.000  -0.430153   0.012134   0.022280   0.034413  -0.000000   0.000000   0.153675   0.000000   0.000000   14.0000     0.1679
   -5.500     0.000  -0.386099   0.010010   0.021543   0.031553  -0.000000   0.000000   0.144348   0.000000   0.000000   14.0000     0.1719
   -5.000     0.000  -0.341957   0.008095   0.020798   0.028892  -0.000000   0.000000   0.134978   0.000000   0.000000   14.0000     0.1770
   -4.500     0.000  -0.297736   0.006390   0.020070   0.026460  -0.000000   0.000000   0.125570   0.000000   0.000000   14.0000     0.1836
   -4.000     0.000  -0.253446   0.004896   0.019519   0.024415  -0.000000   0.000000   0.116122   0.000000   0.000000   14.0000     0.1926
   -3.500     0.000  -0.209096   0.003615   0.018872   0.022487  -0.000000   0.000000   0.106641   0.000000   0.000000   14.0000     0.2053
   -3.000     0.000  -0.164693   0.002548   0.018159   0.020707  -0.000000   0.000000   0.097129   0.000000   0.000000   14.0000     0.2250
   -2.500     0.000  -0.120249   0.001696   0.017369   0.019065  -0.000000   0.000000   0.087588   0.000000   0.000000   14.0000     0.2593
   -2.000     0.000  -0.075770   0.001060   0.015888   0.016947  -0.000000   0.000000   0.078028   0.000000   0.000000   14.0000     0.3340
   -1.500     0.000  -0.031267   0.000639   0.014299   0.014939  -0.000000   0.000000   0.068444   0.000000   0.000000   14.0000     0.6213
   -1.000     0.000   0.013252   0.000436   0.013875   0.014311   0.000000  -0.000000   0.058831  -0.000000  -0.000000   14.0000    -1.0221
   -0.500     0.000   0.057778   0.000449   0.013792   0.014241   0.000000  -0.000000   0.049199  -0.000000  -0.000000   14.0000    -0.1326
    0.000     0.000   0.102300   0.000680   0.013865   0.014545   0.000000  -0.000000   0.039553  -0.000000  -0.000000   14.0000    -0.0174
    0.500     0.000   0.146811   0.001127   0.013985   0.015112   0.000000  -0.000000   0.029897  -0.000000  -0.000000   14.0000     0.0279
    1.000     0.000   0.191302   0.001792   0.014119   0.015911   0.000000  -0.000000   0.020233  -0.000000  -0.000000   14.0000     0.0522
    1.500     0.000   0.235762   0.002673   0.014233   0.016906   0.000000  -0.000000   0.010565  -0.000000  -0.000000   14.0000     0.0673
    2.000     0.000   0.280184   0.003769   0.014341   0.018110   0.000000  -0.000000   0.000895  -0.000000  -0.000000   14.0000     0.0776
    2.500     0.000   0.324558   0.005081   0.014418   0.019499   0.000000  -0.000000  -0.008772  -0.000000  -0.000000   14.0000     0.0851
    3.000     0.000   0.368875   0.006608   0.014467   0.021075   0.000000  -0.000000  -0.018435  -0.000000  -0.000000   14.0000     0.0908
    3.500     0.000   0.413126   0.008347   0.014521   0.022868   0.000000  -0.000000  -0.028089  -0.000000  -0.000000   14.0000     0.0953
    4.000     0.000   0.457302   0.010299   0.014629   0.024928   0.000000  -0.000000  -0.037733  -0.000000  -0.000000   14.0000     0.0989
    4.500     0.000   0.501395   0.012462   0.014825   0.027287   0.000000  -0.000000  -0.047363  -0.000000  -0.000000   14.0000     0.1019
    5.000     0.000   0.545394   0.014833   0.015126   0.029959   0.000000  -0.000000  -0.056977  -0.000000  -0.000000   14.0000     0.1045
    5.500     0.000   0.589293   0.017413   0.015504   0.032917   0.000000  -0.000000  -0.066571  -0.000000  -0.000000   14.0000     0.1066
    6.000     0.000   0.633081   0.020198   0.015932   0.036130   0.000000  -0.000000  -0.076142  -0.000000  -0.000000   14.0000     0.1085
    6.500     0.000   0.676750   0.023187   0.016376   0.039563   0.000000  -0.000000  -0.085687  -0.000000  -0.000000   14.0000     0.1102
    7.000     0.000   0.720292   0.026377   0.016818   0.043195   0.000000  -0.000000  -0.095202  -0.000000  -0.000000   14.0000     0.1116
    7.500     0.000   0.763697   0.029767   0.017277   0.047044   0.000000  -0.000000  -0.104685  -0.000000  -0.000000   14.0000     0.1129
    8.000     0.000   0.806957   0.033353   0.017730   0.051084   0.000000  -0.000000  -0.114134  -0.000000  -0.000000   14.0000     0.1141
    8.500     0.000   0.850065   0.037134   0.018181   0.055316   0.000000  -0.000000  -0.123545  -0.000000  -0.000000   14.0000     0.1151
    9.000     0.000   0.893010   0.041106   0.018632   0.059739   0.000000  -0.000000  -0.132916  -0.000000  -0.000000   14.0000     0.1161
    9.500     0.000   0.935786   0.045267   0.019096   0.064364   0.000000  -0.000000  -0.142243  -0.000000  -0.000000   14.0000     0.1170
   10.000     0.000   0.978383   0.049613   0.019553   0.069166   0.000000  -0.000000  -0.151524  -0.000000  -0.000000   14.0000     0.1179


