xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-10.0 m/s-VLM2
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.500     0.000  -0.735356   0.032670   0.167157   0.199827  -0.000000   0.000000   0.215925   0.000000   0.000000   10.0000     0.1537
   -9.000     0.000  -0.692156   0.029145   0.131440   0.160585  -0.000000   0.000000   0.207516   0.000000   0.000000   10.0000     0.1549
   -8.500     0.000  -0.648809   0.025813   0.062117   0.087930  -0.000000   0.000000   0.199481   0.000000   0.000000   10.0000     0.1563
   -8.000     0.000  -0.605322   0.022676   0.030718   0.053394  -0.000000   0.000000   0.190814   0.000000   0.000000   10.0000     0.1579
   -7.500     0.000  -0.561705   0.019737   0.028558   0.048295  -0.000000   0.000000   0.181688   0.000000   0.000000   10.0000     0.1598
   -7.000     0.000  -0.517965   0.016999   0.027213   0.044212  -0.000000   0.000000   0.172497   0.000000   0.000000   10.0000     0.1620
   -6.500     0.000  -0.474112   0.014464   0.026199   0.040663  -0.000000   0.000000   0.163254   0.000000   0.000000   10.0000     0.1647
   -6.000     0.000  -0.430153   0.012134   0.025330   0.037464  -0.000000   0.000000   0.153961   0.000000   0.000000   10.0000     0.1679
   -5.500     0.000  -0.386099   0.010010   0.024616   0.034626  -0.000000   0.000000   0.144621   0.000000   0.000000   10.0000     0.1719
   -5.000     0.000  -0.341957   0.008095   0.023887   0.031981  -0.000000   0.000000   0.135238   0.000000   0.000000   10.0000     0.1770
   -4.500     0.000  -0.297736   0.006390   0.023180   0.029569  -0.000000   0.000000   0.125814   0.000000   0.000000   10.0000     0.1836
   -4.000     0.000  -0.253446   0.004896   0.022509   0.027404  -0.000000   0.000000   0.116352   0.000000   0.000000   10.0000     0.1926
   -3.500     0.000  -0.209096   0.003615   0.021793   0.025408  -0.000000   0.000000   0.106854   0.000000   0.000000   10.0000     0.2053
   -3.000     0.000  -0.164693   0.002548   0.020987   0.023535  -0.000000   0.000000   0.097325   0.000000   0.000000   10.0000     0.2250
   -2.500     0.000  -0.120249   0.001696   0.019635   0.021332  -0.000000   0.000000   0.087771   0.000000   0.000000   10.0000     0.2593
   -2.000     0.000  -0.075770   0.001060   0.017656   0.018716  -0.000000   0.000000   0.078195   0.000000   0.000000   10.0000     0.3340
