xflr5 v6.61

Plane name :        FunCub_Flaps100_Eta10
Polar name :        T1-26.0 m/s-VLM2
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.176377   0.016840   0.039620   0.056460  -0.000000   0.000000   0.158938   0.000000   0.000000   26.0000     0.3088
   -9.500     0.000  -0.138499   0.016309   0.039483   0.055792  -0.000000   0.000000   0.153575   0.000000   0.000000   26.0000     0.3615
   -9.000     0.000  -0.100566   0.015986   0.039353   0.055340  -0.000000   0.000000   0.148170   0.000000   0.000000   26.0000     0.4541
   -8.500     0.000  -0.062587   0.015875   0.039259   0.055134  -0.000000   0.000000   0.142724   0.000000   0.000000   26.0000     0.6593
   -8.000     0.000  -0.024570   0.015975   0.039216   0.055192  -0.000000   0.000000   0.137239   0.000000   0.000000   26.0000     1.5000
   -7.500     0.000   0.013477   0.016288   0.039212   0.055500  -0.000000   0.000000   0.131714   0.000000   0.000000   26.0000    -2.4076
   -7.000     0.000   0.051544   0.016814   0.039261   0.056075  -0.000000   0.000000   0.126151   0.000000   0.000000   26.0000    -0.5439
   -6.500     0.000   0.089624   0.017553   0.039388   0.056942  -0.000000   0.000000   0.120552   0.000000   0.000000   26.0000    -0.2636
   -6.000     0.000   0.127707   0.018507   0.039402   0.057908  -0.000000   0.000000   0.114928   0.000000   0.000000   26.0000    -0.1504
   -5.500     0.000   0.165786   0.019674   0.039050   0.058724  -0.000000   0.000000   0.109292   0.000000   0.000000   26.0000    -0.0892
   -5.000     0.000   0.203852   0.021055   0.038699   0.059754  -0.000000   0.000000   0.103626   0.000000   0.000000   26.0000    -0.0509
   -4.500     0.000   0.241895   0.022650   0.038028   0.060678   0.000000   0.000000   0.097940  -0.000000  -0.000000   26.0000    -0.0246
   -4.000     0.000   0.279909   0.024459   0.037598   0.062057   0.000000  -0.000000   0.092223  -0.000000  -0.000000   26.0000    -0.0055
   -3.500     0.000   0.317884   0.026480   0.036924   0.063404   0.000000  -0.000000   0.086492  -0.000000  -0.000000   26.0000     0.0091
   -3.000     0.000   0.355811   0.028713   0.036222   0.064936   0.000000  -0.000000   0.080737  -0.000000  -0.000000   26.0000     0.0205
   -2.500     0.000   0.393682   0.031158   0.035451   0.066610   0.000000  -0.000000   0.074974  -0.000000  -0.000000   26.0000     0.0298
   -2.000     0.000   0.431490   0.033814   0.034800   0.068614   0.000000  -0.000000   0.069190  -0.000000  -0.000000   26.0000     0.0374
   -1.500     0.000   0.469224   0.036678   0.034268   0.070946   0.000000  -0.000000   0.063386  -0.000000  -0.000000   26.0000     0.0438
   -1.000     0.000   0.506877   0.039750   0.034164   0.073914   0.000000  -0.000000   0.057549  -0.000000  -0.000000   26.0000     0.0493
   -0.500     0.000   0.544441   0.043029   0.034044   0.077072   0.000000  -0.000000   0.051701  -0.000000  -0.000000   26.0000     0.0540
    0.000     0.000   0.581907   0.046512   0.034038   0.080550   0.000000  -0.000000   0.045836  -0.000000  -0.000000   26.0000     0.0581
    0.500     0.000   0.619267   0.050198   0.034164   0.084362   0.000000  -0.000000   0.039957  -0.000000  -0.000000   26.0000     0.0617
    1.000     0.000   0.656513   0.054085   0.034244   0.088330   0.000000  -0.000000   0.034072  -0.000000  -0.000000   26.0000     0.0649
    1.500     0.000   0.693636   0.058171   0.034426   0.092597   0.000000  -0.000000   0.028176  -0.000000  -0.000000   26.0000     0.0678
    2.000     0.000   0.730628   0.062453   0.034526   0.096979   0.000000  -0.000000   0.022280  -0.000000  -0.000000   26.0000     0.0704
    2.500     0.000   0.767482   0.066930   0.034682   0.101612   0.000000  -0.000000   0.016378  -0.000000  -0.000000   26.0000     0.0727
    3.000     0.000   0.804189   0.071598   0.034946   0.106543   0.000000  -0.000000   0.010473  -0.000000  -0.000000   26.0000     0.0748
    3.500     0.000   0.840742   0.076454   0.035214   0.111668   0.000000  -0.000000   0.004568  -0.000000  -0.000000   26.0000     0.0768
    4.000     0.000   0.877132   0.081497   0.035498   0.116995   0.000000  -0.000000  -0.001335  -0.000000  -0.000000   26.0000     0.0786
    4.500     0.000   0.913352   0.086722   0.035873   0.122595   0.000000  -0.000000  -0.007237  -0.000000  -0.000000   26.0000     0.0803
    5.000     0.000   0.949395   0.092127   0.036406   0.128533   0.000000  -0.000000  -0.013139  -0.000000  -0.000000   26.0000     0.0818
    5.500     0.000   0.985252   0.097709   0.037216   0.134925   0.000000  -0.000000  -0.019043  -0.000000  -0.000000   26.0000     0.0833


