xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.778399   0.036386   0.022986   0.059372  -0.000000   0.000000   0.225835   0.000000   0.000000   30.0000     0.1526
   -9.500     0.000  -0.735356   0.032670   0.021520   0.054191  -0.000000   0.000000   0.216960   0.000000   0.000000   30.0000     0.1537
   -9.000     0.000  -0.692156   0.029145   0.020229   0.049374  -0.000000   0.000000   0.208020   0.000000   0.000000   30.0000     0.1549
   -8.500     0.000  -0.648809   0.025813   0.019272   0.045084  -0.000000   0.000000   0.199015   0.000000   0.000000   30.0000     0.1563
   -8.000     0.000  -0.605322   0.022676   0.018547   0.041222  -0.000000   0.000000   0.189949   0.000000   0.000000   30.0000     0.1579
   -7.500     0.000  -0.561705   0.019737   0.017818   0.037555  -0.000000   0.000000   0.180829   0.000000   0.000000   30.0000     0.1598
   -7.000     0.000  -0.517965   0.016999   0.017135   0.034135  -0.000000   0.000000   0.171656   0.000000   0.000000   30.0000     0.1620
   -6.500     0.000  -0.474112   0.014464   0.016604   0.031068  -0.000000   0.000000   0.162432   0.000000   0.000000   30.0000     0.1647
   -6.000     0.000  -0.430153   0.012134   0.016054   0.028188  -0.000000   0.000000   0.153162   0.000000   0.000000   30.0000     0.1679
   -5.500     0.000  -0.386099   0.010010   0.015479   0.025489  -0.000000   0.000000   0.143849   0.000000   0.000000   30.0000     0.1719
   -5.000     0.000  -0.341957   0.008095   0.014923   0.023018  -0.000000   0.000000   0.134495   0.000000   0.000000   30.0000     0.1770
   -4.500     0.000  -0.297736   0.006390   0.014387   0.020777  -0.000000   0.000000   0.125103   0.000000   0.000000   30.0000     0.1836
   -4.000     0.000  -0.253446   0.004896   0.013877   0.018773  -0.000000   0.000000   0.115675   0.000000   0.000000   30.0000     0.1926
   -3.500     0.000  -0.209096   0.003615   0.013419   0.017034  -0.000000   0.000000   0.106214   0.000000   0.000000   30.0000     0.2053
   -3.000     0.000  -0.164693   0.002548   0.012995   0.015543  -0.000000   0.000000   0.096724   0.000000   0.000000   30.0000     0.2250
   -2.500     0.000  -0.120249   0.001696   0.012613   0.014310  -0.000000   0.000000   0.087208   0.000000   0.000000   30.0000     0.2593
   -2.000     0.000  -0.075770   0.001060   0.012189   0.013249  -0.000000   0.000000   0.077668   0.000000   0.000000   30.0000     0.3340
   -1.500     0.000  -0.031267   0.000639   0.011554   0.012193  -0.000000   0.000000   0.068109   0.000000   0.000000   30.0000     0.6213
   -1.000     0.000   0.013252   0.000436   0.010234   0.010670   0.000000  -0.000000   0.058536  -0.000000  -0.000000   30.0000    -1.0221
   -0.500     0.000   0.057778   0.000449   0.009806   0.010255   0.000000  -0.000000   0.048942  -0.000000  -0.000000   30.0000    -0.1326
    0.000     0.000   0.102300   0.000680   0.009601   0.010281   0.000000  -0.000000   0.039334  -0.000000  -0.000000   30.0000    -0.0174
    0.500     0.000   0.146811   0.001127   0.009546   0.010673   0.000000  -0.000000   0.029716  -0.000000  -0.000000   30.0000     0.0279
    1.000     0.000   0.191302   0.001792   0.009612   0.011404   0.000000  -0.000000   0.020092  -0.000000  -0.000000   30.0000     0.0522
    1.500     0.000   0.235762   0.002673   0.009771   0.012444   0.000000  -0.000000   0.010463  -0.000000  -0.000000   30.0000     0.0673
    2.000     0.000   0.280184   0.003769   0.009972   0.013741   0.000000  -0.000000   0.000833  -0.000000  -0.000000   30.0000     0.0776
    2.500     0.000   0.324558   0.005081   0.010190   0.015271   0.000000  -0.000000  -0.008795  -0.000000  -0.000000   30.0000     0.0851
    3.000     0.000   0.368875   0.006608   0.010419   0.017027   0.000000  -0.000000  -0.018418  -0.000000  -0.000000   30.0000     0.0908
    3.500     0.000   0.413126   0.008347   0.010650   0.018997   0.000000  -0.000000  -0.028035  -0.000000  -0.000000   30.0000     0.0953
    4.000     0.000   0.457302   0.010299   0.010878   0.021177   0.000000  -0.000000  -0.037641  -0.000000  -0.000000   30.0000     0.0989
    4.500     0.000   0.501395   0.012462   0.011113   0.023575   0.000000  -0.000000  -0.047235  -0.000000  -0.000000   30.0000     0.1019
    5.000     0.000   0.545394   0.014833   0.011368   0.026202   0.000000  -0.000000  -0.056815  -0.000000  -0.000000   30.0000     0.1045
    5.500     0.000   0.589293   0.017413   0.011640   0.029053   0.000000  -0.000000  -0.066376  -0.000000  -0.000000   30.0000     0.1066
    6.000     0.000   0.633081   0.020198   0.011930   0.032128   0.000000  -0.000000  -0.075916  -0.000000  -0.000000   30.0000     0.1085
    6.500     0.000   0.676750   0.023187   0.012230   0.035417   0.000000  -0.000000  -0.085433  -0.000000  -0.000000   30.0000     0.1102
    7.000     0.000   0.720292   0.026377   0.012541   0.038918   0.000000  -0.000000  -0.094924  -0.000000  -0.000000   30.0000     0.1116
    7.500     0.000   0.763697   0.029767   0.012868   0.042635   0.000000  -0.000000  -0.104384  -0.000000  -0.000000   30.0000     0.1129
    8.000     0.000   0.806957   0.033353   0.013201   0.046555   0.000000  -0.000000  -0.113812  -0.000000  -0.000000   30.0000     0.1141
    8.500     0.000   0.850065   0.037134   0.013524   0.050658   0.000000  -0.000000  -0.123206  -0.000000  -0.000000   30.0000     0.1151
    9.000     0.000   0.893010   0.041106   0.013855   0.054961   0.000000  -0.000000  -0.132561  -0.000000  -0.000000   30.0000     0.1161
    9.500     0.000   0.935786   0.045267   0.014204   0.059471   0.000000  -0.000000  -0.141874  -0.000000  -0.000000   30.0000     0.1170
   10.000     0.000   0.978383   0.049613   0.014555   0.064169   0.000000  -0.000000  -0.151144  -0.000000  -0.000000   30.0000     0.1179


