xflr5 v6.61

Plane name :        FunCub_Flaps50_Eta6
Polar name :        T1-14.0 m/s-VLM2-b15.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.500    15.000  -0.026435   0.018589   0.028855   0.047444  -0.100922  -0.013774  -0.043295   0.038302   0.037765   14.0000    -0.3411
   -5.000    15.000   0.012232   0.018793   0.028608   0.047401  -0.102062  -0.012983  -0.053480   0.039103   0.038542   14.0000     1.4294
   -4.500    15.000   0.050848   0.019262   0.028402   0.047664  -0.103404  -0.012168  -0.063680   0.039899   0.039311   14.0000     0.4182
   -4.000    15.000   0.089403   0.019980   0.028063   0.048043  -0.104929  -0.011328  -0.073894   0.040729   0.040072   14.0000     0.2968
   -3.500    15.000   0.127894   0.020927   0.027579   0.048506  -0.106615  -0.010466  -0.084126   0.041528   0.040823   14.0000     0.2496
   -3.000    15.000   0.166356   0.022099   0.027127   0.049227  -0.108428  -0.009588  -0.094466   0.042266   0.041561   14.0000     0.2247
   -2.500    15.000   0.206163   0.023606   0.026985   0.050591  -0.110174  -0.008899  -0.108343   0.042882   0.042223   14.0000     0.2127
   -2.000    15.000   0.244653   0.025574   0.027096   0.052670  -0.112216  -0.008052  -0.119639   0.043599   0.042948   14.0000     0.2026


