xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-30.0 m/s-VLM2-b10.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000    10.000  -0.509034   0.019418   0.017282   0.036700  -0.065808  -0.007483   0.172367   0.022250   0.022089   30.0000     0.1635
   -6.500    10.000  -0.465399   0.016976   0.016757   0.033734  -0.065554  -0.006968   0.162236   0.022719   0.022555   30.0000     0.1658
   -6.000    10.000  -0.421787   0.014724   0.016205   0.030929  -0.065443  -0.006435   0.152061   0.023193   0.023020   30.0000     0.1685
   -5.500    10.000  -0.378202   0.012641   0.015656   0.028296  -0.065472  -0.005884   0.141848   0.023667   0.023485   30.0000     0.1719
   -5.000    10.000  -0.334648   0.010696   0.015140   0.025836  -0.065633  -0.005314   0.131602   0.024140   0.023948   30.0000     0.1762
   -4.500    10.000  -0.291126   0.008840   0.014631   0.023471  -0.065921  -0.004727   0.121332   0.024613   0.024409   30.0000     0.1818
   -4.000    10.000  -0.247639   0.006988   0.014159   0.021147  -0.066327  -0.004122   0.111043   0.025083   0.024867   30.0000     0.1894
   -3.500    10.000  -0.204191   0.004988   0.013737   0.018725  -0.066844  -0.003499   0.100739   0.025547   0.025322   30.0000     0.2004
   -3.000    10.000  -0.160801   0.002585   0.013351   0.015936  -0.067465  -0.002861   0.090423   0.026007   0.025773   30.0000     0.2174
   -2.500    10.000  -0.117528  -0.000540   0.013005   0.012465  -0.068186  -0.002205   0.080099   0.026461   0.026220   30.0000     0.2468
   -2.000    10.000  -0.074528  -0.004577   0.012613   0.008035  -0.069003  -0.001535   0.069774   0.026917   0.026661   30.0000     0.3096
   -1.500    10.000  -0.032054  -0.007878   0.012044   0.004166  -0.069909  -0.000849   0.059449   0.027384   0.027096   30.0000     0.5361
   -1.000    10.000   0.010307  -0.006398   0.010807   0.004409  -0.070906  -0.000148   0.049132   0.027815   0.027525   30.0000    -1.0684
   -0.500    10.000   0.053271  -0.002047   0.010419   0.008372  -0.071965   0.000566   0.038799   0.028214   0.027937   30.0000    -0.0975
    0.000    10.000   0.096594   0.001627   0.010240   0.011867  -0.073131   0.001301   0.028675   0.028610   0.028347   30.0000     0.0069
    0.500    10.000   0.140281   0.004183   0.010206   0.014389  -0.074435   0.002063   0.018947   0.029019   0.028766   30.0000     0.0458
    1.000    10.000   0.184375   0.005621   0.010293   0.015914  -0.075855   0.002794   0.007676   0.029428   0.029186   30.0000     0.0684
    1.500    10.000   0.228092   0.007013   0.010459   0.017472  -0.076826   0.003547  -0.002965   0.029577   0.029346   30.0000     0.0816
    2.000    10.000   0.271710   0.008314   0.010681   0.018995  -0.078484   0.004328  -0.013535   0.029987   0.029763   30.0000     0.0905
    2.500    10.000   0.315374   0.009765   0.010924   0.020689  -0.080160   0.005115  -0.024184   0.030337   0.030120   30.0000     0.0971
    3.000    10.000   0.359072   0.011393   0.011176   0.022569  -0.081996   0.005913  -0.034900   0.030688   0.030477   30.0000     0.1021
    3.500    10.000   0.402804   0.013198   0.011423   0.024621  -0.084008   0.006724  -0.045667   0.031064   0.030855   30.0000     0.1060
    4.000    10.000   0.446591   0.015251   0.011649   0.026900  -0.085282   0.007489  -0.056485   0.031024   0.030819   30.0000     0.1093
    4.500    10.000   0.490372   0.017464   0.011900   0.029364  -0.087497   0.008304  -0.067337   0.031331   0.031131   30.0000     0.1120
    5.000    10.000   0.534169   0.019895   0.012164   0.032059  -0.089759   0.009120  -0.078224   0.031596   0.031400   30.0000     0.1143
    5.500    10.000   0.577982   0.022537   0.012447   0.034984  -0.092087   0.009939  -0.089123   0.031831   0.031642   30.0000     0.1163
    6.000    10.000   0.621810   0.025409   0.012758   0.038166  -0.094591   0.010764  -0.100056   0.032069   0.031885   30.0000     0.1180
    6.500    10.000   0.665640   0.028528   0.013086   0.041614  -0.097053   0.011576  -0.111012   0.032214   0.032033   30.0000     0.1196


