xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-30.0 m/s-VLM2-b5.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.500     5.000  -0.655107   0.024569   0.019404   0.043972  -0.032688  -0.004375   0.206036   0.010223   0.010169   30.0000     0.1596
   -8.000     5.000  -0.610431   0.021488   0.018660   0.040148  -0.032401  -0.004148   0.196277   0.010477   0.010420   30.0000     0.1611
   -7.500     5.000  -0.565761   0.018628   0.017910   0.036539  -0.032185  -0.003911   0.186444   0.010734   0.010672   30.0000     0.1628
   -7.000     5.000  -0.521102   0.015988   0.017230   0.033217  -0.032038  -0.003664   0.176544   0.010994   0.010923   30.0000     0.1648
   -6.500     5.000  -0.476460   0.013565   0.016695   0.030260  -0.031959  -0.003407   0.166583   0.011250   0.011175   30.0000     0.1673
   -6.000     5.000  -0.431838   0.011359   0.016133   0.027491  -0.031945  -0.003141   0.156579   0.011504   0.011425   30.0000     0.1703
   -5.500     5.000  -0.387239   0.009368   0.015557   0.024926  -0.031994  -0.002865   0.146540   0.011757   0.011675   30.0000     0.1740
   -5.000     5.000  -0.342667   0.007593   0.015011   0.022605  -0.032104  -0.002579   0.136471   0.012010   0.011924   30.0000     0.1787
   -4.500     5.000  -0.298123   0.006034   0.014472   0.020506  -0.032274  -0.002284   0.126382   0.012265   0.012172   30.0000     0.1849
   -4.000     5.000  -0.253607   0.004693   0.013965   0.018658  -0.032500  -0.001980   0.116281   0.012517   0.012418   30.0000     0.1933
   -3.500     5.000  -0.209120   0.003575   0.013512   0.017086  -0.032781  -0.001666   0.106174   0.012765   0.012662   30.0000     0.2054
   -3.000     5.000  -0.164657   0.002710   0.013093   0.015803  -0.033115  -0.001344   0.096070   0.013011   0.012904   30.0000     0.2241
   -2.500     5.000  -0.120235   0.002241   0.012717   0.014958  -0.033501  -0.001012   0.085975   0.013254   0.013143   30.0000     0.2566
   -2.000     5.000  -0.075856   0.001489   0.012297   0.013786  -0.033936  -0.000673   0.075897   0.013497   0.013380   30.0000     0.3274
   -1.500     5.000  -0.031477   0.001142   0.011674   0.012816  -0.034421  -0.000324   0.065844   0.013746   0.013613   30.0000     0.5982
   -1.000     5.000   0.012887   0.001024   0.010365   0.011389  -0.034954   0.000032   0.055823   0.013977   0.013842   30.0000    -0.9993
   -0.500     5.000   0.057221   0.001060   0.009946   0.011005  -0.035532   0.000396   0.045812   0.014191   0.014068   30.0000    -0.1204
    0.000     5.000   0.101526   0.000047   0.009750   0.009797  -0.036155   0.000760   0.035646   0.014403   0.014286   30.0000    -0.0087
    0.500     5.000   0.146298  -0.000716   0.009695   0.008979  -0.036821   0.001119   0.025092   0.014605   0.014495   30.0000     0.0358
    1.000     5.000   0.190425   0.002370   0.009770   0.012140  -0.037558   0.001529   0.015555   0.014811   0.014708   30.0000     0.0581
    1.500     5.000   0.234896   0.003559   0.009931   0.013490  -0.038315   0.001922   0.005325   0.014998   0.014901   30.0000     0.0727
    2.000     5.000   0.279444   0.004713   0.010136   0.014849  -0.039064   0.002317  -0.005028   0.015164   0.015072   30.0000     0.0828
    2.500     5.000   0.323936   0.005940   0.010364   0.016304  -0.039922   0.002719  -0.015466   0.015338   0.015251   30.0000     0.0902
    3.000     5.000   0.368571   0.007639   0.010599   0.018239  -0.040844   0.003125  -0.025973   0.015508   0.015425   30.0000     0.0959
    3.500     5.000   0.413218   0.009386   0.010828   0.020214  -0.041807   0.003535  -0.036537   0.015665   0.015585   30.0000     0.1004
    4.000     5.000   0.457897   0.011322   0.011060   0.022382  -0.042808   0.003947  -0.047153   0.015807   0.015729   30.0000     0.1041
    4.500     5.000   0.502617   0.013397   0.011301   0.024698  -0.043852   0.004361  -0.057812   0.015935   0.015859   30.0000     0.1071
    5.000     5.000   0.547360   0.015037   0.011558   0.026595  -0.044968   0.004778  -0.068507   0.016059   0.015986   30.0000     0.1097
    5.500     5.000   0.592030   0.018379   0.011834   0.030213  -0.046069   0.005195  -0.079213   0.016163   0.016091   30.0000     0.1120
    6.000     5.000   0.636790   0.021264   0.012131   0.033395  -0.047324   0.005618  -0.089951   0.016278   0.016210   30.0000     0.1139
    6.500     5.000   0.681558   0.024316   0.012444   0.036760  -0.048637   0.006041  -0.100702   0.016376   0.016312   30.0000     0.1157
    7.000     5.000   0.726332   0.027563   0.012768   0.040331  -0.049978   0.006462  -0.111451   0.016451   0.016392   30.0000     0.1172
    7.500     5.000   0.771120   0.030934   0.013111   0.044045  -0.051368   0.006883  -0.122187   0.016513   0.016460   30.0000     0.1187
    8.000     5.000   0.815935   0.034073   0.013464   0.047537  -0.052829   0.007304  -0.132901   0.016575   0.016525   30.0000     0.1200
    8.500     5.000   0.860558   0.038508   0.013814   0.052322  -0.054355   0.007727  -0.143583   0.016635   0.016585   30.0000     0.1211


