xflr5 v6.61

Plane name :        FunCub_Flaps50_Eta6
Polar name :        T1-26.0 m/s-VLM2
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.454614   0.014665   0.026069   0.040735  -0.000000   0.000000   0.178778   0.000000   0.000000   26.0000     0.1783
   -9.500     0.000  -0.415563   0.012516   0.025617   0.038133  -0.000000   0.000000   0.174057   0.000000   0.000000   26.0000     0.1846
   -9.000     0.000  -0.376408   0.010569   0.025250   0.035819  -0.000000   0.000000   0.169293   0.000000   0.000000   26.0000     0.1922
   -8.500     0.000  -0.337157   0.008825   0.024920   0.033745  -0.000000   0.000000   0.164486   0.000000   0.000000   26.0000     0.2016
   -8.000     0.000  -0.297818   0.007288   0.024612   0.031900  -0.000000   0.000000   0.159638   0.000000   0.000000   26.0000     0.2135
   -7.500     0.000  -0.258401   0.005958   0.024328   0.030286  -0.000000   0.000000   0.154750   0.000000   0.000000   26.0000     0.2291
   -7.000     0.000  -0.218913   0.004837   0.024100   0.028937  -0.000000   0.000000   0.149822   0.000000   0.000000   26.0000     0.2505
   -6.500     0.000  -0.179363   0.003926   0.023889   0.027815  -0.000000   0.000000   0.144858   0.000000   0.000000   26.0000     0.2812
   -6.000     0.000  -0.139760   0.003227   0.023529   0.026756  -0.000000   0.000000   0.139862   0.000000   0.000000   26.0000     0.3295
   -5.500     0.000  -0.100113   0.002740   0.023186   0.025926  -0.000000   0.000000   0.134833   0.000000   0.000000   26.0000     0.4161
   -5.000     0.000  -0.060429   0.002467   0.022869   0.025337  -0.000000   0.000000   0.129773   0.000000   0.000000   26.0000     0.6166
   -4.500     0.000  -0.020717   0.002408   0.022493   0.024902  -0.000000   0.000000   0.124685  -0.000000  -0.000000   26.0000     1.5860
   -4.000     0.000   0.019014   0.002564   0.022092   0.024656   0.000000   0.000000   0.119568  -0.000000  -0.000000   26.0000    -1.4965
   -3.500     0.000   0.058754   0.002935   0.021626   0.024560   0.000000   0.000000   0.114426  -0.000000  -0.000000   26.0000    -0.4093
   -3.000     0.000   0.098497   0.003520   0.020916   0.024437   0.000000   0.000000   0.109259  -0.000000  -0.000000   26.0000    -0.1994
   -2.500     0.000   0.138232   0.004322   0.020181   0.024503   0.000000   0.000000   0.104069  -0.000000  -0.000000   26.0000    -0.1102
   -2.000     0.000   0.177952   0.005338   0.019518   0.024855   0.000000   0.000000   0.098855  -0.000000  -0.000000   26.0000    -0.0608
   -1.500     0.000   0.217647   0.006569   0.019070   0.025639   0.000000   0.000000   0.093618  -0.000000  -0.000000   26.0000    -0.0295
   -1.000     0.000   0.257310   0.008014   0.018651   0.026665   0.000000   0.000000   0.088364  -0.000000  -0.000000   26.0000    -0.0078
   -0.500     0.000   0.296930   0.009674   0.018243   0.027917   0.000000   0.000000   0.083092  -0.000000  -0.000000   26.0000     0.0081
    0.000     0.000   0.336500   0.011546   0.018184   0.029730   0.000000   0.000000   0.077796  -0.000000  -0.000000   26.0000     0.0203
    0.500     0.000   0.376012   0.013630   0.017850   0.031480   0.000000   0.000000   0.072493  -0.000000  -0.000000   26.0000     0.0299
    1.000     0.000   0.415456   0.015925   0.017497   0.033422   0.000000   0.000000   0.067177  -0.000000  -0.000000   26.0000     0.0377
    1.500     0.000   0.454824   0.018430   0.017112   0.035542   0.000000   0.000000   0.061851  -0.000000  -0.000000   26.0000     0.0441
    2.000     0.000   0.494107   0.021144   0.016711   0.037854   0.000000   0.000000   0.056514  -0.000000  -0.000000   26.0000     0.0495
    2.500     0.000   0.533298   0.024064   0.016243   0.040307   0.000000   0.000000   0.051171  -0.000000  -0.000000   26.0000     0.0541
    3.000     0.000   0.572387   0.027189   0.015900   0.043088   0.000000   0.000000   0.045817  -0.000000  -0.000000   26.0000     0.0581
    3.500     0.000   0.611366   0.030516   0.015533   0.046049   0.000000   0.000000   0.040459  -0.000000  -0.000000   26.0000     0.0616
