xflr5 v6.61

Plane name :        FunCub_Flaps50_Eta6
Polar name :        T1-22.0 m/s-VLM2-b10.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.500    10.000  -0.201362   0.015345   0.026904   0.042248  -0.066217  -0.010559   0.029447   0.024636   0.024306   22.0000     0.1137
   -7.000    10.000  -0.161189   0.014882   0.025761   0.040643  -0.066611  -0.010074   0.020532   0.025141   0.024884   22.0000     0.1083
   -6.500    10.000  -0.121086   0.014627   0.025036   0.039662  -0.067133  -0.009573   0.011563   0.025688   0.025458   22.0000     0.0995
   -6.000    10.000  -0.081060   0.014522   0.024607   0.039129  -0.067779  -0.009057   0.002555   0.026252   0.026030   22.0000     0.0822
   -5.500    10.000  -0.041107   0.014521   0.024329   0.038850  -0.068543  -0.008526  -0.006475   0.026829   0.026598   22.0000     0.0325
   -5.000    10.000  -0.001213   0.014621   0.024043   0.038664  -0.069419  -0.007981  -0.015515   0.027403   0.027161   22.0000    -1.6098
   -4.500    10.000   0.038637   0.014861   0.023711   0.038572  -0.070402  -0.007424  -0.024557   0.027965   0.027718   22.0000     0.2507
   -4.000    10.000   0.078453   0.015300   0.023362   0.038662  -0.071483  -0.006854  -0.033607   0.028537   0.028269   22.0000     0.1907
   -3.500    10.000   0.118234   0.015978   0.022882   0.038859  -0.072658  -0.006273  -0.042657   0.029107   0.028813   22.0000     0.1716
   -3.000    10.000   0.157927   0.016926   0.022244   0.039170  -0.073925  -0.005675  -0.051577   0.029679   0.029350   22.0000     0.1619
   -2.500    10.000   0.195750   0.018268   0.021751   0.040018  -0.075446  -0.004809  -0.055866   0.030266   0.029947   22.0000     0.1510
   -2.000    10.000   0.233552   0.020010   0.021468   0.041478  -0.077022  -0.003970  -0.060588   0.030821   0.030525   22.0000     0.1441
   -1.500    10.000   0.277911   0.022353   0.021281   0.043633  -0.077806  -0.004020  -0.080382   0.031043   0.030758   22.0000     0.1514
   -1.000    10.000   0.313327   0.026241   0.021189   0.047430  -0.080304  -0.003100  -0.082421   0.031869   0.031592   22.0000     0.1446
   -0.500    10.000   0.345022   0.032421   0.021116   0.053537  -0.083549  -0.001504  -0.065685   0.032995   0.032720   22.0000     0.1257
    0.000    10.000   0.385427   0.025984   0.020919   0.046903  -0.083540  -0.000619  -0.077305   0.032794   0.032529   22.0000     0.1280
    0.500    10.000   0.436752   0.028056   0.020720   0.048777  -0.084936  -0.001108  -0.113565   0.033044   0.032782   22.0000     0.1428
    1.000    10.000   0.479968   0.030188   0.020452   0.050640  -0.087460  -0.000505  -0.129230   0.033680   0.033414   22.0000     0.1450
    1.500    10.000   0.521145   0.032425   0.020068   0.052493  -0.086565   0.000212  -0.142228   0.032964   0.032696   22.0000     0.1459
    2.000    10.000   0.561219   0.035448   0.019712   0.055160  -0.089058   0.001154  -0.153367   0.033652   0.033379   22.0000     0.1459
    2.500    10.000   0.602268   0.038818   0.019343   0.058162  -0.092304   0.002049  -0.166649   0.034460   0.034177   22.0000     0.1468
    3.000    10.000   0.645391   0.042535   0.019001   0.061537  -0.097869   0.002998  -0.180326   0.036020   0.035725   22.0000     0.1474
    3.500    10.000   0.686901   0.046517   0.018462   0.064979  -0.091813   0.003366  -0.194042   0.032945   0.032657   22.0000     0.1483
    4.000    10.000   0.728671   0.050743   0.018114   0.068857  -0.094834   0.004239  -0.207296   0.033575   0.033287   22.0000     0.1488
    4.500    10.000   0.770399   0.055163   0.017824   0.072988  -0.097515   0.005103  -0.220493   0.034024   0.033739   22.0000     0.1493
    5.000    10.000   0.812115   0.059745   0.019030   0.078775  -0.100632   0.006018  -0.233590   0.034653   0.034404   22.0000     0.1498
    5.500    10.000   0.853627   0.064525   0.019743   0.084269  -0.100919   0.006735  -0.246879   0.034213   0.033974   22.0000     0.1503


