xflr5 v6.61

Plane name :        FunCub_Flaps100_Eta10
Polar name :        T1-14.0 m/s-VLM2
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.176377   0.016840   0.045278   0.062118  -0.000000   0.000000   0.159383   0.000000   0.000000   14.0000     0.3088
   -9.500     0.000  -0.138499   0.016309   0.044912   0.061221  -0.000000   0.000000   0.154008   0.000000   0.000000   14.0000     0.3615
   -9.000     0.000  -0.100566   0.015986   0.044584   0.060570  -0.000000   0.000000   0.148590   0.000000   0.000000   14.0000     0.4541
   -8.500     0.000  -0.062587   0.015875   0.044458   0.060333  -0.000000   0.000000   0.143122   0.000000   0.000000   14.0000     0.6593
   -8.000     0.000  -0.024570   0.015975   0.044564   0.060539  -0.000000   0.000000   0.137608   0.000000   0.000000   14.0000     1.5000
   -7.500     0.000   0.013477   0.016288   0.044501   0.060789  -0.000000   0.000000   0.132066   0.000000   0.000000   14.0000    -2.4076
   -7.000     0.000   0.051544   0.016814   0.044485   0.061299  -0.000000   0.000000   0.126488   0.000000   0.000000   14.0000    -0.5439
   -6.500     0.000   0.089624   0.017553   0.044474   0.062027  -0.000000   0.000000   0.120877   0.000000   0.000000   14.0000    -0.2636
   -6.000     0.000   0.127707   0.018507   0.044241   0.062748  -0.000000   0.000000   0.115244   0.000000   0.000000   14.0000    -0.1504
   -5.500     0.000   0.165786   0.019674   0.043687   0.063361  -0.000000   0.000000   0.109589   0.000000   0.000000   14.0000    -0.0892
   -5.000     0.000   0.203852   0.021055   0.042961   0.064016  -0.000000   0.000000   0.103908   0.000000   0.000000   14.0000    -0.0509
   -4.500     0.000   0.241895   0.022650   0.042490   0.065140   0.000000   0.000000   0.098200  -0.000000  -0.000000   14.0000    -0.0246
   -4.000     0.000   0.279909   0.024459   0.041516   0.065975   0.000000  -0.000000   0.092479  -0.000000  -0.000000   14.0000    -0.0055
   -3.500     0.000   0.317884   0.026480   0.040779   0.067259   0.000000  -0.000000   0.086731  -0.000000  -0.000000   14.0000     0.0091
   -3.000     0.000   0.355811   0.028713   0.040247   0.068960   0.000000  -0.000000   0.080962  -0.000000  -0.000000   14.0000     0.0205
   -2.500     0.000   0.393682   0.031158   0.039762   0.070921   0.000000  -0.000000   0.075171  -0.000000  -0.000000   14.0000     0.0298
   -2.000     0.000   0.431490   0.033814   0.039232   0.073046   0.000000  -0.000000   0.069364  -0.000000  -0.000000   14.0000     0.0374
   -1.500     0.000   0.469224   0.036678   0.038619   0.075297   0.000000  -0.000000   0.063542  -0.000000  -0.000000   14.0000     0.0438
   -1.000     0.000   0.506877   0.039750   0.038068   0.077818   0.000000  -0.000000   0.057700  -0.000000  -0.000000   14.0000     0.0493
   -0.500     0.000   0.544441   0.043029   0.037756   0.080785   0.000000  -0.000000   0.051833  -0.000000  -0.000000   14.0000     0.0540
    0.000     0.000   0.581907   0.046512   0.037590   0.084102   0.000000  -0.000000   0.045946  -0.000000  -0.000000   14.0000     0.0581
    0.500     0.000   0.619267   0.050198   0.037464   0.087662   0.000000  -0.000000   0.040045  -0.000000  -0.000000   14.0000     0.0617
    1.000     0.000   0.656513   0.054085   0.037434   0.091520   0.000000  -0.000000   0.034131  -0.000000  -0.000000   14.0000     0.0649
    1.500     0.000   0.693636   0.058171   0.037387   0.095558   0.000000  -0.000000   0.028211  -0.000000  -0.000000   14.0000     0.0678
    2.000     0.000   0.730628   0.062453   0.037442   0.099895   0.000000  -0.000000   0.022281  -0.000000  -0.000000   14.0000     0.0704
    2.500     0.000   0.767482   0.066930   0.037584   0.104513   0.000000  -0.000000   0.016346  -0.000000  -0.000000   14.0000     0.0727
    3.000     0.000   0.804189   0.071598   0.037819   0.109417   0.000000  -0.000000   0.010406  -0.000000  -0.000000   14.0000     0.0748
    3.500     0.000   0.840742   0.076454   0.038169   0.114624   0.000000  -0.000000   0.004462  -0.000000  -0.000000   14.0000     0.0768
    4.000     0.000   0.877132   0.081497   0.038673   0.120170   0.000000  -0.000000  -0.001484  -0.000000  -0.000000   14.0000     0.0786
    4.500     0.000   0.913352   0.086722   0.039370   0.126093   0.000000  -0.000000  -0.007433  -0.000000  -0.000000   14.0000     0.0803
    5.000     0.000   0.949395   0.092127   0.041159   0.133286   0.000000  -0.000000  -0.013415  -0.000000  -0.000000   14.0000     0.0818
    5.500     0.000   0.985252   0.097709   0.041931   0.139640   0.000000  -0.000000  -0.019350  -0.000000  -0.000000   14.0000     0.0833


