xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-14.0 m/s-VLM2-b10.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.500    10.000  -0.465399   0.016976   0.023453   0.040430  -0.065554  -0.006968   0.162354   0.022948   0.022555   14.0000     0.1658
   -6.000    10.000  -0.421787   0.014724   0.022221   0.036945  -0.065443  -0.006435   0.152237   0.023231   0.023020   14.0000     0.1685
   -5.500    10.000  -0.378202   0.012641   0.021486   0.034127  -0.065472  -0.005884   0.142033   0.023705   0.023485   14.0000     0.1719
   -5.000    10.000  -0.334648   0.010696   0.020746   0.031442  -0.065633  -0.005314   0.131796   0.024185   0.023948   14.0000     0.1762
   -4.500    10.000  -0.291126   0.008840   0.020113   0.028953  -0.065921  -0.004727   0.121528   0.024662   0.024409   14.0000     0.1818
   -4.000    10.000  -0.247639   0.006988   0.019570   0.026558  -0.066327  -0.004122   0.111238   0.025133   0.024867   14.0000     0.1894
   -3.500    10.000  -0.204191   0.004988   0.018930   0.023918  -0.066844  -0.003499   0.100934   0.025601   0.025322   14.0000     0.2004
   -3.000    10.000  -0.160801   0.002585   0.018240   0.020825  -0.067465  -0.002861   0.090619   0.026066   0.025773   14.0000     0.2174
   -2.500    10.000  -0.117528  -0.000540   0.017489   0.016949  -0.068186  -0.002205   0.080296   0.026533   0.026220   14.0000     0.2468
   -2.000    10.000  -0.074528  -0.004577   0.016020   0.011443  -0.069003  -0.001535   0.069982   0.027014   0.026661   14.0000     0.3096
   -1.500    10.000  -0.032054  -0.007878   0.014527   0.006649  -0.069909  -0.000849   0.059659   0.027440   0.027096   14.0000     0.5361
   -1.000    10.000   0.010307  -0.006398   0.014144   0.007746  -0.070906  -0.000148   0.049314   0.027866   0.027525   14.0000    -1.0684
   -0.500    10.000   0.053271  -0.002047   0.014081   0.012034  -0.071965   0.000566   0.038963   0.028276   0.027937   14.0000    -0.0975
    0.000    10.000   0.096594   0.001627   0.014177   0.015804  -0.073131   0.001301   0.028824   0.028683   0.028347   14.0000     0.0069
    0.500    10.000   0.140281   0.004183   0.014321   0.018504  -0.074435   0.002063   0.019084   0.029102   0.028766   14.0000     0.0458
    1.000    10.000   0.184375   0.005621   0.014485   0.020105  -0.075855   0.002794   0.007800   0.029523   0.029186   14.0000     0.0684
    1.500    10.000   0.228092   0.007013   0.014613   0.021627  -0.076826   0.003547  -0.002855   0.029687   0.029346   14.0000     0.0816
    2.000    10.000   0.271710   0.008314   0.014749   0.023063  -0.078484   0.004328  -0.013439   0.030110   0.029763   14.0000     0.0905
    2.500    10.000   0.315374   0.009765   0.014861   0.024626  -0.080160   0.005115  -0.024103   0.030474   0.030120   14.0000     0.0971
    3.000    10.000   0.359072   0.011393   0.014948   0.026340  -0.081996   0.005913  -0.034835   0.030839   0.030477   14.0000     0.1021
    3.500    10.000   0.402804   0.013198   0.015044   0.028242  -0.084008   0.006724  -0.045620   0.031225   0.030855   14.0000     0.1060
    4.000    10.000   0.446591   0.015251   0.015160   0.030411  -0.085282   0.007489  -0.056458   0.031189   0.030819   14.0000     0.1093
    4.500    10.000   0.490372   0.017464   0.015386   0.032850  -0.087497   0.008304  -0.067326   0.031495   0.031131   14.0000     0.1120
    5.000    10.000   0.534169   0.019895   0.015708   0.035604  -0.089759   0.009120  -0.078229   0.031752   0.031400   14.0000     0.1143
    5.500    10.000   0.577982   0.022537   0.016119   0.038656  -0.092087   0.009939  -0.089141   0.031977   0.031642   14.0000     0.1163
    6.000    10.000   0.621810   0.025409   0.016590   0.041999  -0.094591   0.010764  -0.100086   0.032202   0.031885   14.0000     0.1180


