xflr5 v6.61

Plane name :        FunCub_Flaps50_Eta6
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.454614   0.014665   0.013224   0.027889  -0.000000   0.000000   0.179089   0.000000   0.000000   30.0000     0.1783
   -9.500     0.000  -0.415563   0.012516   0.023695   0.036211  -0.000000   0.000000   0.173999   0.000000   0.000000   30.0000     0.1846
   -9.000     0.000  -0.376408   0.010569   0.026451   0.037019  -0.000000   0.000000   0.169133   0.000000   0.000000   30.0000     0.1922
   -8.500     0.000  -0.337157   0.008825   0.025333   0.034158  -0.000000   0.000000   0.164356   0.000000   0.000000   30.0000     0.2016
   -8.000     0.000  -0.297818   0.007288   0.027404   0.034691  -0.000000   0.000000   0.159435   0.000000   0.000000   30.0000     0.2135
   -7.500     0.000  -0.258401   0.005958   0.023117   0.029074  -0.000000   0.000000   0.154679   0.000000   0.000000   30.0000     0.2291
   -7.000     0.000  -0.218913   0.004837   0.022790   0.027627  -0.000000   0.000000   0.149757   0.000000   0.000000   30.0000     0.2505
   -6.500     0.000  -0.179363   0.003926   0.022426   0.026352  -0.000000   0.000000   0.144801   0.000000   0.000000   30.0000     0.2812
   -6.000     0.000  -0.139760   0.003227   0.021927   0.025154  -0.000000   0.000000   0.139813   0.000000   0.000000   30.0000     0.3295
   -5.500     0.000  -0.100113   0.002740   0.021407   0.024147  -0.000000   0.000000   0.134794   0.000000   0.000000   30.0000     0.4161
   -5.000     0.000  -0.060429   0.002467   0.020872   0.023340  -0.000000   0.000000   0.129743   0.000000   0.000000   30.0000     0.6166
   -4.500     0.000  -0.020717   0.002408   0.020342   0.022751  -0.000000   0.000000   0.124662  -0.000000  -0.000000   30.0000     1.5860
   -4.000     0.000   0.019014   0.002564   0.019814   0.022378   0.000000   0.000000   0.119553  -0.000000  -0.000000   30.0000    -1.4965
   -3.500     0.000   0.058754   0.002935   0.019274   0.022208   0.000000   0.000000   0.114415  -0.000000  -0.000000   30.0000    -0.4093
   -3.000     0.000   0.098497   0.003520   0.018509   0.022029   0.000000   0.000000   0.109255  -0.000000  -0.000000   30.0000    -0.1994
   -2.500     0.000   0.138232   0.004322   0.017683   0.022005   0.000000   0.000000   0.104070  -0.000000  -0.000000   30.0000    -0.1102
   -2.000     0.000   0.177952   0.005338   0.016853   0.022190   0.000000   0.000000   0.098863  -0.000000  -0.000000   30.0000    -0.0608
   -1.500     0.000   0.217647   0.006569   0.016257   0.022826   0.000000   0.000000   0.093633  -0.000000  -0.000000   30.0000    -0.0295
   -1.000     0.000   0.257310   0.008014   0.015790   0.023805   0.000000   0.000000   0.088382  -0.000000  -0.000000   30.0000    -0.0078
   -0.500     0.000   0.296930   0.009674   0.015509   0.025183   0.000000   0.000000   0.083109  -0.000000  -0.000000   30.0000     0.0081
    0.000     0.000   0.336500   0.011546   0.015945   0.027491   0.000000   0.000000   0.077804  -0.000000  -0.000000   30.0000     0.0203
    0.500     0.000   0.376012   0.013630   0.015720   0.029350   0.000000   0.000000   0.072501  -0.000000  -0.000000   30.0000     0.0299
    1.000     0.000   0.415456   0.015925   0.015472   0.031397   0.000000   0.000000   0.067187  -0.000000  -0.000000   30.0000     0.0377
    1.500     0.000   0.454824   0.018430   0.015196   0.033626   0.000000   0.000000   0.061861  -0.000000  -0.000000   30.0000     0.0441
    2.000     0.000   0.494107   0.021144   0.014764   0.035908   0.000000   0.000000   0.056530  -0.000000  -0.000000   30.0000     0.0495
    2.500     0.000   0.533298   0.024064   0.014605   0.038669   0.000000   0.000000   0.051183  -0.000000  -0.000000   30.0000     0.0541
    3.000     0.000   0.572387   0.027189   0.014343   0.041531   0.000000   0.000000   0.045833  -0.000000  -0.000000   30.0000     0.0581
