xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-22.0 m/s-VLM2-b5.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.500     5.000  -0.565761   0.018628   0.020632   0.039260  -0.032185  -0.003911   0.186481   0.010738   0.010672   22.0000     0.1628
   -7.000     5.000  -0.521102   0.015988   0.019894   0.035882  -0.032038  -0.003664   0.176585   0.010994   0.010923   22.0000     0.1648
   -6.500     5.000  -0.476460   0.013565   0.019197   0.032762  -0.031959  -0.003407   0.166633   0.011252   0.011175   22.0000     0.1673
   -6.000     5.000  -0.431838   0.011359   0.018518   0.029877  -0.031945  -0.003141   0.156634   0.011509   0.011425   22.0000     0.1703
   -5.500     5.000  -0.387239   0.009368   0.017882   0.027250  -0.031994  -0.002865   0.146597   0.011765   0.011675   22.0000     0.1740
   -5.000     5.000  -0.342667   0.007593   0.017253   0.024847  -0.032104  -0.002579   0.136531   0.012017   0.011924   22.0000     0.1787
   -4.500     5.000  -0.298123   0.006034   0.016597   0.022631  -0.032274  -0.002284   0.126447   0.012271   0.012172   22.0000     0.1849
   -4.000     5.000  -0.253607   0.004693   0.015809   0.020502  -0.032500  -0.001980   0.116353   0.012524   0.012418   22.0000     0.1933
   -3.500     5.000  -0.209120   0.003575   0.015258   0.018832  -0.032781  -0.001666   0.106246   0.012773   0.012662   22.0000     0.2054
   -3.000     5.000  -0.164657   0.002710   0.014684   0.017394  -0.033115  -0.001344   0.096143   0.013018   0.012904   22.0000     0.2241
   -2.500     5.000  -0.120235   0.002241   0.014149   0.016390  -0.033501  -0.001012   0.086047   0.013265   0.013143   22.0000     0.2566
   -2.000     5.000  -0.075856   0.001489   0.013310   0.014799  -0.033936  -0.000673   0.075972   0.013515   0.013380   22.0000     0.3274
   -1.500     5.000  -0.031477   0.001142   0.012064   0.013206  -0.034421  -0.000324   0.065922   0.013751   0.013613   22.0000     0.5982
   -1.000     5.000   0.012887   0.001024   0.011196   0.012220  -0.034954   0.000032   0.055887   0.013980   0.013842   22.0000    -0.9993
   -0.500     5.000   0.057221   0.001060   0.010886   0.011946  -0.035532   0.000396   0.045867   0.014199   0.014068   22.0000    -0.1204
    0.000     5.000   0.101526   0.000047   0.010797   0.010844  -0.036155   0.000760   0.035693   0.014412   0.014286   22.0000    -0.0087
    0.500     5.000   0.146298  -0.000716   0.010854   0.010138  -0.036821   0.001119   0.025130   0.014615   0.014495   22.0000     0.0358
    1.000     5.000   0.190425   0.002370   0.011005   0.013375  -0.037558   0.001529   0.015586   0.014822   0.014708   22.0000     0.0581
    1.500     5.000   0.234896   0.003559   0.011196   0.014755  -0.038315   0.001922   0.005349   0.015011   0.014901   22.0000     0.0727
    2.000     5.000   0.279444   0.004713   0.011395   0.016108  -0.039064   0.002317  -0.005011   0.015179   0.015072   22.0000     0.0828
    2.500     5.000   0.323936   0.005940   0.011592   0.017531  -0.039922   0.002719  -0.015456   0.015356   0.015251   22.0000     0.0902
    3.000     5.000   0.368571   0.007639   0.011775   0.019414  -0.040844   0.003125  -0.025969   0.015529   0.015425   22.0000     0.0959
    3.500     5.000   0.413218   0.009386   0.011956   0.021342  -0.041807   0.003535  -0.036541   0.015688   0.015585   22.0000     0.1004
    4.000     5.000   0.457897   0.011322   0.012140   0.023462  -0.042808   0.003947  -0.047164   0.015832   0.015729   22.0000     0.1041
    4.500     5.000   0.502617   0.013397   0.012357   0.025754  -0.043852   0.004361  -0.057830   0.015960   0.015859   22.0000     0.1071
    5.000     5.000   0.547360   0.015037   0.012633   0.027670  -0.044968   0.004778  -0.068529   0.016084   0.015986   22.0000     0.1097
    5.500     5.000   0.592030   0.018379   0.012969   0.031348  -0.046069   0.005195  -0.079238   0.016184   0.016091   22.0000     0.1120
    6.000     5.000   0.636790   0.021264   0.013332   0.034596  -0.047324   0.005618  -0.089979   0.016296   0.016210   22.0000     0.1139
    6.500     5.000   0.681558   0.024316   0.013699   0.038015  -0.048637   0.006041  -0.100731   0.016392   0.016312   22.0000     0.1157
    7.000     5.000   0.726332   0.027563   0.014080   0.041643  -0.049978   0.006462  -0.111480   0.016464   0.016392   22.0000     0.1172
    7.500     5.000   0.771120   0.030934   0.014477   0.045411  -0.051368   0.006883  -0.122216   0.016522   0.016460   22.0000     0.1187
    8.000     5.000   0.815935   0.034073   0.014877   0.048950  -0.052829   0.007304  -0.132929   0.016582   0.016525   22.0000     0.1200


