xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-26.0 m/s-VLM2-b5.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.500     5.000  -0.565761   0.018628   0.019153   0.037782  -0.032185  -0.003911   0.186455   0.010736   0.010672   26.0000     0.1628
   -7.000     5.000  -0.521102   0.015988   0.018441   0.034428  -0.032038  -0.003664   0.176557   0.010994   0.010923   26.0000     0.1648
   -6.500     5.000  -0.476460   0.013565   0.017835   0.031400  -0.031959  -0.003407   0.166600   0.011250   0.011175   26.0000     0.1673
   -6.000     5.000  -0.431838   0.011359   0.017219   0.028578  -0.031945  -0.003141   0.156599   0.011504   0.011425   26.0000     0.1703
   -5.500     5.000  -0.387239   0.009368   0.016614   0.025983  -0.031994  -0.002865   0.146561   0.011759   0.011675   26.0000     0.1740
   -5.000     5.000  -0.342667   0.007593   0.016026   0.023619  -0.032104  -0.002579   0.136495   0.012012   0.011924   26.0000     0.1787
   -4.500     5.000  -0.298123   0.006034   0.015415   0.021449  -0.032274  -0.002284   0.126408   0.012266   0.012172   26.0000     0.1849
   -4.000     5.000  -0.253607   0.004693   0.014743   0.019436  -0.032500  -0.001980   0.116312   0.012519   0.012418   26.0000     0.1933
   -3.500     5.000  -0.209120   0.003575   0.014170   0.017745  -0.032781  -0.001666   0.106207   0.012768   0.012662   26.0000     0.2054
   -3.000     5.000  -0.164657   0.002710   0.013711   0.016421  -0.033115  -0.001344   0.096102   0.013015   0.012904   26.0000     0.2241
   -2.500     5.000  -0.120235   0.002241   0.013299   0.015540  -0.033501  -0.001012   0.086006   0.013258   0.013143   26.0000     0.2566
   -2.000     5.000  -0.075856   0.001489   0.012774   0.014263  -0.033936  -0.000673   0.075928   0.013504   0.013380   26.0000     0.3274
   -1.500     5.000  -0.031477   0.001142   0.012013   0.013155  -0.034421  -0.000324   0.065875   0.013751   0.013613   26.0000     0.5982
   -1.000     5.000   0.012887   0.001024   0.010668   0.011692  -0.034954   0.000032   0.055851   0.013978   0.013842   26.0000    -0.9993
   -0.500     5.000   0.057221   0.001060   0.010298   0.011358  -0.035532   0.000396   0.045836   0.014195   0.014068   26.0000    -0.1204
    0.000     5.000   0.101526   0.000047   0.010142   0.010189  -0.036155   0.000760   0.035667   0.014407   0.014286   26.0000    -0.0087
    0.500     5.000   0.146298  -0.000716   0.010135   0.009419  -0.036821   0.001119   0.025109   0.014609   0.014495   26.0000     0.0358
    1.000     5.000   0.190425   0.002370   0.010252   0.012622  -0.037558   0.001529   0.015569   0.014815   0.014708   26.0000     0.0581
    1.500     5.000   0.234896   0.003559   0.010436   0.013995  -0.038315   0.001922   0.005336   0.015002   0.014901   26.0000     0.0727
    2.000     5.000   0.279444   0.004713   0.010648   0.015362  -0.039064   0.002317  -0.005020   0.015168   0.015072   26.0000     0.0828
    2.500     5.000   0.323936   0.005940   0.010860   0.016800  -0.039922   0.002719  -0.015461   0.015345   0.015251   26.0000     0.0902
    3.000     5.000   0.368571   0.007639   0.011073   0.018712  -0.040844   0.003125  -0.025970   0.015516   0.015425   26.0000     0.0959
    3.500     5.000   0.413218   0.009386   0.011285   0.020671  -0.041807   0.003535  -0.036538   0.015674   0.015585   26.0000     0.1004
    4.000     5.000   0.457897   0.011322   0.011502   0.022824  -0.042808   0.003947  -0.047157   0.015817   0.015729   26.0000     0.1041
    4.500     5.000   0.502617   0.013397   0.011737   0.025134  -0.043852   0.004361  -0.057818   0.015945   0.015859   26.0000     0.1071
    5.000     5.000   0.547360   0.015037   0.011995   0.027032  -0.044968   0.004778  -0.068515   0.016069   0.015986   26.0000     0.1097
    5.500     5.000   0.592030   0.018379   0.012301   0.030680  -0.046069   0.005195  -0.079222   0.016171   0.016091   26.0000     0.1120
    6.000     5.000   0.636790   0.021264   0.012633   0.033897  -0.047324   0.005618  -0.089961   0.016284   0.016210   26.0000     0.1139
    6.500     5.000   0.681558   0.024316   0.012982   0.037298  -0.048637   0.006041  -0.100713   0.016382   0.016312   26.0000     0.1157
    7.000     5.000   0.726332   0.027563   0.013338   0.040901  -0.049978   0.006462  -0.111461   0.016456   0.016392   26.0000     0.1172
    7.500     5.000   0.771120   0.030934   0.013684   0.044618  -0.051368   0.006883  -0.122198   0.016517   0.016460   26.0000     0.1187
    8.000     5.000   0.815935   0.034073   0.014043   0.048116  -0.052829   0.007304  -0.132912   0.016579   0.016525   26.0000     0.1200


