xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-18.0 m/s-VLM2-b5.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.500     5.000  -0.565761   0.018628   0.022230   0.040858  -0.032185  -0.003911   0.186548   0.010743   0.010672   18.0000     0.1628
   -7.000     5.000  -0.521102   0.015988   0.021466   0.037453  -0.032038  -0.003664   0.176653   0.010997   0.010923   18.0000     0.1648
   -6.500     5.000  -0.476460   0.013565   0.020678   0.034243  -0.031959  -0.003407   0.166703   0.011256   0.011175   18.0000     0.1673
   -6.000     5.000  -0.431838   0.011359   0.019940   0.031298  -0.031945  -0.003141   0.156706   0.011515   0.011425   18.0000     0.1703
   -5.500     5.000  -0.387239   0.009368   0.019275   0.028643  -0.031994  -0.002865   0.146668   0.011773   0.011675   18.0000     0.1740
   -5.000     5.000  -0.342667   0.007593   0.018630   0.026224  -0.032104  -0.002579   0.136602   0.012027   0.011924   18.0000     0.1787
   -4.500     5.000  -0.298123   0.006034   0.017993   0.024027  -0.032274  -0.002284   0.126514   0.012279   0.012172   18.0000     0.1849
   -4.000     5.000  -0.253607   0.004693   0.017315   0.022008  -0.032500  -0.001980   0.116415   0.012528   0.012418   18.0000     0.1933
   -3.500     5.000  -0.209120   0.003575   0.016675   0.020250  -0.032781  -0.001666   0.106309   0.012778   0.012662   18.0000     0.2054
   -3.000     5.000  -0.164657   0.002710   0.016021   0.018732  -0.033115  -0.001344   0.096205   0.013027   0.012904   18.0000     0.2241
   -2.500     5.000  -0.120235   0.002241   0.015386   0.017627  -0.033501  -0.001012   0.086108   0.013275   0.013143   18.0000     0.2566
   -2.000     5.000  -0.075856   0.001489   0.014324   0.015813  -0.033936  -0.000673   0.076033   0.013529   0.013380   18.0000     0.3274
   -1.500     5.000  -0.031477   0.001142   0.012757   0.013900  -0.034421  -0.000324   0.065983   0.013759   0.013613   18.0000     0.5982
   -1.000     5.000   0.012887   0.001024   0.012113   0.013138  -0.034954   0.000032   0.055939   0.013986   0.013842   18.0000    -0.9993
   -0.500     5.000   0.057221   0.001060   0.011888   0.012948  -0.035532   0.000396   0.045912   0.014208   0.014068   18.0000    -0.1204
    0.000     5.000   0.101526   0.000047   0.011885   0.011932  -0.036155   0.000760   0.035732   0.014421   0.014286   18.0000    -0.0087
    0.500     5.000   0.146298  -0.000716   0.012001   0.011285  -0.036821   0.001119   0.025162   0.014625   0.014495   18.0000     0.0358
    1.000     5.000   0.190425   0.002370   0.012162   0.014532  -0.037558   0.001529   0.015612   0.014835   0.014708   18.0000     0.0581
    1.500     5.000   0.234896   0.003559   0.012340   0.015899  -0.038315   0.001922   0.005368   0.015026   0.014901   18.0000     0.0727
    2.000     5.000   0.279444   0.004713   0.012498   0.017212  -0.039064   0.002317  -0.004998   0.015196   0.015072   18.0000     0.0828
    2.500     5.000   0.323936   0.005940   0.012648   0.018588  -0.039922   0.002719  -0.015450   0.015375   0.015251   18.0000     0.0902
    3.000     5.000   0.368571   0.007639   0.012787   0.020427  -0.040844   0.003125  -0.025970   0.015549   0.015425   18.0000     0.0959
    3.500     5.000   0.413218   0.009386   0.012916   0.022302  -0.041807   0.003535  -0.036549   0.015711   0.015585   18.0000     0.1004
    4.000     5.000   0.457897   0.011322   0.013070   0.024392  -0.042808   0.003947  -0.047179   0.015855   0.015729   18.0000     0.1041
    4.500     5.000   0.502617   0.013397   0.013281   0.026678  -0.043852   0.004361  -0.057849   0.015984   0.015859   18.0000     0.1071
    5.000     5.000   0.547360   0.015037   0.013573   0.028610  -0.044968   0.004778  -0.068553   0.016107   0.015986   18.0000     0.1097
    5.500     5.000   0.592030   0.018379   0.013932   0.032311  -0.046069   0.005195  -0.079266   0.016205   0.016091   18.0000     0.1120
    6.000     5.000   0.636790   0.021264   0.014324   0.035587  -0.047324   0.005618  -0.090009   0.016315   0.016210   18.0000     0.1139
    6.500     5.000   0.681558   0.024316   0.014724   0.039040  -0.048637   0.006041  -0.100763   0.016408   0.016312   18.0000     0.1157
    7.000     5.000   0.726332   0.027563   0.015135   0.042698  -0.049978   0.006462  -0.111512   0.016477   0.016392   18.0000     0.1172
    7.500     5.000   0.771120   0.030934   0.015564   0.046498  -0.051368   0.006883  -0.122248   0.016534   0.016460   18.0000     0.1187
    8.000     5.000   0.815935   0.034073   0.016012   0.050084  -0.052829   0.007304  -0.132959   0.016590   0.016525   18.0000     0.1200


