xflr5 v6.61

Plane name :        FunCub_Flaps0_Eta2
Polar name :        T1-18.0 m/s-VLM2-b10.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.500    10.000  -0.465399   0.016976   0.021087   0.038063  -0.065554  -0.006968   0.162271   0.022920   0.022555   18.0000     0.1658
   -6.000    10.000  -0.421787   0.014724   0.019969   0.034692  -0.065443  -0.006435   0.152148   0.023216   0.023020   18.0000     0.1685
   -5.500    10.000  -0.378202   0.012641   0.019330   0.031971  -0.065472  -0.005884   0.141940   0.023692   0.023485   18.0000     0.1719
   -5.000    10.000  -0.334648   0.010696   0.018712   0.029408  -0.065633  -0.005314   0.131700   0.024167   0.023948   18.0000     0.1762
   -4.500    10.000  -0.291126   0.008840   0.018098   0.026938  -0.065921  -0.004727   0.121436   0.024635   0.024409   18.0000     0.1818
   -4.000    10.000  -0.247639   0.006988   0.017465   0.024453  -0.066327  -0.004122   0.111152   0.025105   0.024867   18.0000     0.1894
   -3.500    10.000  -0.204191   0.004988   0.016863   0.021851  -0.066844  -0.003499   0.100851   0.025572   0.025322   18.0000     0.2004
   -3.000    10.000  -0.160801   0.002585   0.016244   0.018830  -0.067465  -0.002861   0.090538   0.026039   0.025773   18.0000     0.2174
   -2.500    10.000  -0.117528  -0.000540   0.015643   0.015103  -0.068186  -0.002205   0.080215   0.026501   0.026220   18.0000     0.2468
   -2.000    10.000  -0.074528  -0.004577   0.014598   0.010021  -0.069003  -0.001535   0.069897   0.026979   0.026661   18.0000     0.3096
   -1.500    10.000  -0.032054  -0.007878   0.013115   0.005237  -0.069909  -0.000849   0.059580   0.027411   0.027096   18.0000     0.5361
   -1.000    10.000   0.010307  -0.006398   0.012518   0.006120  -0.070906  -0.000148   0.049245   0.027838   0.027525   18.0000    -1.0684
   -0.500    10.000   0.053271  -0.002047   0.012324   0.010277  -0.071965   0.000566   0.038901   0.028246   0.027937   18.0000    -0.0975
    0.000    10.000   0.096594   0.001627   0.012339   0.013966  -0.073131   0.001301   0.028768   0.028647   0.028347   18.0000     0.0069
    0.500    10.000   0.140281   0.004183   0.012475   0.016658  -0.074435   0.002063   0.019032   0.029061   0.028766   18.0000     0.0458
    1.000    10.000   0.184375   0.005621   0.012657   0.018278  -0.075855   0.002794   0.007754   0.029476   0.029186   18.0000     0.0684
    1.500    10.000   0.228092   0.007013   0.012847   0.019861  -0.076826   0.003547  -0.002895   0.029634   0.029346   18.0000     0.0816
    2.000    10.000   0.271710   0.008314   0.013038   0.021352  -0.078484   0.004328  -0.013472   0.030053   0.029763   18.0000     0.0905
    2.500    10.000   0.315374   0.009765   0.013215   0.022979  -0.080160   0.005115  -0.024129   0.030411   0.030120   18.0000     0.0971
    3.000    10.000   0.359072   0.011393   0.013386   0.024779  -0.081996   0.005913  -0.034853   0.030771   0.030477   18.0000     0.1021
    3.500    10.000   0.402804   0.013198   0.013551   0.026749  -0.084008   0.006724  -0.045629   0.031154   0.030855   18.0000     0.1060
    4.000    10.000   0.446591   0.015251   0.013711   0.028962  -0.085282   0.007489  -0.056458   0.031118   0.030819   18.0000     0.1093
    4.500    10.000   0.490372   0.017464   0.013943   0.031406  -0.087497   0.008304  -0.067319   0.031426   0.031131   18.0000     0.1120
    5.000    10.000   0.534169   0.019895   0.014249   0.034145  -0.089759   0.009120  -0.078215   0.031686   0.031400   18.0000     0.1143
    5.500    10.000   0.577982   0.022537   0.014629   0.037166  -0.092087   0.009939  -0.089121   0.031913   0.031642   18.0000     0.1163
    6.000    10.000   0.621810   0.025409   0.015054   0.040462  -0.094591   0.010764  -0.100061   0.032142   0.031885   18.0000     0.1180


