xflr5 v6.61

Plane name :        FunCub_Flaps50_Eta6
Polar name :        T1-22.0 m/s-VLM2
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.454614   0.014665   0.037779   0.052444  -0.000000   0.000000   0.178546   0.000000   0.000000   22.0000     0.1783
   -9.500     0.000  -0.415563   0.012516   0.036441   0.048957  -0.000000   0.000000   0.173856   0.000000   0.000000   22.0000     0.1846
   -9.000     0.000  -0.376408   0.010569   0.035061   0.045629  -0.000000   0.000000   0.169123   0.000000   0.000000   22.0000     0.1922
   -8.500     0.000  -0.337157   0.008825   0.030260   0.039086  -0.000000   0.000000   0.164462   0.000000   0.000000   22.0000     0.2016
   -8.000     0.000  -0.297818   0.007288   0.028133   0.035420  -0.000000   0.000000   0.159670   0.000000   0.000000   22.0000     0.2135
   -7.500     0.000  -0.258401   0.005958   0.026612   0.032569  -0.000000   0.000000   0.154817   0.000000   0.000000   22.0000     0.2291
   -7.000     0.000  -0.218913   0.004837   0.025785   0.030622  -0.000000   0.000000   0.149905   0.000000   0.000000   22.0000     0.2505
   -6.500     0.000  -0.179363   0.003926   0.025083   0.029009  -0.000000   0.000000   0.144953   0.000000   0.000000   22.0000     0.2812
   -6.000     0.000  -0.139760   0.003227   0.024702   0.027929  -0.000000   0.000000   0.139954   0.000000   0.000000   22.0000     0.3295
   -5.500     0.000  -0.100113   0.002740   0.024315   0.027056  -0.000000   0.000000   0.134922   0.000000   0.000000   22.0000     0.4161
   -5.000     0.000  -0.060429   0.002467   0.023990   0.026457  -0.000000   0.000000   0.129858   0.000000   0.000000   22.0000     0.6166
   -4.500     0.000  -0.020717   0.002408   0.023641   0.026049  -0.000000   0.000000   0.124763  -0.000000  -0.000000   22.0000     1.5860
   -4.000     0.000   0.019014   0.002564   0.023297   0.025861   0.000000   0.000000   0.119640  -0.000000  -0.000000   22.0000    -1.4965
   -3.500     0.000   0.058754   0.002935   0.022756   0.025691   0.000000   0.000000   0.114491  -0.000000  -0.000000   22.0000    -0.4093
   -3.000     0.000   0.098497   0.003520   0.022085   0.025606   0.000000   0.000000   0.109317  -0.000000  -0.000000   22.0000    -0.1994
   -2.500     0.000   0.138232   0.004322   0.021476   0.025797   0.000000   0.000000   0.104118  -0.000000  -0.000000   22.0000    -0.1102
   -2.000     0.000   0.177952   0.005338   0.021088   0.026425   0.000000   0.000000   0.098895  -0.000000  -0.000000   22.0000    -0.0608
   -1.500     0.000   0.217647   0.006569   0.020817   0.027385   0.000000   0.000000   0.093650  -0.000000  -0.000000   22.0000    -0.0295
   -1.000     0.000   0.257310   0.008014   0.020625   0.028639   0.000000   0.000000   0.088385  -0.000000  -0.000000   22.0000    -0.0078
   -0.500     0.000   0.296930   0.009674   0.020425   0.030099   0.000000   0.000000   0.083104  -0.000000  -0.000000   22.0000     0.0081
    0.000     0.000   0.336500   0.011546   0.020228   0.031774   0.000000   0.000000   0.077807  -0.000000  -0.000000   22.0000     0.0203
    0.500     0.000   0.376012   0.013630   0.019962   0.033592   0.000000   0.000000   0.072497  -0.000000  -0.000000   22.0000     0.0299
    1.000     0.000   0.415456   0.015925   0.019611   0.035536   0.000000   0.000000   0.067175  -0.000000  -0.000000   22.0000     0.0377
    1.500     0.000   0.454824   0.018430   0.019215   0.037646   0.000000   0.000000   0.061843  -0.000000  -0.000000   22.0000     0.0441
    2.000     0.000   0.494107   0.021144   0.018784   0.039927   0.000000   0.000000   0.056501  -0.000000  -0.000000   22.0000     0.0495
    2.500     0.000   0.533298   0.024064   0.018321   0.042385   0.000000   0.000000   0.051151  -0.000000  -0.000000   22.0000     0.0541
    3.000     0.000   0.572387   0.027189   0.017862   0.045050   0.000000   0.000000   0.045793  -0.000000  -0.000000   22.0000     0.0581
    3.500     0.000   0.611366   0.030516   0.017407   0.047923   0.000000   0.000000   0.040429  -0.000000  -0.000000   22.0000     0.0616
    4.000     0.000   0.650227   0.034045   0.016999   0.051045   0.000000   0.000000   0.035061  -0.000000  -0.000000   22.0000     0.0647
    4.500     0.000   0.688962   0.037773   0.017322   0.055096   0.000000  -0.000000   0.029675  -0.000000  -0.000000   22.0000     0.0674
    5.000     0.000   0.727563   0.041697   0.017966   0.059663   0.000000  -0.000000   0.024283  -0.000000  -0.000000   22.0000     0.0699
    5.500     0.000   0.766020   0.045815   0.018718   0.064533   0.000000  -0.000000   0.018891  -0.000000  -0.000000   22.0000     0.0721
    6.000     0.000   0.804327   0.050125   0.018984   0.069108   0.000000   0.000000   0.013510  -0.000000  -0.000000   22.0000     0.0741
