xflr5 v6.61

Plane name :        FunCub_Flaps100_Eta10
Polar name :        T1-18.0 m/s-VLM2
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.176377   0.016840   0.042509   0.059350  -0.000000   0.000000   0.159203   0.000000   0.000000   18.0000     0.3088
   -9.500     0.000  -0.138499   0.016309   0.042297   0.058606  -0.000000   0.000000   0.153830   0.000000   0.000000   18.0000     0.3615
   -9.000     0.000  -0.100566   0.015986   0.042145   0.058131  -0.000000   0.000000   0.148414   0.000000   0.000000   18.0000     0.4541
   -8.500     0.000  -0.062587   0.015875   0.042063   0.057938  -0.000000   0.000000   0.142954   0.000000   0.000000   18.0000     0.6593
   -8.000     0.000  -0.024570   0.015975   0.042033   0.058008  -0.000000   0.000000   0.137456   0.000000   0.000000   18.0000     1.5000
   -7.500     0.000   0.013477   0.016288   0.042092   0.058380  -0.000000   0.000000   0.131917   0.000000   0.000000   18.0000    -2.4076
   -7.000     0.000   0.051544   0.016814   0.042200   0.059014  -0.000000   0.000000   0.126340   0.000000   0.000000   18.0000    -0.5439
   -6.500     0.000   0.089624   0.017553   0.041947   0.059501  -0.000000   0.000000   0.120750   0.000000   0.000000   18.0000    -0.2636
   -6.000     0.000   0.127707   0.018507   0.041794   0.060301  -0.000000   0.000000   0.115122   0.000000   0.000000   18.0000    -0.1504
   -5.500     0.000   0.165786   0.019674   0.041463   0.061136  -0.000000   0.000000   0.109470   0.000000   0.000000   18.0000    -0.0892
   -5.000     0.000   0.203852   0.021055   0.040834   0.061889  -0.000000   0.000000   0.103794   0.000000   0.000000   18.0000    -0.0509
   -4.500     0.000   0.241895   0.022650   0.040282   0.062932   0.000000   0.000000   0.098098  -0.000000  -0.000000   18.0000    -0.0246
   -4.000     0.000   0.279909   0.024459   0.039610   0.064069   0.000000  -0.000000   0.092376  -0.000000  -0.000000   18.0000    -0.0055
   -3.500     0.000   0.317884   0.026480   0.038853   0.065333   0.000000  -0.000000   0.086635  -0.000000  -0.000000   18.0000     0.0091
   -3.000     0.000   0.355811   0.028713   0.038269   0.066982   0.000000  -0.000000   0.080871  -0.000000  -0.000000   18.0000     0.0205
   -2.500     0.000   0.393682   0.031158   0.037700   0.068858   0.000000  -0.000000   0.075091  -0.000000  -0.000000   18.0000     0.0298
   -2.000     0.000   0.431490   0.033814   0.037049   0.070862   0.000000  -0.000000   0.069298  -0.000000  -0.000000   18.0000     0.0374
   -1.500     0.000   0.469224   0.036678   0.036419   0.073097   0.000000  -0.000000   0.063488  -0.000000  -0.000000   18.0000     0.0438
   -1.000     0.000   0.506877   0.039750   0.036092   0.075842   0.000000  -0.000000   0.057648  -0.000000  -0.000000   18.0000     0.0493
   -0.500     0.000   0.544441   0.043029   0.035992   0.079021   0.000000  -0.000000   0.051785  -0.000000  -0.000000   18.0000     0.0540
    0.000     0.000   0.581907   0.046512   0.035967   0.082479   0.000000  -0.000000   0.045907  -0.000000  -0.000000   18.0000     0.0581
    0.500     0.000   0.619267   0.050198   0.035980   0.086179   0.000000  -0.000000   0.040017  -0.000000  -0.000000   18.0000     0.0617
    1.000     0.000   0.656513   0.054085   0.035966   0.090051   0.000000  -0.000000   0.034118  -0.000000  -0.000000   18.0000     0.0649
    1.500     0.000   0.693636   0.058171   0.036020   0.094191   0.000000  -0.000000   0.028211  -0.000000  -0.000000   18.0000     0.0678
    2.000     0.000   0.730628   0.062453   0.036179   0.098632   0.000000  -0.000000   0.022294  -0.000000  -0.000000   18.0000     0.0704
    2.500     0.000   0.767482   0.066930   0.036359   0.103289   0.000000  -0.000000   0.016374  -0.000000  -0.000000   18.0000     0.0727
    3.000     0.000   0.804189   0.071598   0.036589   0.108187   0.000000  -0.000000   0.010452  -0.000000  -0.000000   18.0000     0.0748
    3.500     0.000   0.840742   0.076454   0.036935   0.113389   0.000000  -0.000000   0.004525  -0.000000  -0.000000   18.0000     0.0768
    4.000     0.000   0.877132   0.081497   0.037325   0.118822   0.000000  -0.000000  -0.001400  -0.000000  -0.000000   18.0000     0.0786
    4.500     0.000   0.913352   0.086722   0.037847   0.124569   0.000000  -0.000000  -0.007326  -0.000000  -0.000000   18.0000     0.0803
    5.000     0.000   0.949395   0.092127   0.038830   0.130958   0.000000  -0.000000  -0.013262  -0.000000  -0.000000   18.0000     0.0818
    5.500     0.000   0.985252   0.097709   0.040335   0.138044   0.000000  -0.000000  -0.019208  -0.000000  -0.000000   18.0000     0.0833


