xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-14.0 m/s-VLM2-b15.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.500    15.000   0.005207   0.040720   0.046212   0.086932  -0.094362  -0.001925   0.247495   0.037284   0.036524   14.0000  -112.4408
   -6.000    15.000   0.042198   0.040673   0.045669   0.086342  -0.095131  -0.001192   0.238999   0.037764   0.037188   14.0000    -1.5423
   -5.500    15.000   0.079131   0.040873   0.045389   0.086262  -0.096118  -0.000439   0.230370   0.038493   0.037853   14.0000    -0.7080
   -5.000    15.000   0.115991   0.041315   0.045113   0.086428  -0.097318   0.000336   0.221692   0.039162   0.038519   14.0000    -0.4272
   -4.500    15.000   0.152765   0.041989   0.044549   0.086537  -0.098722   0.001130   0.212965   0.039839   0.039185   14.0000    -0.2863
   -4.000    15.000   0.189444   0.042880   0.044106   0.086986  -0.100311   0.001944   0.204161   0.040563   0.039851   14.0000    -0.2016
   -3.500    15.000   0.226023   0.043966   0.043723   0.087689  -0.102061   0.002777   0.195303   0.041171   0.040517   14.0000    -0.1451
   -3.000    15.000   0.262510   0.045224   0.043341   0.088565  -0.103942   0.003628   0.186375   0.041799   0.041181   14.0000    -0.1047
   -2.500    15.000   0.298925   0.046633   0.043050   0.089684  -0.105927   0.004496   0.177375   0.042464   0.041842   14.0000    -0.0743


