xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-26.0 m/s-VLM2-b5.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.500     5.000  -0.268512   0.034821   0.041858   0.076679  -0.026956  -0.000299   0.410855   0.010307   0.010096   26.0000     0.4770
   -9.000     5.000  -0.229969   0.033209   0.041486   0.074696  -0.026901  -0.000073   0.406260   0.010454   0.010306   26.0000     0.5355
   -8.500     5.000  -0.191486   0.031824   0.041293   0.073116  -0.026949   0.000154   0.401597   0.010679   0.010532   26.0000     0.6173
   -8.000     5.000  -0.153066   0.030661   0.041144   0.071805  -0.027086   0.000383   0.396883   0.010917   0.010770   26.0000     0.7393
   -7.500     5.000  -0.114711   0.029718   0.041016   0.070734  -0.027303   0.000614   0.392122   0.011158   0.011017   26.0000     0.9407
   -7.000     5.000  -0.076423   0.028991   0.040976   0.069968  -0.027593   0.000849   0.387315   0.011412   0.011270   26.0000     1.3364
   -6.500     5.000  -0.038205   0.028475   0.040979   0.069454  -0.027948   0.001087   0.382468   0.011669   0.011528   26.0000     2.4661
   -6.000     5.000  -0.000059   0.028166   0.041105   0.069271  -0.028363   0.001328   0.377583   0.011926   0.011787   26.0000    32.3216
   -5.500     5.000   0.038013   0.028058   0.040961   0.069019  -0.028831   0.001571   0.372697   0.012186   0.012046   26.0000    -2.6339
   -5.000     5.000   0.076008   0.028144   0.040492   0.068636  -0.029349   0.001816   0.367814   0.012450   0.012304   26.0000    -1.2028
   -4.500     5.000   0.113926   0.028417   0.039941   0.068358  -0.029911   0.002060   0.362917   0.012729   0.012559   26.0000    -0.7517
   -4.000     5.000   0.151762   0.028870   0.039338   0.068208  -0.030513   0.002302   0.358017   0.012955   0.012810   26.0000    -0.5308
   -3.500     5.000   0.189515   0.029492   0.038763   0.068256  -0.031152   0.002541   0.353123   0.013229   0.013054   26.0000    -0.3999
   -3.000     5.000   0.227179   0.030274   0.038046   0.068320  -0.031823   0.002774   0.348257   0.013465   0.013292   26.0000    -0.3133
   -2.500     5.000   0.264747   0.031201   0.037346   0.068547  -0.032524   0.002999   0.343441   0.013681   0.013520   26.0000    -0.2519
   -2.000     5.000   0.302205   0.032259   0.036707   0.068966  -0.033251   0.003214   0.338705   0.013889   0.013738   26.0000    -0.2062
   -1.500     5.000   0.339527   0.033429   0.035998   0.069427  -0.034002   0.003419   0.334120   0.014079   0.013945   26.0000    -0.1710
   -1.000     5.000   0.376577   0.034684   0.035546   0.070230  -0.034779   0.003629   0.330000   0.014277   0.014141   26.0000    -0.1433
   -0.500     5.000   0.412237   0.035950   0.035461   0.071411  -0.035635   0.003995   0.329259   0.014474   0.014347   26.0000    -0.1234
    0.000     5.000   0.422335   0.037122   0.035816   0.072939  -0.038947   0.007052   0.381781   0.015686   0.015532   26.0000    -0.1497
    0.500     5.000   0.482443   0.034670   0.035525   0.070195  -0.037587   0.004617   0.329755   0.014885   0.014779   26.0000    -0.0941
    1.000     5.000   0.517053   0.037059   0.035647   0.072706  -0.038691   0.004833   0.330740   0.015104   0.015004   26.0000    -0.0831
    1.500     5.000   0.549117   0.038362   0.035809   0.074171  -0.039895   0.005280   0.337052   0.015354   0.015249   26.0000    -0.0766
    2.000     5.000   0.580506   0.037859   0.035995   0.073854  -0.041145   0.005775   0.345246   0.015581   0.015476   26.0000    -0.0719
    2.500     5.000   0.611554   0.034389   0.036323   0.070713  -0.042323   0.006258   0.354147   0.015808   0.015703   26.0000    -0.0681
    3.000     5.000   0.647925   0.003008   0.036613   0.039622  -0.043302   0.006225   0.355019   0.015838   0.015737   26.0000    -0.0609
    4.000     5.000   0.709300   0.040413   0.037216   0.077629  -0.047242   0.007684   0.360283   0.016730   0.016619   26.0000    -0.0507
    4.500     5.000   0.748503   0.050555   0.037396   0.087950  -0.047749   0.008439   0.348976   0.016603   0.016504   26.0000    -0.0403
    5.000     5.000   0.795269   0.058937   0.037662   0.096600  -0.047289   0.008410   0.324037   0.015927   0.015855   26.0000    -0.0256
    5.500     5.000   0.838867   0.060604   0.038345   0.098949  -0.048700   0.008873   0.303240   0.015995   0.015931   26.0000    -0.0143
    6.000     5.000   0.880280   0.073952   0.039237   0.113189  -0.049671   0.009210   0.281573   0.015872   0.015834   26.0000    -0.0038


