xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-30.0 m/s-VLM2-b10.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.500    10.000  -0.169921   0.035990   0.040821   0.076810  -0.059385  -0.001509   0.349234   0.022893   0.022630   30.0000     0.6025
   -8.000    10.000  -0.131786   0.034922   0.040795   0.075718  -0.059377  -0.001038   0.342808   0.023298   0.023042   30.0000     0.7352
   -7.500    10.000  -0.093707   0.034088   0.040908   0.074996  -0.059524  -0.000558   0.336290   0.023708   0.023459   30.0000     0.9717
   -7.000    10.000  -0.055688   0.033482   0.041070   0.074552  -0.059820  -0.000069   0.329695   0.024127   0.023883   30.0000     1.5110
   -6.500    10.000  -0.017735   0.033098   0.040632   0.073730  -0.060262   0.000428   0.323081   0.024565   0.024311   30.0000     3.9680
   -6.000    10.000   0.020150   0.032931   0.040266   0.073197  -0.060841   0.000934   0.316395   0.024995   0.024743   30.0000    -4.8142
   -5.500    10.000   0.057963   0.032974   0.039969   0.072942  -0.061550   0.001448   0.309637   0.025439   0.025178   30.0000    -1.3758
   -5.000    10.000   0.095703   0.033218   0.039694   0.072911  -0.062382   0.001971   0.302814   0.025902   0.025614   30.0000    -0.7590
   -4.500    10.000   0.133370   0.033654   0.039293   0.072947  -0.063327   0.002500   0.295940   0.026359   0.026052   30.0000    -0.5012
   -4.000    10.000   0.170964   0.034273   0.038799   0.073072  -0.064376   0.003037   0.289021   0.026796   0.026488   30.0000    -0.3597
   -3.500    10.000   0.208488   0.035064   0.038149   0.073213  -0.065523   0.003580   0.282057   0.027246   0.026922   30.0000    -0.2702
   -3.000    10.000   0.245945   0.036016   0.037499   0.073516  -0.066758   0.004129   0.275044   0.027711   0.027353   30.0000    -0.2086
   -2.500    10.000   0.283340   0.037119   0.036871   0.073990  -0.068078   0.004683   0.267992   0.028096   0.027779   30.0000    -0.1636
   -2.000    10.000   0.320676   0.038363   0.036377   0.074740  -0.069476   0.005242   0.260897   0.028494   0.028198   30.0000    -0.1293
   -1.500    10.000   0.357953   0.039745   0.035834   0.075579  -0.070952   0.005805   0.253796   0.028894   0.028609   30.0000    -0.1023
   -1.000    10.000   0.395076   0.041276   0.035228   0.076503  -0.072511   0.006389   0.246989   0.029299   0.029014   30.0000    -0.0807
   -0.500    10.000   0.430502   0.042921   0.035031   0.077952  -0.074251   0.007232   0.244711   0.029710   0.029451   30.0000    -0.0662
    0.000    10.000   0.436759   0.041293   0.035445   0.076738  -0.077817   0.012790   0.324687   0.030932   0.030632   30.0000    -0.1104
    0.500    10.000   0.504540   0.049430   0.035109   0.084539  -0.078175   0.008482   0.235139   0.030586   0.030355   30.0000    -0.0404
    1.000    10.000   0.542587   0.049370   0.035225   0.084595  -0.080235   0.008765   0.226094   0.030980   0.030758   30.0000    -0.0280
    1.500    10.000   0.578005   0.048334   0.035389   0.083723  -0.082771   0.009346   0.223196   0.031505   0.031294   30.0000    -0.0204
    2.000    10.000   0.613234   0.046096   0.035530   0.081627  -0.084486   0.009990   0.221174   0.031672   0.031452   30.0000    -0.0141
    2.500    10.000   0.648105   0.042403   0.035797   0.078199  -0.087462   0.010630   0.219862   0.032388   0.032169   30.0000    -0.0088
    3.000    10.000   0.682541   0.035748   0.035982   0.071730  -0.087930   0.011115   0.216209   0.031822   0.031608   30.0000    -0.0031
    4.000    10.000   0.766934   0.018847   0.036455   0.055303  -0.093705   0.011747   0.182329   0.032801   0.032591   30.0000     0.0165


