xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-22.0 m/s-VLM2-b5.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.500     5.000  -0.268512   0.034821   0.046478   0.081298  -0.026956  -0.000299   0.410648   0.010378   0.010096   22.0000     0.4770
   -9.000     5.000  -0.229969   0.033209   0.045865   0.079074  -0.026901  -0.000073   0.406072   0.010463   0.010306   22.0000     0.5355
   -8.500     5.000  -0.191486   0.031824   0.045312   0.077136  -0.026949   0.000154   0.401439   0.010688   0.010532   22.0000     0.6173
   -8.000     5.000  -0.153066   0.030661   0.044625   0.075286  -0.027086   0.000383   0.396771   0.010933   0.010770   22.0000     0.7393
   -7.500     5.000  -0.114711   0.029718   0.043886   0.073604  -0.027303   0.000614   0.392060   0.011184   0.011017   22.0000     0.9407
   -7.000     5.000  -0.076423   0.028991   0.043489   0.072480  -0.027593   0.000849   0.387279   0.011425   0.011270   22.0000     1.3364
   -6.500     5.000  -0.038205   0.028475   0.043164   0.071639  -0.027948   0.001087   0.382452   0.011698   0.011528   22.0000     2.4661
   -6.000     5.000  -0.000059   0.028166   0.042871   0.071037  -0.028363   0.001328   0.377595   0.011955   0.011787   22.0000    32.3216
   -5.500     5.000   0.038013   0.028058   0.042832   0.070890  -0.028831   0.001571   0.372692   0.012210   0.012046   22.0000    -2.6339
   -5.000     5.000   0.076008   0.028144   0.042344   0.070488  -0.029349   0.001816   0.367798   0.012478   0.012304   22.0000    -1.2028
   -4.500     5.000   0.113926   0.028417   0.041693   0.070110  -0.029911   0.002060   0.362904   0.012736   0.012559   22.0000    -0.7517
   -4.000     5.000   0.151762   0.028870   0.040965   0.069834  -0.030513   0.002302   0.358007   0.012998   0.012810   22.0000    -0.5308
   -3.500     5.000   0.189515   0.029492   0.040132   0.069625  -0.031152   0.002541   0.353122   0.013239   0.013054   22.0000    -0.3999
   -3.000     5.000   0.227179   0.030274   0.039324   0.069598  -0.031823   0.002774   0.348261   0.013475   0.013292   22.0000    -0.3133
   -2.500     5.000   0.264747   0.031201   0.038628   0.069829  -0.032524   0.002999   0.343444   0.013689   0.013520   22.0000    -0.2519
   -2.000     5.000   0.302205   0.032259   0.037954   0.070213  -0.033251   0.003214   0.338708   0.013904   0.013738   22.0000    -0.2062
   -1.500     5.000   0.339527   0.033429   0.037357   0.070786  -0.034002   0.003419   0.334114   0.014098   0.013945   22.0000    -0.1710
   -1.000     5.000   0.376577   0.034684   0.036845   0.071528  -0.034779   0.003629   0.329996   0.014285   0.014141   22.0000    -0.1433
   -0.500     5.000   0.412237   0.035950   0.036618   0.072568  -0.035635   0.003995   0.329260   0.014485   0.014347   22.0000    -0.1234
    0.000     5.000   0.422335   0.037122   0.036883   0.074005  -0.038947   0.007052   0.381784   0.015701   0.015532   22.0000    -0.1497
    0.500     5.000   0.482443   0.034670   0.036529   0.071199  -0.037587   0.004617   0.329757   0.014912   0.014779   22.0000    -0.0941
    1.000     5.000   0.517053   0.037059   0.036592   0.073651  -0.038691   0.004833   0.330741   0.015131   0.015004   22.0000    -0.0831
    1.500     5.000   0.549117   0.038362   0.036736   0.075098  -0.039895   0.005280   0.337050   0.015377   0.015249   22.0000    -0.0766
    2.000     5.000   0.580506   0.037859   0.036917   0.074776  -0.041145   0.005775   0.345240   0.015605   0.015476   22.0000    -0.0719
    2.500     5.000   0.611554   0.034389   0.037157   0.071547  -0.042323   0.006258   0.354140   0.015832   0.015703   22.0000    -0.0681
    3.000     5.000   0.647925   0.003008   0.037448   0.040456  -0.043302   0.006225   0.355009   0.015862   0.015737   22.0000    -0.0609
    4.000     5.000   0.709300   0.040413   0.038076   0.078489  -0.047242   0.007684   0.360264   0.016750   0.016619   22.0000    -0.0507
    4.500     5.000   0.748503   0.050555   0.038264   0.088818  -0.047749   0.008439   0.348957   0.016617   0.016504   22.0000    -0.0403
    5.000     5.000   0.795269   0.058937   0.038571   0.097509  -0.047289   0.008410   0.324020   0.015943   0.015855   22.0000    -0.0256
    5.500     5.000   0.838867   0.060604   0.039639   0.100242  -0.048700   0.008873   0.303222   0.016010   0.015931   22.0000    -0.0143


