xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-30.0 m/s-VLM2-b5.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     5.000  -0.307113   0.036659   0.042080   0.078739  -0.027125  -0.000526   0.415152   0.010045   0.009906   30.0000     0.4330
   -9.500     5.000  -0.268512   0.034821   0.041690   0.076510  -0.026956  -0.000299   0.410629   0.010235   0.010096   30.0000     0.4770
   -9.000     5.000  -0.229969   0.033209   0.041382   0.074591  -0.026901  -0.000073   0.406045   0.010442   0.010306   30.0000     0.5355
   -8.500     5.000  -0.191486   0.031824   0.041230   0.073054  -0.026949   0.000154   0.401394   0.010667   0.010532   30.0000     0.6173
   -8.000     5.000  -0.153066   0.030661   0.041249   0.071910  -0.027086   0.000383   0.396679   0.010905   0.010770   30.0000     0.7393
   -7.500     5.000  -0.114711   0.029718   0.041368   0.071087  -0.027303   0.000614   0.391913   0.011145   0.011017   30.0000     0.9407
   -7.000     5.000  -0.076423   0.028991   0.041555   0.070546  -0.027593   0.000849   0.387102   0.011394   0.011270   30.0000     1.3364
   -6.500     5.000  -0.038205   0.028475   0.040888   0.069363  -0.027948   0.001087   0.382329   0.011662   0.011528   30.0000     2.4661
   -6.000     5.000  -0.000059   0.028166   0.040634   0.068801  -0.028363   0.001328   0.377488   0.011924   0.011787   30.0000    32.3216
   -5.500     5.000   0.038013   0.028058   0.040251   0.068309  -0.028831   0.001571   0.372631   0.012185   0.012046   30.0000    -2.6339
   -5.000     5.000   0.076008   0.028144   0.039848   0.067992  -0.029349   0.001816   0.367753   0.012446   0.012304   30.0000    -1.2028
   -4.500     5.000   0.113926   0.028417   0.039376   0.067793  -0.029911   0.002060   0.362859   0.012713   0.012559   30.0000    -0.7517
   -4.000     5.000   0.151762   0.028870   0.038728   0.067598  -0.030513   0.002302   0.357970   0.012962   0.012810   30.0000    -0.5308
   -3.500     5.000   0.189515   0.029492   0.038235   0.067727  -0.031152   0.002541   0.353079   0.013229   0.013054   30.0000    -0.3999
   -3.000     5.000   0.227179   0.030274   0.037437   0.067711  -0.031823   0.002774   0.348225   0.013462   0.013292   30.0000    -0.3133
   -2.500     5.000   0.264747   0.031201   0.036730   0.067931  -0.032524   0.002999   0.343414   0.013685   0.013520   30.0000    -0.2519
   -2.000     5.000   0.302205   0.032259   0.036129   0.068388  -0.033251   0.003214   0.338679   0.013890   0.013738   30.0000    -0.2062
   -1.500     5.000   0.339527   0.033429   0.035437   0.068866  -0.034002   0.003419   0.334097   0.014076   0.013945   30.0000    -0.1710
   -1.000     5.000   0.376577   0.034684   0.035061   0.069745  -0.034779   0.003629   0.329977   0.014265   0.014141   30.0000    -0.1433
   -0.500     5.000   0.412237   0.035950   0.034938   0.070887  -0.035635   0.003995   0.329242   0.014474   0.014347   30.0000    -0.1234
    0.000     5.000   0.422335   0.037122   0.035258   0.072380  -0.038947   0.007052   0.381769   0.015681   0.015532   30.0000    -0.1497
    0.500     5.000   0.482443   0.034670   0.035055   0.069726  -0.037587   0.004617   0.329743   0.014891   0.014779   30.0000    -0.0941
    1.000     5.000   0.517053   0.037059   0.035184   0.072243  -0.038691   0.004833   0.330731   0.015111   0.015004   30.0000    -0.0831
    1.500     5.000   0.549117   0.038362   0.035331   0.073693  -0.039895   0.005280   0.337048   0.015342   0.015249   30.0000    -0.0766
    2.000     5.000   0.580506   0.037859   0.035539   0.073399  -0.041145   0.005775   0.345245   0.015567   0.015476   30.0000    -0.0719
    2.500     5.000   0.611554   0.034389   0.035871   0.070260  -0.042323   0.006258   0.354150   0.015790   0.015703   30.0000    -0.0681
    3.000     5.000   0.647925   0.003008   0.036090   0.039098  -0.043302   0.006225   0.355029   0.015829   0.015737   30.0000    -0.0609
    4.000     5.000   0.709300   0.040413   0.036670   0.077083  -0.047242   0.007684   0.360301   0.016728   0.016619   30.0000    -0.0507
    4.500     5.000   0.748503   0.050555   0.036841   0.087396  -0.047749   0.008439   0.348995   0.016604   0.016504   30.0000    -0.0403
    5.000     5.000   0.795269   0.058937   0.037084   0.096022  -0.047289   0.008410   0.324054   0.015934   0.015855   30.0000    -0.0256
    5.500     5.000   0.838867   0.060604   0.037692   0.098296  -0.048700   0.008873   0.303256   0.015998   0.015931   30.0000    -0.0143
    6.000     5.000   0.880280   0.073952   0.038313   0.112266  -0.049671   0.009210   0.281588   0.015880   0.015834   30.0000    -0.0038


