xflr5 v6.61

Plane name :        FunCub_Flaps50
Polar name :        T1-14.0 m/s-VLM2
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.573951   0.022389   0.034480   0.056869  -0.000000   0.000000   0.452531   0.000000   0.000000   14.0000     0.2788
   -9.500     0.000  -0.532339   0.019567   0.033544   0.053111  -0.000000   0.000000   0.441512   0.000000   0.000000   14.0000     0.2889
   -9.000     0.000  -0.490599   0.016962   0.032757   0.049719  -0.000000   0.000000   0.430398   0.000000   0.000000   14.0000     0.3007
   -8.500     0.000  -0.448740   0.014576   0.032009   0.046585  -0.000000   0.000000   0.419192   0.000000   0.000000   14.0000     0.3148
   -8.000     0.000  -0.406772   0.012412   0.031331   0.043743  -0.000000   0.000000   0.407896   0.000000   0.000000   14.0000     0.3318
   -7.500     0.000  -0.364702   0.010471   0.030774   0.041245  -0.000000   0.000000   0.396511   0.000000   0.000000   14.0000     0.3528
   -7.000     0.000  -0.322542   0.008755   0.030264   0.039019  -0.000000   0.000000   0.385042   0.000000   0.000000   14.0000     0.3794
   -6.500     0.000  -0.280298   0.007267   0.029806   0.037072  -0.000000   0.000000   0.373492   0.000000   0.000000   14.0000     0.4140
   -6.000     0.000  -0.237981   0.006007   0.029400   0.035407  -0.000000   0.000000   0.361867   0.000000   0.000000   14.0000     0.4610
   -5.500     0.000  -0.195600   0.004977   0.028947   0.033924  -0.000000   0.000000   0.350171   0.000000   0.000000   14.0000     0.5286
   -5.000     0.000  -0.153165   0.004179   0.028483   0.032661  -0.000000  -0.000000   0.338406   0.000000   0.000000   14.0000     0.6336
   -4.500     0.000  -0.110684   0.003613   0.028085   0.031697  -0.000000  -0.000000   0.326574   0.000000   0.000000   14.0000     0.8195
   -4.000     0.000  -0.068167   0.003280   0.027694   0.030973   0.000000  -0.000000   0.314678  -0.000000  -0.000000   14.0000     1.2374
   -3.500     0.000  -0.025623   0.003180   0.026890   0.030071   0.000000  -0.000000   0.302727  -0.000000  -0.000000   14.0000     3.0437
   -3.000     0.000   0.016939   0.003315   0.026113   0.029428   0.000000  -0.000000   0.290722  -0.000000  -0.000000   14.0000    -4.2283
   -2.500     0.000   0.059508   0.003685   0.025614   0.029299   0.000000  -0.000000   0.278659  -0.000000  -0.000000   14.0000    -1.0965
   -2.000     0.000   0.102076   0.004289   0.025418   0.029707   0.000000  -0.000000   0.266545  -0.000000  -0.000000   14.0000    -0.5768
   -1.500     0.000   0.144634   0.005129   0.025321   0.030450   0.000000  -0.000000   0.254384  -0.000000  -0.000000   14.0000    -0.3629
   -1.000     0.000   0.187171   0.006202   0.025235   0.031438   0.000000  -0.000000   0.242179  -0.000000  -0.000000   14.0000    -0.2463
   -0.500     0.000   0.229679   0.007510   0.025134   0.032644   0.000000  -0.000000   0.229934  -0.000000  -0.000000   14.0000    -0.1729
    0.000     0.000   0.272147   0.009051   0.024984   0.034035   0.000000  -0.000000   0.217652  -0.000000  -0.000000   14.0000    -0.1225
    0.500     0.000   0.314568   0.010825   0.024799   0.035624   0.000000  -0.000000   0.205336  -0.000000  -0.000000   14.0000    -0.0856
    1.000     0.000   0.356931   0.012831   0.024557   0.037388   0.000000  -0.000000   0.192989  -0.000000  -0.000000   14.0000    -0.0575
    1.500     0.000   0.399227   0.015067   0.024259   0.039326   0.000000  -0.000000   0.180616  -0.000000  -0.000000   14.0000    -0.0354
    2.000     0.000   0.441446   0.017533   0.023869   0.041403   0.000000  -0.000000   0.168219  -0.000000  -0.000000   14.0000    -0.0175
    2.500     0.000   0.483581   0.020227   0.023415   0.043642   0.000000  -0.000000   0.155802  -0.000000  -0.000000   14.0000    -0.0028
    3.000     0.000   0.525620   0.023147   0.022740   0.045887   0.000000  -0.000000   0.143372  -0.000000  -0.000000   14.0000     0.0096
    3.500     0.000   0.567557   0.026292   0.022077   0.048368   0.000000  -0.000000   0.130926  -0.000000  -0.000000   14.0000     0.0202
    4.000     0.000   0.609380   0.029659   0.021430   0.051089   0.000000  -0.000000   0.118469  -0.000000  -0.000000   14.0000     0.0293
    4.500     0.000   0.651081   0.033246   0.021552   0.054798   0.000000  -0.000000   0.105988  -0.000000  -0.000000   14.0000     0.0372
    5.000     0.000   0.692651   0.037051   0.021695   0.058746   0.000000  -0.000000   0.093504  -0.000000  -0.000000   14.0000     0.0442
    5.500     0.000   0.734082   0.041072   0.021993   0.063065   0.000000  -0.000000   0.081018  -0.000000  -0.000000   14.0000     0.0505
    6.000     0.000   0.775364   0.045306   0.022322   0.067628   0.000000  -0.000000   0.068537  -0.000000  -0.000000   14.0000     0.0560
    6.500     0.000   0.816489   0.049750   0.022559   0.072309   0.000000  -0.000000   0.056066  -0.000000  -0.000000   14.0000     0.0610
    7.000     0.000   0.857448   0.054401   0.023015   0.077416   0.000000  -0.000000   0.043604  -0.000000  -0.000000   14.0000     0.0655
    7.500     0.000   0.898232   0.059256   0.023423   0.082679   0.000000  -0.000000   0.031160  -0.000000  -0.000000   14.0000     0.0697
    8.000     0.000   0.938832   0.064311   0.023932   0.088243   0.000000  -0.000000   0.018734  -0.000000  -0.000000   14.0000     0.0734
    8.500     0.000   0.979242   0.069564   0.024469   0.094034   0.000000  -0.000000   0.006333  -0.000000  -0.000000   14.0000     0.0769
    9.000     0.000   1.019451   0.075010   0.025066   0.100077   0.000000  -0.000000  -0.006040  -0.000000  -0.000000   14.0000     0.0801
    9.500     0.000   1.059452   0.080646   0.025710   0.106356   0.000000  -0.000000  -0.018383  -0.000000  -0.000000   14.0000     0.0831
   10.000     0.000   1.099237   0.086468   0.026564   0.113032   0.000000  -0.000000  -0.030692  -0.000000  -0.000000   14.0000     0.0859


