xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000     0.000  -0.143253   0.016272   0.043173   0.059444   0.000000  -0.000000   0.567001  -0.000000  -0.000000   30.0000     1.0805
   -6.500     0.000  -0.101456   0.016143   0.042429   0.058573   0.000000  -0.000000   0.552592  -0.000000  -0.000000   30.0000     1.4563
   -6.000     0.000  -0.059623   0.016244   0.041961   0.058205   0.000000  -0.000000   0.538067  -0.000000  -0.000000   30.0000     2.3597
   -5.500     0.000  -0.017764   0.016573   0.041413   0.057986   0.000000  -0.000000   0.523455  -0.000000  -0.000000   30.0000     7.5228
   -5.000     0.000   0.024113   0.017132   0.040894   0.058025   0.000000  -0.000000   0.508750  -0.000000  -0.000000   30.0000    -5.2487
   -4.500     0.000   0.065997   0.017920   0.040367   0.058288   0.000000  -0.000000   0.493946  -0.000000  -0.000000   30.0000    -1.8104
   -4.000     0.000   0.107879   0.018939   0.039693   0.058632   0.000000  -0.000000   0.479056  -0.000000  -0.000000   30.0000    -1.0418
   -3.500     0.000   0.149751   0.020188   0.038826   0.059014   0.000000  -0.000000   0.464095  -0.000000  -0.000000   30.0000    -0.7031
   -3.000     0.000   0.191603   0.021667   0.037994   0.059661   0.000000  -0.000000   0.449044  -0.000000  -0.000000   30.0000    -0.5124
   -2.500     0.000   0.233426   0.023374   0.037264   0.060638   0.000000  -0.000000   0.433917  -0.000000  -0.000000   30.0000    -0.3901
   -2.000     0.000   0.275211   0.025311   0.036342   0.061653   0.000000  -0.000000   0.418730  -0.000000  -0.000000   30.0000    -0.3050
   -1.500     0.000   0.316948   0.027475   0.035634   0.063109   0.000000  -0.000000   0.403466  -0.000000  -0.000000   30.0000    -0.2424
   -1.000     0.000   0.358628   0.029867   0.035277   0.065144   0.000000  -0.000000   0.388122  -0.000000  -0.000000   30.0000    -0.1943
   -0.500     0.000   0.400242   0.032484   0.035116   0.067600   0.000000  -0.000000   0.372709  -0.000000  -0.000000   30.0000    -0.1563
    0.000     0.000   0.441781   0.035326   0.035086   0.070412   0.000000  -0.000000   0.357234  -0.000000  -0.000000   30.0000    -0.1254
    0.500     0.000   0.483236   0.038391   0.034942   0.073333   0.000000  -0.000000   0.341713  -0.000000  -0.000000   30.0000    -0.0998
    1.000     0.000   0.524598   0.041678   0.034955   0.076632   0.000000  -0.000000   0.326136  -0.000000  -0.000000   30.0000    -0.0783
    1.500     0.000   0.565858   0.045184   0.035004   0.080188   0.000000  -0.000000   0.310514  -0.000000  -0.000000   30.0000    -0.0600
    2.000     0.000   0.607006   0.048908   0.035100   0.084008   0.000000  -0.000000   0.294851  -0.000000  -0.000000   30.0000    -0.0441
    2.500     0.000   0.648034   0.052848   0.035190   0.088038   0.000000  -0.000000   0.279153  -0.000000  -0.000000   30.0000    -0.0303
    3.000     0.000   0.688934   0.057001   0.035333   0.092334   0.000000  -0.000000   0.263423  -0.000000  -0.000000   30.0000    -0.0181
    3.500     0.000   0.729696   0.061364   0.035553   0.096917   0.000000  -0.000000   0.247664  -0.000000  -0.000000   30.0000    -0.0073
    4.000     0.000   0.770311   0.065936   0.035753   0.101689   0.000000  -0.000000   0.231885  -0.000000  -0.000000   30.0000     0.0024
    4.500     0.000   0.810771   0.070714   0.036000   0.106714   0.000000  -0.000000   0.216087  -0.000000  -0.000000   30.0000     0.0111
    5.000     0.000   0.851068   0.075693   0.036265   0.111959   0.000000  -0.000000   0.200276  -0.000000  -0.000000   30.0000     0.0190
    5.500     0.000   0.891193   0.080872   0.036826   0.117698   0.000000  -0.000000   0.184445  -0.000000  -0.000000   30.0000     0.0262
    6.000     0.000   0.931137   0.086247   0.037635   0.123882   0.000000  -0.000000   0.168601  -0.000000  -0.000000   30.0000     0.0328


