xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-22.0 m/s-VLM2-b15.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.000    15.000  -0.385575   0.020721   0.018696   0.039417  -0.093064  -0.009814   0.111370   0.032106   0.031774   22.0000     0.1475
   -5.500    15.000  -0.344272   0.018988   0.018154   0.037143  -0.092645  -0.009130   0.100765   0.032639   0.032292   22.0000     0.1481
   -5.000    15.000  -0.303006   0.017480   0.017598   0.035078  -0.092420  -0.008424   0.090163   0.033167   0.032809   22.0000     0.1489
   -4.500    15.000  -0.261787   0.016194   0.017009   0.033204  -0.092394  -0.007695   0.079572   0.033702   0.033325   22.0000     0.1500
   -4.000    15.000  -0.220625   0.015125   0.016398   0.031524  -0.092566  -0.006944   0.068996   0.034242   0.033840   22.0000     0.1516
   -3.500    15.000  -0.179534   0.014257   0.015938   0.030195  -0.092932  -0.006172   0.058437   0.034771   0.034353   22.0000     0.1540
   -3.000    15.000  -0.138528   0.013572   0.015466   0.029038  -0.093483  -0.005377   0.047909   0.035300   0.034862   22.0000     0.1579
   -2.500    15.000  -0.097604   0.013155   0.015028   0.028183  -0.094202  -0.004563   0.037404   0.035821   0.035365   22.0000     0.1652
   -2.000    15.000  -0.056730   0.013004   0.014211   0.027216  -0.095076  -0.003727   0.026945   0.036370   0.035869   22.0000     0.1831
   -1.500    15.000  -0.015874   0.012989   0.013177   0.026166  -0.096065  -0.002873   0.016514   0.036879   0.036362   22.0000     0.2925
   -1.000    15.000   0.024974   0.013159   0.012449   0.025608  -0.097154  -0.002000   0.006096   0.037365   0.036846   22.0000     0.0392
   -0.500    15.000   0.065832   0.013797   0.012215   0.026012  -0.098285  -0.001109  -0.004268   0.037825   0.037309   22.0000     0.1014
    0.000    15.000   0.104407   0.012160   0.012208   0.024368  -0.100063   0.000229  -0.007682   0.038464   0.037953   22.0000     0.0995
    0.500    15.000   0.147926   0.015046   0.012260   0.027306  -0.100883   0.000714  -0.025141   0.038708   0.038210   22.0000     0.1221
    1.000    15.000   0.189239   0.015221   0.012439   0.027660  -0.102376   0.001640  -0.035786   0.039134   0.038641   22.0000     0.1258
    1.500    15.000   0.230594   0.015923   0.012669   0.028592  -0.103930   0.002575  -0.046430   0.039496   0.039007   22.0000     0.1282
    2.000    15.000   0.271997   0.016917   0.012921   0.029838  -0.105701   0.003517  -0.057116   0.039853   0.039363   22.0000     0.1299
    2.500    15.000   0.313476   0.018249   0.013181   0.031430  -0.107796   0.004467  -0.067886   0.040232   0.039738   22.0000     0.1312
    3.000    15.000   0.354972   0.019921   0.013440   0.033361  -0.110152   0.005422  -0.078747   0.040601   0.040099   22.0000     0.1323
    3.500    15.000   0.396463   0.021746   0.013721   0.035467  -0.112695   0.006378  -0.089665   0.040934   0.040420   22.0000     0.1333


