xflr5 v6.61

Plane name :        FunCub_Flaps50
Polar name :        T1-26.0 m/s-VLM2-b10.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000    10.000  -0.263923   0.015978   0.024709   0.040686  -0.060057  -0.003484   0.245799   0.022297   0.022068   26.0000     0.3157
   -6.500    10.000  -0.223729   0.014620   0.024481   0.039101  -0.060066  -0.002985   0.237470   0.022699   0.022466   26.0000     0.3479
   -6.000    10.000  -0.183582   0.013497   0.024145   0.037642  -0.060220  -0.002476   0.229089   0.023109   0.022868   26.0000     0.3942
   -5.500    10.000  -0.143486   0.012605   0.023789   0.036393  -0.060513  -0.001957   0.220654   0.023523   0.023273   26.0000     0.4662
   -5.000    10.000  -0.103441   0.011935   0.023504   0.035440  -0.060937  -0.001431   0.212166   0.023935   0.023681   26.0000     0.5935
   -4.500    10.000  -0.063451   0.011482   0.023162   0.034643  -0.061483  -0.000895   0.203631   0.024349   0.024089   26.0000     0.8794
   -4.000    10.000  -0.023513   0.011236   0.022772   0.034008  -0.062143  -0.000352   0.195051   0.024768   0.024498   26.0000     2.1069
   -3.500    10.000   0.016375   0.011191   0.022334   0.033524  -0.062906   0.000199   0.186427   0.025187   0.024905   26.0000    -2.9196
   -3.000    10.000   0.056218   0.011342   0.021661   0.033003  -0.063767   0.000756   0.177764   0.025636   0.025309   26.0000    -0.7271
   -2.500    10.000   0.096020   0.011699   0.020922   0.032621  -0.064719   0.001320   0.169060   0.026049   0.025710   26.0000    -0.3674
   -2.000    10.000   0.135793   0.012311   0.020313   0.032624  -0.065759   0.001889   0.160312   0.026434   0.026106   26.0000    -0.2198
   -1.500    10.000   0.175559   0.013327   0.019910   0.033238  -0.066889   0.002463   0.151538   0.026799   0.026499   26.0000    -0.1394
   -1.000    10.000   0.215343   0.014722   0.019524   0.034246  -0.068120   0.003053   0.142945   0.027181   0.026895   26.0000    -0.0892
   -0.500    10.000   0.254029   0.015418   0.019155   0.034573  -0.069469   0.003826   0.137484   0.027566   0.027293   26.0000    -0.0584
    0.000    10.000   0.270669   0.013950   0.019026   0.032976  -0.071828   0.008061   0.192103   0.028392   0.028098   26.0000    -0.1010
    0.500    10.000   0.332490   0.016812   0.018838   0.035650  -0.072123   0.005114   0.123677   0.028209   0.027952   26.0000    -0.0161
    1.000    10.000   0.372072   0.017692   0.018543   0.036235  -0.074132   0.005499   0.114000   0.028730   0.028474   26.0000     0.0004
    1.500    10.000   0.407517   0.021900   0.018268   0.040168  -0.074658   0.006391   0.115032   0.028563   0.028304   26.0000     0.0064
    2.000    10.000   0.427736   0.018439   0.018134   0.036574  -0.078209   0.009564   0.154568   0.029748   0.029468   26.0000    -0.0138
    2.500    10.000   0.491099   0.018215   0.017439   0.035654  -0.079477   0.007460   0.088698   0.029761   0.029511   26.0000     0.0315
    3.000    10.000   0.533881   0.014681   0.017052   0.031733  -0.084147   0.008372   0.075042   0.031054   0.030796   26.0000     0.0413
    3.500    10.000   0.574827   0.018788   0.016570   0.035358  -0.079581   0.008770   0.060932   0.028602   0.028350   26.0000     0.0502
    4.000    10.000   0.615900   0.018885   0.016305   0.035190  -0.082260   0.009569   0.047526   0.029150   0.028900   26.0000     0.0575
    4.500    10.000   0.656395   0.025367   0.016708   0.042075  -0.084820   0.010364   0.034001   0.029559   0.029322   26.0000     0.0639
    5.000    10.000   0.697444   0.034257   0.017594   0.051850  -0.087835   0.011208   0.020457   0.030174   0.029957   26.0000     0.0696
    5.500    10.000   0.738874   0.042375   0.018120   0.060495  -0.088233   0.011883   0.006757   0.029805   0.029606   26.0000     0.0746


