xflr5 v6.61

Plane name :        FunCub_Flaps50
Polar name :        T1-10.0 m/s-VLM2
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.573951   0.022389   0.037252   0.059641  -0.000000   0.000000   0.453070   0.000000   0.000000   10.0000     0.2788
   -9.500     0.000  -0.532339   0.019567   0.035901   0.055468  -0.000000   0.000000   0.442017   0.000000   0.000000   10.0000     0.2889
   -9.000     0.000  -0.490599   0.016962   0.034955   0.051917  -0.000000   0.000000   0.430867   0.000000   0.000000   10.0000     0.3007
   -8.500     0.000  -0.448740   0.014576   0.034210   0.048786  -0.000000   0.000000   0.419621   0.000000   0.000000   10.0000     0.3148
   -8.000     0.000  -0.406772   0.012412   0.033540   0.045952  -0.000000   0.000000   0.408289   0.000000   0.000000   10.0000     0.3318
   -7.500     0.000  -0.364702   0.010471   0.033034   0.043505  -0.000000   0.000000   0.396873   0.000000   0.000000   10.0000     0.3528
   -7.000     0.000  -0.322542   0.008755   0.032549   0.041304  -0.000000   0.000000   0.385374   0.000000   0.000000   10.0000     0.3794
   -6.500     0.000  -0.280298   0.007267   0.032113   0.039380  -0.000000   0.000000   0.373797   0.000000   0.000000   10.0000     0.4140
   -6.000     0.000  -0.237981   0.006007   0.031732   0.037739  -0.000000   0.000000   0.362145   0.000000   0.000000   10.0000     0.4610
   -5.500     0.000  -0.195600   0.004977   0.031368   0.036345  -0.000000  -0.000000   0.350421   0.000000   0.000000   10.0000     0.5286
   -5.000     0.000  -0.153165   0.004179   0.031023   0.035202  -0.000000  -0.000000   0.338628   0.000000   0.000000   10.0000     0.6336
   -4.500     0.000  -0.110684   0.003613   0.030687   0.034300  -0.000000  -0.000000   0.326772   0.000000   0.000000   10.0000     0.8195
   -4.000     0.000  -0.068167   0.003280   0.030025   0.033305   0.000000  -0.000000   0.314858  -0.000000  -0.000000   10.0000     1.2374
   -3.500     0.000  -0.025623   0.003180   0.029260   0.032441   0.000000  -0.000000   0.302889  -0.000000  -0.000000   10.0000     3.0437
   -3.000     0.000   0.016939   0.003315   0.028859   0.032175   0.000000  -0.000000   0.290863  -0.000000  -0.000000   10.0000    -4.2283
   -2.500     0.000   0.059508   0.003685   0.028873   0.032559   0.000000  -0.000000   0.278781  -0.000000  -0.000000   10.0000    -1.0965
   -2.000     0.000   0.102076   0.004289   0.028856   0.033145   0.000000  -0.000000   0.266652  -0.000000  -0.000000   10.0000    -0.5768
   -1.500     0.000   0.144634   0.005129   0.028805   0.033934   0.000000  -0.000000   0.254477  -0.000000  -0.000000   10.0000    -0.3629
   -1.000     0.000   0.187171   0.006202   0.028699   0.034901   0.000000  -0.000000   0.242259  -0.000000  -0.000000   10.0000    -0.2463
   -0.500     0.000   0.229679   0.007510   0.028549   0.036059   0.000000  -0.000000   0.230000  -0.000000  -0.000000   10.0000    -0.1729
    0.000     0.000   0.272147   0.009051   0.028349   0.037400   0.000000  -0.000000   0.217704  -0.000000  -0.000000   10.0000    -0.1225
    0.500     0.000   0.314568   0.010825   0.028097   0.038922   0.000000  -0.000000   0.205373  -0.000000  -0.000000   10.0000    -0.0856
    1.000     0.000   0.356931   0.012831   0.027773   0.040604   0.000000  -0.000000   0.193012  -0.000000  -0.000000   10.0000    -0.0575
    1.500     0.000   0.399227   0.015067   0.027391   0.042458   0.000000  -0.000000   0.180623  -0.000000  -0.000000   10.0000    -0.0354
    2.000     0.000   0.441446   0.017533   0.026764   0.044297   0.000000  -0.000000   0.168213  -0.000000  -0.000000   10.0000    -0.0175
    2.500     0.000   0.483581   0.020227   0.026101   0.046328   0.000000  -0.000000   0.155781  -0.000000  -0.000000   10.0000    -0.0028
    3.000     0.000   0.525620   0.023147   0.025454   0.048601   0.000000  -0.000000   0.143330  -0.000000  -0.000000   10.0000     0.0096
    3.500     0.000   0.567557   0.026292   0.024806   0.051098   0.000000  -0.000000   0.130863  -0.000000  -0.000000   10.0000     0.0202
    4.000     0.000   0.609380   0.029659   0.024173   0.053831   0.000000  -0.000000   0.118384  -0.000000  -0.000000   10.0000     0.0293
    4.500     0.000   0.651081   0.033246   0.023881   0.057127   0.000000  -0.000000   0.105891  -0.000000  -0.000000   10.0000     0.0372
    5.000     0.000   0.692651   0.037051   0.023938   0.060989   0.000000  -0.000000   0.093388  -0.000000  -0.000000   10.0000     0.0442
    5.500     0.000   0.734082   0.041072   0.024152   0.065225   0.000000  -0.000000   0.080883  -0.000000  -0.000000   10.0000     0.0505
    6.000     0.000   0.775364   0.045306   0.024442   0.069748   0.000000  -0.000000   0.068382  -0.000000  -0.000000   10.0000     0.0560
    6.500     0.000   0.816489   0.049750   0.024789   0.074539   0.000000  -0.000000   0.055889  -0.000000  -0.000000   10.0000     0.0610
    7.000     0.000   0.857448   0.054401   0.025194   0.079596   0.000000  -0.000000   0.043408  -0.000000  -0.000000   10.0000     0.0655
    7.500     0.000   0.898232   0.059256   0.025669   0.084925   0.000000  -0.000000   0.030943  -0.000000  -0.000000   10.0000     0.0697
    8.000     0.000   0.938832   0.064311   0.026179   0.090490   0.000000  -0.000000   0.018498  -0.000000  -0.000000   10.0000     0.0734
    8.500     0.000   0.979242   0.069564   0.026817   0.096381   0.000000  -0.000000   0.006076  -0.000000  -0.000000   10.0000     0.0769
    9.000     0.000   1.019451   0.075010   0.027513   0.102523   0.000000  -0.000000  -0.006316  -0.000000  -0.000000   10.0000     0.0801
    9.500     0.000   1.059452   0.080646   0.028345   0.108991   0.000000  -0.000000  -0.018679  -0.000000  -0.000000   10.0000     0.0831
   10.000     0.000   1.099237   0.086468   0.030438   0.116906   0.000000  -0.000000  -0.031024  -0.000000  -0.000000   10.0000     0.0859


