xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-26.0 m/s-VLM2-b15.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.500    15.000   0.005207   0.040720   0.040407   0.081127  -0.094362  -0.001925   0.247256   0.037020   0.036524   26.0000  -112.4408
   -6.000    15.000   0.042198   0.040673   0.040370   0.081044  -0.095131  -0.001192   0.238706   0.037623   0.037188   26.0000    -1.5423
   -5.500    15.000   0.079131   0.040873   0.040546   0.081419  -0.096118  -0.000439   0.230059   0.038291   0.037853   26.0000    -0.7080
   -5.000    15.000   0.115991   0.041315   0.040402   0.081717  -0.097318   0.000336   0.221359   0.038990   0.038519   26.0000    -0.4272
   -4.500    15.000   0.152765   0.041989   0.040097   0.082086  -0.098722   0.001130   0.212604   0.039682   0.039185   26.0000    -0.2863
   -4.000    15.000   0.189444   0.042880   0.039711   0.082591  -0.100311   0.001944   0.203788   0.040363   0.039851   26.0000    -0.2016
   -3.500    15.000   0.226023   0.043966   0.039192   0.083159  -0.102061   0.002777   0.194903   0.041077   0.040517   26.0000    -0.1451
   -3.000    15.000   0.262510   0.045224   0.038801   0.084025  -0.103942   0.003628   0.185953   0.041731   0.041181   26.0000    -0.1047
   -2.500    15.000   0.298925   0.046633   0.038437   0.085070  -0.105927   0.004496   0.176926   0.042362   0.041842   26.0000    -0.0743
   -2.000    15.000   0.335301   0.048190   0.038084   0.086274  -0.108000   0.005380   0.167812   0.042992   0.042500   26.0000    -0.0506
   -1.500    15.000   0.371677   0.049924   0.037684   0.087608  -0.110160   0.006277   0.158584   0.043646   0.043151   26.0000    -0.0316
   -1.000    15.000   0.408116   0.051940   0.037275   0.089215  -0.112427   0.007180   0.149133   0.044290   0.043795   26.0000    -0.0159


