xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-22.0 m/s-VLM2-b10.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.131786   0.034922   0.044224   0.079147  -0.059377  -0.001038   0.342799   0.023351   0.023042   22.0000     0.7352
   -7.500    10.000  -0.093707   0.034088   0.043481   0.077569  -0.059524  -0.000558   0.336344   0.023771   0.023459   22.0000     0.9717
   -7.000    10.000  -0.055688   0.033482   0.043025   0.076507  -0.059820  -0.000069   0.329788   0.024197   0.023883   22.0000     1.5110
   -6.500    10.000  -0.017735   0.033098   0.042634   0.075732  -0.060262   0.000428   0.323157   0.024617   0.024311   22.0000     3.9680
   -6.000    10.000   0.020150   0.032931   0.042470   0.075401  -0.060841   0.000934   0.316441   0.025060   0.024743   22.0000    -4.8142
   -5.500    10.000   0.057963   0.032974   0.042297   0.075270  -0.061550   0.001448   0.309661   0.025496   0.025178   22.0000    -1.3758
   -5.000    10.000   0.095703   0.033218   0.041981   0.075198  -0.062382   0.001971   0.302828   0.025955   0.025614   22.0000    -0.7590
   -4.500    10.000   0.133370   0.033654   0.041450   0.075104  -0.063327   0.002500   0.295957   0.026385   0.026052   22.0000    -0.5012
   -4.000    10.000   0.170964   0.034273   0.040828   0.075101  -0.064376   0.003037   0.289036   0.026852   0.026488   22.0000    -0.3597
   -3.500    10.000   0.208488   0.035064   0.040069   0.075133  -0.065523   0.003580   0.282074   0.027296   0.026922   22.0000    -0.2702
   -3.000    10.000   0.245945   0.036016   0.039379   0.075395  -0.066758   0.004129   0.275066   0.027703   0.027353   22.0000    -0.2086
   -2.500    10.000   0.283340   0.037119   0.038750   0.075869  -0.068078   0.004683   0.268014   0.028106   0.027779   22.0000    -0.1636
   -2.000    10.000   0.320676   0.038363   0.038159   0.076521  -0.069476   0.005242   0.260926   0.028512   0.028198   22.0000    -0.1293
   -1.500    10.000   0.357953   0.039745   0.037623   0.077369  -0.070952   0.005805   0.253825   0.028912   0.028609   22.0000    -0.1023
   -1.000    10.000   0.395076   0.041276   0.037106   0.078381  -0.072511   0.006389   0.247014   0.029317   0.029014   22.0000    -0.0807
   -0.500    10.000   0.430502   0.042921   0.036768   0.079689  -0.074251   0.007232   0.244743   0.029756   0.029451   22.0000    -0.0662
    0.000    10.000   0.436759   0.041293   0.037080   0.078373  -0.077817   0.012790   0.324732   0.030984   0.030632   22.0000    -0.1104
    0.500    10.000   0.504540   0.049430   0.036602   0.086032  -0.078175   0.008482   0.235182   0.030638   0.030355   22.0000    -0.0404
    1.000    10.000   0.542587   0.049370   0.036624   0.085994  -0.080235   0.008765   0.226140   0.031035   0.030758   22.0000    -0.0280
    1.500    10.000   0.578005   0.048334   0.036737   0.085071  -0.082771   0.009346   0.223242   0.031567   0.031294   22.0000    -0.0204
    2.000    10.000   0.613234   0.046096   0.036887   0.082984  -0.084486   0.009990   0.221216   0.031725   0.031452   22.0000    -0.0141
    2.500    10.000   0.648105   0.042403   0.037106   0.079508  -0.087462   0.010630   0.219903   0.032443   0.032169   22.0000    -0.0088
    3.000    10.000   0.682541   0.035748   0.037260   0.073007  -0.087930   0.011115   0.216249   0.031876   0.031608   22.0000    -0.0031
    4.000    10.000   0.766934   0.018847   0.037842   0.056689  -0.093705   0.011747   0.182362   0.032853   0.032591   22.0000     0.0165


