xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-18.0 m/s-VLM2-b5.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.000     5.000  -0.673211   0.025622   0.025574   0.051195  -0.028854  -0.004091   0.180528   0.008551   0.008466   18.0000     0.1479
   -8.500     5.000  -0.629134   0.022503   0.023912   0.046415  -0.028431  -0.003914   0.170621   0.008684   0.008643   18.0000     0.1483
   -8.000     5.000  -0.585061   0.019605   0.022757   0.042362  -0.028097  -0.003733   0.160615   0.008894   0.008833   18.0000     0.1488
   -7.500     5.000  -0.540995   0.016926   0.021960   0.038886  -0.027846  -0.003547   0.150534   0.009100   0.009033   18.0000     0.1495
   -7.000     5.000  -0.496941   0.014464   0.021228   0.035692  -0.027670  -0.003355   0.140405   0.009314   0.009241   18.0000     0.1503
   -6.500     5.000  -0.452902   0.012219   0.020463   0.032682  -0.027564  -0.003156   0.130239   0.009535   0.009454   18.0000     0.1513
   -6.000     5.000  -0.408883   0.010187   0.019755   0.029942  -0.027525  -0.002949   0.120040   0.009762   0.009671   18.0000     0.1525
   -5.500     5.000  -0.364887   0.008368   0.019113   0.027481  -0.027548  -0.002734   0.109817   0.009987   0.009891   18.0000     0.1541
   -5.000     5.000  -0.320917   0.006758   0.018487   0.025245  -0.027631  -0.002511   0.099580   0.010214   0.010112   18.0000     0.1562
   -4.500     5.000  -0.276976   0.005356   0.017865   0.023221  -0.027771  -0.002280   0.089337   0.010439   0.010334   18.0000     0.1590
   -4.000     5.000  -0.233066   0.004160   0.017203   0.021363  -0.027965  -0.002040   0.079097   0.010664   0.010556   18.0000     0.1630
   -3.500     5.000  -0.189187   0.003167   0.016575   0.019742  -0.028212  -0.001792   0.068865   0.010892   0.010777   18.0000     0.1688
   -3.000     5.000  -0.145341   0.002384   0.015934   0.018317  -0.028510  -0.001537   0.058649   0.011119   0.010996   18.0000     0.1784
   -2.500     5.000  -0.101531   0.001844   0.015308   0.017152  -0.028857  -0.001273   0.048455   0.011342   0.011214   18.0000     0.1962
   -2.000     5.000  -0.057758   0.001370   0.014188   0.015557  -0.029251  -0.001001   0.038299   0.011574   0.011428   18.0000     0.2413
   -1.500     5.000  -0.014009   0.001148   0.012712   0.013860  -0.029690  -0.000722   0.028179   0.011783   0.011639   18.0000     0.5689
   -1.000     5.000   0.029705   0.001091   0.012097   0.013189  -0.030172  -0.000436   0.018078   0.011988   0.011845   18.0000    -0.0688
   -0.500     5.000   0.073422   0.000992   0.011881   0.012873  -0.030691  -0.000145   0.007960   0.012183   0.012045   18.0000     0.0531
    0.000     5.000   0.118913  -0.002244   0.011880   0.009636  -0.031076  -0.000028  -0.006526   0.012302   0.012167   18.0000     0.0932
    0.500     5.000   0.161041   0.001274   0.011997   0.013270  -0.031870   0.000457  -0.012324   0.012558   0.012428   18.0000     0.0980
    1.000     5.000   0.204711   0.002694   0.012155   0.014850  -0.032532   0.000772  -0.022498   0.012739   0.012612   18.0000     0.1062
    1.500     5.000   0.248526   0.003734   0.012331   0.016066  -0.033232   0.001089  -0.032846   0.012911   0.012786   18.0000     0.1117
    2.000     5.000   0.292373   0.004947   0.012488   0.017435  -0.033941   0.001409  -0.043267   0.013068   0.012944   18.0000     0.1155
    2.500     5.000   0.336375   0.006424   0.012637   0.019061  -0.034736   0.001733  -0.053758   0.013227   0.013104   18.0000     0.1185
    3.000     5.000   0.380286   0.007772   0.012776   0.020548  -0.035587   0.002062  -0.064308   0.013380   0.013256   18.0000     0.1208
    3.500     5.000   0.424257   0.009498   0.012905   0.022404  -0.036481   0.002393  -0.074906   0.013522   0.013397   18.0000     0.1227
    4.000     5.000   0.468260   0.011443   0.013057   0.024501  -0.037415   0.002726  -0.085545   0.013648   0.013523   18.0000     0.1243
    4.500     5.000   0.512284   0.013627   0.013263   0.026891  -0.038394   0.003060  -0.096215   0.013762   0.013638   18.0000     0.1256
    5.000     5.000   0.556331   0.016316   0.013548   0.029864  -0.039441   0.003396  -0.106908   0.013869   0.013747   18.0000     0.1268
    5.500     5.000   0.600437   0.018530   0.013897   0.032427  -0.040491   0.003732  -0.117600   0.013959   0.013842   18.0000     0.1278
    6.000     5.000   0.644523   0.021266   0.014281   0.035547  -0.041666   0.004071  -0.128310   0.014053   0.013940   18.0000     0.1288
    6.500     5.000   0.688617   0.024233   0.014672   0.038905  -0.042897   0.004409  -0.139020   0.014129   0.014022   18.0000     0.1296
    7.000     5.000   0.732712   0.027408   0.015073   0.042481  -0.044160   0.004745  -0.149713   0.014184   0.014083   18.0000     0.1304
    7.500     5.000   0.776805   0.030784   0.015499   0.046283  -0.045476   0.005079  -0.160380   0.014227   0.014134   18.0000     0.1311
    8.000     5.000   0.820888   0.034349   0.015949   0.050298  -0.046861   0.005413  -0.171013   0.014269   0.014181   18.0000     0.1318


