xflr5 v6.61

Plane name :        FunCub_Flaps100
Polar name :        T1-22.0 m/s-VLM2
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000     0.000  -0.143253   0.016272   0.046132   0.062404   0.000000  -0.000000   0.567508  -0.000000  -0.000000   22.0000     1.0805
   -6.500     0.000  -0.101456   0.016143   0.045372   0.061515   0.000000  -0.000000   0.553007  -0.000000  -0.000000   22.0000     1.4563
   -6.000     0.000  -0.059623   0.016244   0.044953   0.061196   0.000000  -0.000000   0.538419  -0.000000  -0.000000   22.0000     2.3597
   -5.500     0.000  -0.017764   0.016573   0.044631   0.061203   0.000000  -0.000000   0.523747  -0.000000  -0.000000   22.0000     7.5228
   -5.000     0.000   0.024113   0.017132   0.043911   0.061043   0.000000  -0.000000   0.508999  -0.000000  -0.000000   22.0000    -5.2487
   -4.500     0.000   0.065997   0.017920   0.043007   0.060927   0.000000  -0.000000   0.494171  -0.000000  -0.000000   22.0000    -1.8104
   -4.000     0.000   0.107879   0.018939   0.042135   0.061074   0.000000  -0.000000   0.479255  -0.000000  -0.000000   22.0000    -1.0418
   -3.500     0.000   0.149751   0.020188   0.041151   0.061339   0.000000  -0.000000   0.464260  -0.000000  -0.000000   22.0000    -0.7031
   -3.000     0.000   0.191603   0.021667   0.040180   0.061846   0.000000  -0.000000   0.449191  -0.000000  -0.000000   22.0000    -0.5124
   -2.500     0.000   0.233426   0.023374   0.039299   0.062673   0.000000  -0.000000   0.434053  -0.000000  -0.000000   22.0000    -0.3901
   -2.000     0.000   0.275211   0.025311   0.038510   0.063820   0.000000  -0.000000   0.418840  -0.000000  -0.000000   22.0000    -0.3050
   -1.500     0.000   0.316948   0.027475   0.037726   0.065201   0.000000  -0.000000   0.403561  -0.000000  -0.000000   22.0000    -0.2424
   -1.000     0.000   0.358628   0.029867   0.037166   0.067033   0.000000  -0.000000   0.388209  -0.000000  -0.000000   22.0000    -0.1943
   -0.500     0.000   0.400242   0.032484   0.036902   0.069386   0.000000  -0.000000   0.372785  -0.000000  -0.000000   22.0000    -0.1563
    0.000     0.000   0.441781   0.035326   0.036703   0.072029   0.000000  -0.000000   0.357303  -0.000000  -0.000000   22.0000    -0.1254
    0.500     0.000   0.483236   0.038391   0.036563   0.074954   0.000000  -0.000000   0.341767  -0.000000  -0.000000   22.0000    -0.0998
    1.000     0.000   0.524598   0.041678   0.036516   0.078194   0.000000  -0.000000   0.326180  -0.000000  -0.000000   22.0000    -0.0783
    1.500     0.000   0.565858   0.045184   0.036411   0.081595   0.000000  -0.000000   0.310553  -0.000000  -0.000000   22.0000    -0.0600
    2.000     0.000   0.607006   0.048908   0.036457   0.085365   0.000000  -0.000000   0.294881  -0.000000  -0.000000   22.0000    -0.0441
    2.500     0.000   0.648034   0.052848   0.036560   0.089408   0.000000  -0.000000   0.279174  -0.000000  -0.000000   22.0000    -0.0303
    3.000     0.000   0.688934   0.057001   0.036604   0.093605   0.000000  -0.000000   0.263440  -0.000000  -0.000000   22.0000    -0.0181
    3.500     0.000   0.729696   0.061364   0.036771   0.098135   0.000000  -0.000000   0.247675  -0.000000  -0.000000   22.0000    -0.0073
    4.000     0.000   0.770311   0.065936   0.037004   0.102941   0.000000  -0.000000   0.231888  -0.000000  -0.000000   22.0000     0.0024
    4.500     0.000   0.810771   0.070714   0.037302   0.108015   0.000000  -0.000000   0.216081  -0.000000  -0.000000   22.0000     0.0111
    5.000     0.000   0.851068   0.075693   0.037835   0.113528   0.000000  -0.000000   0.200254  -0.000000  -0.000000   22.0000     0.0190
    5.500     0.000   0.891193   0.080872   0.038734   0.119607   0.000000  -0.000000   0.184403  -0.000000  -0.000000   22.0000     0.0262


