xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-14.0 m/s-VLM2-b5.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.000     5.000  -0.673211   0.025622   0.046354   0.071975  -0.028854  -0.004091   0.179555   0.008161   0.008466   14.0000     0.1479
   -8.500     5.000  -0.629134   0.022503   0.027354   0.049857  -0.028431  -0.003914   0.170686   0.008674   0.008643   14.0000     0.1483
   -8.000     5.000  -0.585061   0.019605   0.025740   0.045346  -0.028097  -0.003733   0.160708   0.008895   0.008833   14.0000     0.1488
   -7.500     5.000  -0.540995   0.016926   0.024666   0.041592  -0.027846  -0.003547   0.150646   0.009107   0.009033   14.0000     0.1495
   -7.000     5.000  -0.496941   0.014464   0.023734   0.038198  -0.027670  -0.003355   0.140528   0.009325   0.009241   14.0000     0.1503
   -6.500     5.000  -0.452902   0.012219   0.022887   0.035106  -0.027564  -0.003156   0.130366   0.009543   0.009454   14.0000     0.1513
   -6.000     5.000  -0.408883   0.010187   0.022092   0.032279  -0.027525  -0.002949   0.120171   0.009770   0.009671   14.0000     0.1525
   -5.500     5.000  -0.364887   0.008368   0.021355   0.029723  -0.027548  -0.002734   0.109951   0.009991   0.009891   14.0000     0.1541
   -5.000     5.000  -0.320917   0.006758   0.020611   0.027369  -0.027631  -0.002511   0.099716   0.010221   0.010112   14.0000     0.1562
   -4.500     5.000  -0.276976   0.005356   0.019957   0.025314  -0.027771  -0.002280   0.089471   0.010456   0.010334   14.0000     0.1590
   -4.000     5.000  -0.233066   0.004160   0.019407   0.023567  -0.027965  -0.002040   0.079223   0.010684   0.010556   14.0000     0.1630
   -3.500     5.000  -0.189187   0.003167   0.018754   0.021922  -0.028212  -0.001792   0.068986   0.010910   0.010777   14.0000     0.1688
   -3.000     5.000  -0.145341   0.002384   0.018044   0.020428  -0.028510  -0.001537   0.058766   0.011136   0.010996   14.0000     0.1784
   -2.500     5.000  -0.101531   0.001844   0.017257   0.019101  -0.028857  -0.001273   0.048568   0.011364   0.011214   14.0000     0.1962
   -2.000     5.000  -0.057758   0.001370   0.015702   0.017071  -0.029251  -0.001001   0.038412   0.011596   0.011428   14.0000     0.2413
   -1.500     5.000  -0.014009   0.001148   0.014247   0.015395  -0.029690  -0.000722   0.028281   0.011803   0.011639   14.0000     0.5689
   -1.000     5.000   0.029705   0.001091   0.013843   0.014935  -0.030172  -0.000436   0.018166   0.012005   0.011845   14.0000    -0.0688
   -0.500     5.000   0.073422   0.000992   0.013755   0.014747  -0.030691  -0.000145   0.008037   0.012203   0.012045   14.0000     0.0531
    0.000     5.000   0.118913  -0.002244   0.013824   0.011580  -0.031076  -0.000028  -0.006460   0.012324   0.012167   14.0000     0.0932
    0.500     5.000   0.161041   0.001274   0.013929   0.015203  -0.031870   0.000457  -0.012269   0.012582   0.012428   14.0000     0.0980
    1.000     5.000   0.204711   0.002694   0.014053   0.016747  -0.032532   0.000772  -0.022454   0.012765   0.012612   14.0000     0.1062
    1.500     5.000   0.248526   0.003734   0.014157   0.017892  -0.033232   0.001089  -0.032813   0.012940   0.012786   14.0000     0.1117
    2.000     5.000   0.292373   0.004947   0.014253   0.019200  -0.033941   0.001409  -0.043244   0.013099   0.012944   14.0000     0.1155
    2.500     5.000   0.336375   0.006424   0.014321   0.020745  -0.034736   0.001733  -0.053747   0.013261   0.013104   14.0000     0.1185
    3.000     5.000   0.380286   0.007772   0.014364   0.022136  -0.035587   0.002062  -0.064307   0.013417   0.013256   14.0000     0.1208
    3.500     5.000   0.424257   0.009498   0.014412   0.023911  -0.036481   0.002393  -0.074917   0.013559   0.013397   14.0000     0.1227
    4.000     5.000   0.468260   0.011443   0.014513   0.025956  -0.037415   0.002726  -0.085566   0.013686   0.013523   14.0000     0.1243
    4.500     5.000   0.512284   0.013627   0.014699   0.028326  -0.038394   0.003060  -0.096244   0.013799   0.013638   14.0000     0.1256
    5.000     5.000   0.556331   0.016316   0.014984   0.031300  -0.039441   0.003396  -0.106944   0.013904   0.013747   14.0000     0.1268
    5.500     5.000   0.600437   0.018530   0.015350   0.033880  -0.040491   0.003732  -0.117642   0.013992   0.013842   14.0000     0.1278
    6.000     5.000   0.644523   0.021266   0.015768   0.037034  -0.041666   0.004071  -0.128356   0.014083   0.013940   14.0000     0.1288
    6.500     5.000   0.688617   0.024233   0.016212   0.040445  -0.042897   0.004409  -0.139068   0.014156   0.014022   14.0000     0.1296
    7.000     5.000   0.732712   0.027408   0.016655   0.044063  -0.044160   0.004745  -0.149762   0.014210   0.014083   14.0000     0.1304
    7.500     5.000   0.776805   0.030784   0.017119   0.047903  -0.045476   0.005079  -0.160430   0.014251   0.014134   14.0000     0.1311


