xflr5 v6.61

Plane name :        FunCub_Flaps50
Polar name :        T1-18.0 m/s-VLM2-b10.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000    10.000  -0.263923   0.015978   0.030525   0.046503  -0.060057  -0.003484   0.245608   0.022477   0.022068   18.0000     0.3157
   -6.500    10.000  -0.223729   0.014620   0.027973   0.042593  -0.060066  -0.002985   0.237450   0.022812   0.022466   18.0000     0.3479
   -6.000    10.000  -0.183582   0.013497   0.027025   0.040523  -0.060220  -0.002476   0.229113   0.023185   0.022868   18.0000     0.3942
   -5.500    10.000  -0.143486   0.012605   0.026454   0.039059  -0.060513  -0.001957   0.220693   0.023566   0.023273   18.0000     0.4662
   -5.000    10.000  -0.103441   0.011935   0.026108   0.038044  -0.060937  -0.001431   0.212206   0.023977   0.023681   18.0000     0.5935
   -4.500    10.000  -0.063451   0.011482   0.025802   0.037284  -0.061483  -0.000895   0.203667   0.024390   0.024089   18.0000     0.8794
   -4.000    10.000  -0.023513   0.011236   0.025483   0.036719  -0.062143  -0.000352   0.195080   0.024816   0.024498   18.0000     2.1069
   -3.500    10.000   0.016375   0.011191   0.024986   0.036177  -0.062906   0.000199   0.186452   0.025253   0.024905   18.0000    -2.9196
   -3.000    10.000   0.056218   0.011342   0.024262   0.035604  -0.063767   0.000756   0.177788   0.025691   0.025309   18.0000    -0.7271
   -2.500    10.000   0.096020   0.011699   0.023636   0.035335  -0.064719   0.001320   0.169084   0.026048   0.025710   18.0000    -0.3674
   -2.000    10.000   0.135793   0.012311   0.023350   0.035661  -0.065759   0.001889   0.160330   0.026424   0.026106   18.0000    -0.2198
   -1.500    10.000   0.175559   0.013327   0.023197   0.036525  -0.066889   0.002463   0.151550   0.026804   0.026499   18.0000    -0.1394
   -1.000    10.000   0.215343   0.014722   0.023097   0.037819  -0.068120   0.003053   0.142952   0.027186   0.026895   18.0000    -0.0892
   -0.500    10.000   0.254029   0.015418   0.023024   0.038441  -0.069469   0.003826   0.137488   0.027576   0.027293   18.0000    -0.0584
    0.000    10.000   0.270669   0.013950   0.023143   0.037093  -0.071828   0.008061   0.192109   0.028402   0.028098   18.0000    -0.1010
    0.500    10.000   0.332490   0.016812   0.022825   0.039637  -0.072123   0.005114   0.123687   0.028235   0.027952   18.0000    -0.0161
    1.000    10.000   0.372072   0.017692   0.022667   0.040359  -0.074132   0.005499   0.114012   0.028761   0.028474   18.0000     0.0004
    1.500    10.000   0.407517   0.021900   0.022511   0.044410  -0.074658   0.006391   0.115047   0.028597   0.028304   18.0000     0.0064
    2.000    10.000   0.427736   0.018439   0.022486   0.040926  -0.078209   0.009564   0.154591   0.029791   0.029468   18.0000    -0.0138
    2.500    10.000   0.491099   0.018215   0.021891   0.040106  -0.079477   0.007460   0.088719   0.029814   0.029511   18.0000     0.0315
    3.000    10.000   0.533881   0.014681   0.021524   0.036204  -0.084147   0.008372   0.075065   0.031108   0.030796   18.0000     0.0413
    3.500    10.000   0.574827   0.018788   0.020892   0.039680  -0.079581   0.008770   0.060953   0.028655   0.028350   18.0000     0.0502
    4.000    10.000   0.615900   0.018885   0.020338   0.039223  -0.082260   0.009569   0.047546   0.029203   0.028900   18.0000     0.0575
    4.500    10.000   0.656395   0.025367   0.020327   0.045694  -0.084820   0.010364   0.034016   0.029609   0.029322   18.0000     0.0639
    5.000    10.000   0.697444   0.034257   0.020638   0.054895  -0.087835   0.011208   0.020466   0.030232   0.029957   18.0000     0.0696
    5.500    10.000   0.738874   0.042375   0.020935   0.063310  -0.088233   0.011883   0.006757   0.029865   0.029606   18.0000     0.0746


