xflr5 v6.40

Plane name :        eGenius_40kg
Polar name :        T1-30.0 m/s-VLM2-b15.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.000    15.000   0.301759   0.009051   0.010464   0.019515  -0.067650  -0.004334   0.081235   0.020108   0.020394   30.0000     0.0134
   -1.500    15.000   0.350228   0.009787   0.010562   0.020349  -0.067903  -0.004033   0.059157   0.020098   0.020373   30.0000     0.0444
   -1.000    15.000   0.398673   0.010672   0.010575   0.021247  -0.068322  -0.003732   0.037219   0.020078   0.020348   30.0000     0.0678
   -0.500    15.000   0.447080   0.011602   0.010596   0.022197  -0.068935  -0.003430   0.015424   0.020046   0.020321   30.0000     0.0862
    0.000    15.000   0.495406   0.012541   0.010654   0.023195  -0.069751  -0.003128  -0.006226   0.020014   0.020290   30.0000     0.1010
    0.500    15.000   0.543626   0.013573   0.010711   0.024284  -0.070745  -0.002826  -0.027726   0.019980   0.020256   30.0000     0.1132
    1.000    15.000   0.591738   0.014744   0.010748   0.025492  -0.071907  -0.002525  -0.049068   0.019945   0.020218   30.0000     0.1234
    1.500    15.000   0.639736   0.016055   0.010782   0.026838  -0.073236  -0.002223  -0.070240   0.019905   0.020178   30.0000     0.1322
    2.000    15.000   0.687611   0.017494   0.010864   0.028357  -0.074725  -0.001923  -0.091222   0.019853   0.020131   30.0000     0.1397
    2.500    15.000   0.735345   0.019040   0.011087   0.030128  -0.076329  -0.001624  -0.111979   0.019777   0.020064   30.0000     0.1463
    3.000    15.000   0.782936   0.020699   0.011519   0.032219  -0.078151  -0.001326  -0.132530   0.019707   0.020007   30.0000     0.1521
    3.500    15.000   0.830365   0.022454   0.012117   0.034571  -0.080148  -0.001027  -0.152848   0.019651   0.019947   30.0000     0.1573
    4.000    15.000   0.877612   0.024309   0.012804   0.037113  -0.082318  -0.000730  -0.172925   0.019595   0.019882   30.0000     0.1620
    4.500    15.000   0.924666   0.026297   0.013553   0.039849  -0.084650  -0.000434  -0.192741   0.019538   0.019814   30.0000     0.1662
    5.000    15.000   0.971529   0.028439   0.014326   0.042765  -0.087140  -0.000138  -0.212279   0.019481   0.019742   30.0000     0.1700
    5.500    15.000   1.018193   0.030698   0.015103   0.045801  -0.089797   0.000157  -0.231518   0.019418   0.019666   30.0000     0.1735
    6.000    15.000   1.064642   0.033047   0.015914   0.048960  -0.092629   0.000451  -0.250437   0.019348   0.019588   30.0000     0.1767
    6.500    15.000   1.110859   0.035481   0.016785   0.052266  -0.095638   0.000745  -0.269024   0.019266   0.019506   30.0000     0.1797
    7.000    15.000   1.156827   0.038003   0.017739   0.055742  -0.098818   0.001037  -0.287249   0.019189   0.019421   30.0000     0.1824
    7.500    15.000   1.202530   0.040608   0.018768   0.059376  -0.102147   0.001328  -0.305100   0.019101   0.019324   30.0000     0.1850
    8.000    15.000   1.247963   0.043294   0.019959   0.063253  -0.105726   0.001622  -0.322593   0.019026   0.019241   30.0000     0.1874
    8.500    15.000   1.293042   0.045890   0.021372   0.067262  -0.109003   0.001881  -0.339498   0.018814   0.019023   30.0000     0.1896
    9.000    15.000   1.337864   0.048493   0.023170   0.071664  -0.112929   0.002169  -0.356136   0.018715   0.018923   30.0000     0.1918


