xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-22.0 m/s-VLM2-b30.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    30.000  -0.067522   0.031258   0.004196   0.035454  -0.148675  -0.025993   0.092057   0.022386   0.022317   22.0000     0.3606
   -2.000    30.000   0.065727   0.030748   0.003560   0.034308  -0.149139  -0.024656   0.068796   0.021916   0.021646   22.0000    -0.1598
    0.000    30.000   0.199562   0.031880   0.003510   0.035389  -0.147669  -0.023465   0.045441   0.021350   0.021012   22.0000     0.0168
    2.000    30.000   0.333582   0.034929   0.008123   0.043051  -0.143965  -0.022413   0.022304   0.020974   0.020430   22.0000     0.0515
    6.000    30.000   0.620953   0.045352   0.010139   0.055491  -0.131549  -0.020677  -0.022359   0.019820   0.019480   22.0000     0.0717
    8.000    30.000   0.759504   0.053129   0.010967   0.064096  -0.122016  -0.019969  -0.042997   0.019406   0.019067   22.0000     0.0762
   10.000    30.000   0.905450   0.062805   0.012644   0.075449  -0.110653  -0.019338  -0.062356   0.019151   0.018823   22.0000     0.0785
   12.000    30.000   1.045061   0.074234   0.014371   0.088605  -0.097183  -0.018776  -0.079790   0.018990   0.018630   22.0000     0.0803
   14.000    30.000   1.184030   0.087061   0.016696   0.103757  -0.081395  -0.018267  -0.094788   0.018916   0.018488   22.0000     0.0813


