xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-18.0 m/s-VLM2-b30.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    30.000  -0.067522   0.031258   0.017018   0.048276  -0.148675  -0.025993   0.091841   0.022185   0.022317   18.0000     0.3606
   -2.000    30.000   0.065727   0.030748   0.014478   0.045227  -0.149139  -0.024656   0.068703   0.021705   0.021646   18.0000    -0.1598
    0.000    30.000   0.199562   0.031880   0.012528   0.044408  -0.147669  -0.023465   0.045420   0.021150   0.021012   18.0000     0.0168
    2.000    30.000   0.333582   0.034929   0.011442   0.046370  -0.143965  -0.022413   0.022268   0.020696   0.020430   18.0000     0.0515
    6.000    30.000   0.620953   0.045352   0.011284   0.056636  -0.131549  -0.020677  -0.022403   0.019791   0.019480   18.0000     0.0717
    8.000    30.000   0.759504   0.053129   0.011978   0.065107  -0.122016  -0.019969  -0.043034   0.019405   0.019067   18.0000     0.0762
   10.000    30.000   0.905450   0.062805   0.013539   0.076344  -0.110653  -0.019338  -0.062371   0.019183   0.018823   18.0000     0.0785
   12.000    30.000   1.045061   0.074234   0.015355   0.089589  -0.097183  -0.018776  -0.079803   0.019019   0.018630   18.0000     0.0803
   14.000    30.000   1.184030   0.087061   0.017825   0.104886  -0.081395  -0.018267  -0.094784   0.018945   0.018488   18.0000     0.0813


