xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-22.0 m/s-VLM2-b20.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.106807   0.015646   0.004045   0.019691  -0.099791  -0.017993   0.079674   0.016494   0.016431   22.0000     0.2365
   -2.000    20.000   0.051738   0.014701   0.003412   0.018113  -0.100432  -0.016904   0.054301   0.016115   0.015959   22.0000    -0.1643
    0.000    20.000   0.210927   0.015811   0.003332   0.019143  -0.099532  -0.015930   0.028513   0.015728   0.015508   22.0000     0.0396
    2.000    20.000   0.371163   0.017989   0.009123   0.027111  -0.097824  -0.015063   0.002737   0.015475   0.015091   22.0000     0.0679
    4.000    20.000   0.535882   0.023085   0.009802   0.032887  -0.093951  -0.014296  -0.022733   0.014964   0.014715   22.0000     0.0784
    6.000    20.000   0.699389   0.031300   0.010570   0.041870  -0.087801  -0.013620  -0.047546   0.014599   0.014394   22.0000     0.0840
    8.000    20.000   0.861976   0.040256   0.012167   0.052423  -0.080883  -0.013030  -0.071229   0.014256   0.014093   22.0000     0.0873
   10.000    20.000   1.027292   0.051784   0.014106   0.065889  -0.072285  -0.012502  -0.093546   0.014083   0.013907   22.0000     0.0891
   12.000    20.000   1.189879   0.065173   0.016895   0.082068  -0.062247  -0.012037  -0.114003   0.013929   0.013749   22.0000     0.0904


