xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-14.0 m/s-VLM2-b10.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    10.000  -0.097713   0.006747   0.019633   0.026380  -0.052803  -0.014842  -0.014812   0.012378   0.009070   14.0000     0.0308
   -2.000    10.000   0.066994   0.005870   0.015940   0.021810  -0.052449  -0.013682  -0.014714   0.012335   0.008866   14.0000     0.1396
    0.000    10.000   0.231995   0.007079   0.012661   0.019739  -0.050877  -0.012701  -0.020418   0.011995   0.008534   14.0000     0.0924
    2.000    10.000   0.396963   0.008859   0.011844   0.020703  -0.048480  -0.011904  -0.032213   0.011593   0.008059   14.0000     0.0845
    4.000    10.000   0.564945   0.013893   0.012108   0.026001  -0.045109  -0.011331  -0.050392   0.011120   0.007611   14.0000     0.0808
    6.000    10.000   0.731843   0.023286   0.012853   0.036139  -0.039210  -0.010959  -0.074469   0.010518   0.007062   14.0000     0.0788
    8.000    10.000   0.900590   0.034179   0.014602   0.048781  -0.040586  -0.010778  -0.105848   0.011412   0.008025   14.0000     0.0778
   10.000    10.000   1.065737   0.045216   0.016966   0.062182  -0.031118  -0.010837  -0.140247   0.010188   0.006886   14.0000     0.0768


