xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-14.0 m/s-VLM2
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.107936   0.002533   0.019878   0.022411  -0.000000  -0.000000  -0.017462   0.000000   0.000000   14.0000     0.0209
   -2.000     0.000   0.062355   0.001543   0.015976   0.017519  -0.000000   0.000000  -0.018099   0.000000   0.000000   14.0000     0.1589
    0.000     0.000   0.232709   0.002737   0.012410   0.015147   0.000000   0.000000  -0.022022   0.000000   0.000000   14.0000     0.0946
    2.000     0.000   0.402460   0.006110   0.011806   0.017916   0.000000   0.000000  -0.028453   0.000000   0.000000   14.0000     0.0846
    4.000     0.000   0.570947   0.011629   0.012131   0.023760   0.000000   0.000000  -0.037937   0.000000   0.000000   14.0000     0.0806
    6.000     0.000   0.737519   0.019235   0.012908   0.032142   0.000000   0.000000  -0.050561   0.000000   0.000000   14.0000     0.0785
    8.000     0.000   0.901540   0.028843   0.014766   0.043608   0.000000   0.000000  -0.066086   0.000000   0.000000   14.0000     0.0774
   10.000     0.000   1.062397   0.040344   0.017089   0.057433   0.000000   0.000000  -0.084605  -0.000000   0.000000   14.0000     0.0767


