xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-30.0 m/s-VLM2-b20.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.106807   0.015646   0.013465   0.029111  -0.099791  -0.017993   0.079289   0.016396   0.016431   30.0000     0.2365
   -2.000    20.000   0.051738   0.014701   0.011603   0.026304  -0.100432  -0.016904   0.054067   0.016017   0.015959   30.0000    -0.1643
    0.000    20.000   0.210927   0.015811   0.010187   0.025997  -0.099532  -0.015930   0.028410   0.015577   0.015508   30.0000     0.0396
    2.000    20.000   0.371163   0.017989   0.008641   0.026630  -0.097824  -0.015063   0.002675   0.015170   0.015091   30.0000     0.0679
    4.000    20.000   0.535882   0.023085   0.008717   0.031802  -0.093951  -0.014296  -0.022762   0.014833   0.014715   30.0000     0.0784
    6.000    20.000   0.699389   0.031300   0.009408   0.040708  -0.087801  -0.013620  -0.047546   0.014530   0.014394   30.0000     0.0840
    8.000    20.000   0.861976   0.040256   0.010971   0.051228  -0.080883  -0.013030  -0.071209   0.014231   0.014093   30.0000     0.0873
   10.000    20.000   1.027292   0.051784   0.012682   0.064466  -0.072285  -0.012502  -0.093541   0.014069   0.013907   30.0000     0.0891
   12.000    20.000   1.189879   0.065173   0.015446   0.080619  -0.062247  -0.012037  -0.114026   0.013897   0.013749   30.0000     0.0904


