xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-30.0 m/s-VLM2-b30.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    30.000  -0.067522   0.031258   0.013047   0.044305  -0.148675  -0.025993   0.091691   0.022300   0.022317   30.0000     0.3606
   -2.000    30.000   0.065727   0.030748   0.011594   0.042343  -0.149139  -0.024656   0.068588   0.021726   0.021646   30.0000    -0.1598
    0.000    30.000   0.199562   0.031880   0.010404   0.042283  -0.147669  -0.023465   0.045343   0.021121   0.021012   30.0000     0.0168
    2.000    30.000   0.333582   0.034929   0.009106   0.044035  -0.143965  -0.022413   0.022216   0.020578   0.020430   30.0000     0.0515
    6.000    30.000   0.620953   0.045352   0.009050   0.054402  -0.131549  -0.020677  -0.022396   0.019711   0.019480   30.0000     0.0717
    8.000    30.000   0.759504   0.053129   0.009893   0.063022  -0.122016  -0.019969  -0.043017   0.019325   0.019067   30.0000     0.0762
   10.000    30.000   0.905450   0.062805   0.011439   0.074244  -0.110653  -0.019338  -0.062354   0.019109   0.018823   30.0000     0.0785
   12.000    30.000   1.045061   0.074234   0.012957   0.087190  -0.097183  -0.018776  -0.079798   0.018955   0.018630   30.0000     0.0803
   14.000    30.000   1.184030   0.087061   0.015247   0.102308  -0.081395  -0.018267  -0.094819   0.018873   0.018488   30.0000     0.0813


