xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-22.0 m/s-VLM2
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.107936   0.002533   0.003518   0.006051  -0.000000  -0.000000  -0.022269   0.000000   0.000000   22.0000     0.0209
   -2.000     0.000   0.062355   0.001543   0.003028   0.004571  -0.000000   0.000000  -0.021916   0.000000   0.000000   22.0000     0.1589
    0.000     0.000   0.232709   0.002737   0.002825   0.005563   0.000000   0.000000  -0.024845   0.000000   0.000000   22.0000     0.0946
    2.000     0.000   0.402460   0.006110   0.008877   0.014987   0.000000   0.000000  -0.029325   0.000000   0.000000   22.0000     0.0846
    4.000     0.000   0.570947   0.011629   0.009759   0.021388   0.000000   0.000000  -0.038605   0.000000   0.000000   22.0000     0.0806
    6.000     0.000   0.737519   0.019235   0.010687   0.029921   0.000000   0.000000  -0.051144   0.000000   0.000000   22.0000     0.0785
    8.000     0.000   0.901540   0.028843   0.012550   0.041393   0.000000   0.000000  -0.066620   0.000000   0.000000   22.0000     0.0774
   10.000     0.000   1.062397   0.040344   0.014492   0.054836   0.000000   0.000000  -0.085206   0.000000   0.000000   22.0000     0.0767
   12.000     0.000   1.219500   0.053606   0.019285   0.072891   0.000000   0.000000  -0.106016  -0.000000   0.000000   22.0000     0.0765


