xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-26.0 m/s-VLM2-b30.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    30.000  -0.067522   0.031258   0.013803   0.045061  -0.148675  -0.025993   0.091717   0.022310   0.022317   26.0000     0.3606
   -2.000    30.000   0.065727   0.030748   0.012194   0.042942  -0.149139  -0.024656   0.068614   0.021738   0.021646   26.0000    -0.1598
    0.000    30.000   0.199562   0.031880   0.010896   0.042776  -0.147669  -0.023465   0.045362   0.021132   0.021012   26.0000     0.0168
    2.000    30.000   0.333582   0.034929   0.009600   0.044529  -0.143965  -0.022413   0.022231   0.020613   0.020430   26.0000     0.0515
    6.000    30.000   0.620953   0.045352   0.009570   0.054923  -0.131549  -0.020677  -0.022391   0.019737   0.019480   26.0000     0.0717
    8.000    30.000   0.759504   0.053129   0.010370   0.063499  -0.122016  -0.019969  -0.043016   0.019351   0.019067   26.0000     0.0762
   10.000    30.000   0.905450   0.062805   0.011955   0.074760  -0.110653  -0.019338  -0.062348   0.019133   0.018823   26.0000     0.0785
   12.000    30.000   1.045061   0.074234   0.013580   0.087814  -0.097183  -0.018776  -0.079785   0.018977   0.018630   26.0000     0.0803
   14.000    30.000   1.184030   0.087061   0.015875   0.102935  -0.081395  -0.018267  -0.094793   0.018900   0.018488   26.0000     0.0813


