xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-26.0 m/s-VLM2-b10.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    10.000  -0.132707   0.005867   0.014297   0.020164  -0.050118  -0.009194   0.072017   0.008691   0.008694   26.0000     0.1985
   -2.000    10.000   0.042629   0.004799   0.012197   0.016997  -0.050490  -0.008582   0.045930   0.008485   0.008450   26.0000    -0.1803
    0.000    10.000   0.218626   0.005902   0.010506   0.016408  -0.050066  -0.008031   0.019238   0.008252   0.008215   26.0000     0.0508
    2.000    10.000   0.394637   0.007923   0.009074   0.016997  -0.049295  -0.007539  -0.007701   0.008037   0.007997   26.0000     0.0759
    4.000    10.000   0.573271   0.011681   0.009358   0.021038  -0.047883  -0.007103  -0.034488   0.007867   0.007797   26.0000     0.0851
    6.000    10.000   0.751529   0.022754   0.010354   0.033108  -0.043868  -0.006717  -0.060729   0.007693   0.007623   26.0000     0.0899
    8.000    10.000   0.929137   0.032301   0.012270   0.044571  -0.040278  -0.006380  -0.085989   0.007526   0.007460   26.0000     0.0927
   10.000    10.000   1.108138   0.045250   0.014265   0.059515  -0.035604  -0.006079  -0.109955   0.007428   0.007359   26.0000     0.0943


