xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-14.0 m/s-VLM2-b20.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.106807   0.015646   0.019487   0.035133  -0.099791  -0.017993   0.079476   0.016206   0.016431   14.0000     0.2365
   -2.000    20.000   0.051738   0.014701   0.016192   0.030893  -0.100432  -0.016904   0.054241   0.015948   0.015959   14.0000    -0.1643
    0.000    20.000   0.210927   0.015811   0.013199   0.029010  -0.099532  -0.015930   0.028519   0.015575   0.015508   14.0000     0.0396
    2.000    20.000   0.371163   0.017989   0.012321   0.030310  -0.097824  -0.015063   0.002733   0.015260   0.015091   14.0000     0.0679
    4.000    20.000   0.535882   0.023085   0.012487   0.035572  -0.093951  -0.014296  -0.022749   0.014923   0.014715   14.0000     0.0784
    6.000    20.000   0.699389   0.031300   0.013032   0.044332  -0.087801  -0.013620  -0.047572   0.014618   0.014394   14.0000     0.0840
    8.000    20.000   0.861976   0.040256   0.014377   0.054633  -0.080883  -0.013030  -0.071267   0.014305   0.014093   14.0000     0.0873
   10.000    20.000   1.027292   0.051784   0.016532   0.068316  -0.072285  -0.012502  -0.093588   0.014113   0.013907   14.0000     0.0891
   12.000    20.000   1.189879   0.065173   0.019574   0.084747  -0.062247  -0.012037  -0.114017   0.013967   0.013749   14.0000     0.0904


