xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-30.0 m/s-VLM2-b20.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.081823   0.018865   0.013379   0.032244  -0.106614  -0.028693   0.023290   0.024013   0.017575   30.0000     0.1405
   -2.000    20.000   0.068913   0.018277   0.011303   0.029580  -0.106971  -0.026736   0.016718   0.024010   0.017420   30.0000     0.0189
    0.000    20.000   0.219406   0.019392   0.009925   0.029317  -0.105996  -0.025086   0.006606   0.023776   0.017220   30.0000     0.0612
    2.000    20.000   0.370885   0.020801   0.008568   0.029370  -0.104795  -0.023739  -0.008461   0.023528   0.017010   30.0000     0.0681
    4.000    20.000   0.528289   0.025942   0.008488   0.034430  -0.100605  -0.022697  -0.028047   0.023247   0.016755   30.0000     0.0696
    6.000    20.000   0.683068   0.034507   0.009163   0.043669  -0.094260  -0.021974  -0.052378   0.023009   0.016598   30.0000     0.0705
    8.000    20.000   0.835262   0.042991   0.010451   0.053441  -0.086196  -0.021563  -0.080625   0.022446   0.016162   30.0000     0.0708
   10.000    20.000   0.991544   0.054252   0.012469   0.066721  -0.078410  -0.021445  -0.113712   0.022472   0.016316   30.0000     0.0707


