xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.142223   0.002646   0.013831   0.016477  -0.000000  -0.000000   0.069311   0.000000   0.000000   30.0000     0.1873
   -2.000     0.000   0.039593   0.001444   0.011618   0.013062  -0.000000  -0.000000   0.042890   0.000000   0.000000   30.0000    -0.1853
    0.000     0.000   0.221531   0.002551   0.010033   0.012585   0.000000  -0.000000   0.016344   0.000000   0.000000   30.0000     0.0541
    2.000     0.000   0.402882   0.005965   0.008588   0.014553   0.000000   0.000000  -0.010196  -0.000000  -0.000000   30.0000     0.0776
    4.000     0.000   0.582946   0.011650   0.008857   0.020507   0.000000   0.000000  -0.036611  -0.000000  -0.000000   30.0000     0.0867
    6.000     0.000   0.761031   0.019546   0.010022   0.029568   0.000000   0.000000  -0.062769  -0.000000  -0.000000   30.0000     0.0916
    8.000     0.000   0.936462   0.029565   0.011813   0.041378   0.000000   0.000000  -0.088545  -0.000000  -0.000000   30.0000     0.0949
   10.000     0.000   1.108586   0.041593   0.013723   0.055317   0.000000   0.000000  -0.113816  -0.000000  -0.000000   30.0000     0.0973
   12.000     0.000   1.276776   0.055491   0.020529   0.076020   0.000000   0.000000  -0.138446  -0.000000  -0.000000   30.0000     0.0993


