xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-10.0 m/s-VLM2
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.142223   0.002646   0.023948   0.026595  -0.000000  -0.000000   0.069636   0.000000   0.000000   10.0000     0.1873
   -2.000     0.000   0.039593   0.001444   0.019893   0.021336  -0.000000  -0.000000   0.043132   0.000000   0.000000   10.0000    -0.1853
    0.000     0.000   0.221531   0.002551   0.015682   0.018234   0.000000  -0.000000   0.016477   0.000000   0.000000   10.0000     0.0541
    2.000     0.000   0.402882   0.005965   0.015100   0.021064   0.000000   0.000000  -0.010201  -0.000000  -0.000000   10.0000     0.0776
    4.000     0.000   0.582946   0.011650   0.015206   0.026856   0.000000   0.000000  -0.036737  -0.000000  -0.000000   10.0000     0.0867
    6.000     0.000   0.761031   0.019546   0.015844   0.035391   0.000000   0.000000  -0.063009  -0.000000  -0.000000   10.0000     0.0916
    8.000     0.000   0.936462   0.029565   0.017788   0.047353   0.000000   0.000000  -0.088907  -0.000000  -0.000000   10.0000     0.0949
   10.000     0.000   1.108586   0.041593   0.020501   0.062094   0.000000   0.000000  -0.114256  -0.000000  -0.000000   10.0000     0.0973


