xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-18.0 m/s-VLM2-b10.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    10.000  -0.097713   0.006747   0.017277   0.024024  -0.052803  -0.014842  -0.015534   0.012479   0.009070   18.0000     0.0308
   -2.000    10.000   0.066994   0.005870   0.014013   0.019884  -0.052449  -0.013682  -0.015306   0.012354   0.008866   18.0000     0.1396
    0.000    10.000   0.231995   0.007079   0.011501   0.018580  -0.050877  -0.012701  -0.020789   0.012010   0.008534   18.0000     0.0924
    2.000    10.000   0.396963   0.008859   0.010451   0.019310  -0.048480  -0.011904  -0.032645   0.011579   0.008059   18.0000     0.0845
    4.000    10.000   0.564945   0.013893   0.010720   0.024613  -0.045109  -0.011331  -0.050811   0.011109   0.007611   18.0000     0.0808
    6.000    10.000   0.731843   0.023286   0.011544   0.034830  -0.039210  -0.010959  -0.074852   0.010510   0.007062   18.0000     0.0788
    8.000    10.000   0.900590   0.034179   0.013340   0.047519  -0.040586  -0.010778  -0.106203   0.011400   0.008025   18.0000     0.0778
   10.000    10.000   1.065737   0.045216   0.015516   0.060732  -0.031118  -0.010837  -0.140641   0.010178   0.006886   18.0000     0.0768


