xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-14.0 m/s-VLM2-b30.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    30.000  -0.067522   0.031258   0.019348   0.050606  -0.148675  -0.025993   0.091900   0.022106   0.022317   14.0000     0.3606
   -2.000    30.000   0.065727   0.030748   0.016527   0.047276  -0.149139  -0.024656   0.068729   0.021702   0.021646   14.0000    -0.1598
    0.000    30.000   0.199562   0.031880   0.013956   0.045836  -0.147669  -0.023465   0.045445   0.021152   0.021012   14.0000     0.0168
    2.000    30.000   0.333582   0.034929   0.012976   0.047905  -0.143965  -0.022413   0.022287   0.020733   0.020430   14.0000     0.0515
    6.000    30.000   0.620953   0.045352   0.012725   0.058078  -0.131549  -0.020677  -0.022401   0.019820   0.019480   14.0000     0.0717
    8.000    30.000   0.759504   0.053129   0.013345   0.066475  -0.122016  -0.019969  -0.043039   0.019435   0.019067   14.0000     0.0762
   10.000    30.000   0.905450   0.062805   0.014830   0.077635  -0.110653  -0.019338  -0.062383   0.019214   0.018823   14.0000     0.0785
   12.000    30.000   1.045061   0.074234   0.016774   0.091008  -0.097183  -0.018776  -0.079812   0.019045   0.018630   14.0000     0.0803
   14.000    30.000   1.184030   0.087061   0.019445   0.106505  -0.081395  -0.018267  -0.094780   0.018975   0.018488   14.0000     0.0813


