xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-18.0 m/s-VLM2-b20.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.106807   0.015646   0.017222   0.032868  -0.099791  -0.017993   0.079407   0.016336   0.016431   18.0000     0.2365
   -2.000    20.000   0.051738   0.014701   0.014371   0.029072  -0.100432  -0.016904   0.054182   0.015993   0.015959   18.0000    -0.1643
    0.000    20.000   0.210927   0.015811   0.012075   0.027886  -0.099532  -0.015930   0.028496   0.015583   0.015508   18.0000     0.0396
    2.000    20.000   0.371163   0.017989   0.010858   0.028847  -0.097824  -0.015063   0.002718   0.015237   0.015091   18.0000     0.0679
    4.000    20.000   0.535882   0.023085   0.011023   0.034108  -0.093951  -0.014296  -0.022758   0.014899   0.014715   18.0000     0.0784
    6.000    20.000   0.699389   0.031300   0.011620   0.042920  -0.087801  -0.013620  -0.047574   0.014593   0.014394   18.0000     0.0840
    8.000    20.000   0.861976   0.040256   0.013081   0.053337  -0.080883  -0.013030  -0.071252   0.014282   0.014093   18.0000     0.0873
   10.000    20.000   1.027292   0.051784   0.015102   0.066885  -0.072285  -0.012502  -0.093567   0.014101   0.013907   18.0000     0.0891
   12.000    20.000   1.189879   0.065173   0.017994   0.083167  -0.062247  -0.012037  -0.114008   0.013950   0.013749   18.0000     0.0904


