xflr5 v6.32

Plane name :        Maja with Body
Polar name :        T1-18.0 m/s-VLM2
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.107936   0.002533   0.016888   0.019421  -0.000000  -0.000000  -0.018393   0.000000   0.000000   18.0000     0.0209
   -2.000     0.000   0.062355   0.001543   0.013950   0.015493  -0.000000   0.000000  -0.018737   0.000000   0.000000   18.0000     0.1589
    0.000     0.000   0.232709   0.002737   0.011408   0.014145   0.000000   0.000000  -0.022347   0.000000   0.000000   18.0000     0.0946
    2.000     0.000   0.402460   0.006110   0.010417   0.016527   0.000000   0.000000  -0.028869   0.000000   0.000000   18.0000     0.0846
    4.000     0.000   0.570947   0.011629   0.010743   0.022372   0.000000   0.000000  -0.038331   0.000000   0.000000   18.0000     0.0806
    6.000     0.000   0.737519   0.019235   0.011616   0.030850   0.000000   0.000000  -0.050910   0.000000   0.000000   18.0000     0.0785
    8.000     0.000   0.901540   0.028843   0.013490   0.042333   0.000000   0.000000  -0.066403   0.000000   0.000000   18.0000     0.0774
   10.000     0.000   1.062397   0.040344   0.015613   0.055957   0.000000   0.000000  -0.084957   0.000000   0.000000   18.0000     0.0767
   12.000     0.000   1.219500   0.053606   0.020799   0.074405   0.000000   0.000000  -0.105667  -0.000000   0.000000   18.0000     0.0765


