xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-26.0 m/s-VLM2-b20.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    20.000  -0.106807   0.015646   0.014088   0.029734  -0.099791  -0.017993   0.079315   0.016421   0.016431   26.0000     0.2365
   -2.000    20.000   0.051738   0.014701   0.012188   0.026889  -0.100432  -0.016904   0.054094   0.016020   0.015959   26.0000    -0.1643
    0.000    20.000   0.210927   0.015811   0.010631   0.026442  -0.099532  -0.015930   0.028430   0.015578   0.015508   26.0000     0.0396
    2.000    20.000   0.371163   0.017989   0.009117   0.027106  -0.097824  -0.015063   0.002685   0.015185   0.015091   26.0000     0.0679
    4.000    20.000   0.535882   0.023085   0.009261   0.032346  -0.093951  -0.014296  -0.022761   0.014853   0.014715   26.0000     0.0784
    6.000    20.000   0.699389   0.031300   0.009913   0.041213  -0.087801  -0.013620  -0.047551   0.014550   0.014394   26.0000     0.0840
    8.000    20.000   0.861976   0.040256   0.011475   0.051731  -0.080883  -0.013030  -0.071216   0.014247   0.014093   26.0000     0.0873
   10.000    20.000   1.027292   0.051784   0.013311   0.065095  -0.072285  -0.012502  -0.093538   0.014082   0.013907   26.0000     0.0891
   12.000    20.000   1.189879   0.065173   0.016081   0.081254  -0.062247  -0.012037  -0.114009   0.013919   0.013749   26.0000     0.0904


