xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-18.0 m/s-VLM2-b10.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    10.000  -0.132707   0.005867   0.017355   0.023222  -0.050118  -0.009194   0.072091   0.008673   0.008694   18.0000     0.1985
   -2.000    10.000   0.042629   0.004799   0.014323   0.019122  -0.050490  -0.008582   0.046021   0.008466   0.008450   18.0000    -0.1803
    0.000    10.000   0.218626   0.005902   0.011773   0.017674  -0.050066  -0.008031   0.019310   0.008249   0.008215   18.0000     0.0508
    2.000    10.000   0.394637   0.007923   0.010804   0.018727  -0.049295  -0.007539  -0.007669   0.008069   0.007997   18.0000     0.0759
    4.000    10.000   0.573271   0.011681   0.011136   0.022817  -0.047883  -0.007103  -0.034492   0.007893   0.007797   18.0000     0.0851
    6.000    10.000   0.751529   0.022754   0.012036   0.034790  -0.043868  -0.006717  -0.060762   0.007718   0.007623   18.0000     0.0899
    8.000    10.000   0.929137   0.032301   0.013999   0.046300  -0.040278  -0.006380  -0.086032   0.007544   0.007460   18.0000     0.0927
   10.000    10.000   1.108138   0.045250   0.016257   0.061507  -0.035604  -0.006079  -0.109967   0.007440   0.007359   18.0000     0.0943


