xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-22.0 m/s-VLM2-b10.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    10.000  -0.132707   0.005867   0.003985   0.009851  -0.050118  -0.009194   0.072392   0.008760   0.008694   22.0000     0.1985
   -2.000    10.000   0.042629   0.004799   0.003395   0.008195  -0.050490  -0.008582   0.046147   0.008531   0.008450   22.0000    -0.1803
    0.000    10.000   0.218626   0.005902   0.003166   0.009067  -0.050066  -0.008031   0.019324   0.008299   0.008215   22.0000     0.0508
    2.000    10.000   0.394637   0.007923   0.009353   0.017276  -0.049295  -0.007539  -0.007669   0.008239   0.007997   22.0000     0.0759
    4.000    10.000   0.573271   0.011681   0.010028   0.021709  -0.047883  -0.007103  -0.034479   0.007925   0.007797   22.0000     0.0851
    6.000    10.000   0.751529   0.022754   0.011087   0.033840  -0.043868  -0.006717  -0.060737   0.007704   0.007623   22.0000     0.0899
    8.000    10.000   0.929137   0.032301   0.013037   0.045338  -0.040278  -0.006380  -0.085999   0.007533   0.007460   22.0000     0.0927
   10.000    10.000   1.108138   0.045250   0.015127   0.060377  -0.035604  -0.006079  -0.109950   0.007432   0.007359   22.0000     0.0943


