xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-14.0 m/s-VLM2-b15.0°
Freestream speed :  14.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.000    15.000  -0.385575   0.020721   0.022619   0.043341  -0.093064  -0.009814   0.111617   0.032225   0.031774   14.0000     0.1475
   -5.500    15.000  -0.344272   0.018988   0.021849   0.040838  -0.092645  -0.009130   0.101034   0.032711   0.032292   14.0000     0.1481
   -5.000    15.000  -0.303006   0.017480   0.021175   0.038655  -0.092420  -0.008424   0.090438   0.033255   0.032809   14.0000     0.1489
   -4.500    15.000  -0.261787   0.016194   0.020690   0.036885  -0.092394  -0.007695   0.079845   0.033791   0.033325   14.0000     0.1500
   -4.000    15.000  -0.220625   0.015125   0.020194   0.035320  -0.092566  -0.006944   0.069267   0.034325   0.033840   14.0000     0.1516
   -3.500    15.000  -0.179534   0.014257   0.019602   0.033859  -0.092932  -0.006172   0.058711   0.034860   0.034353   14.0000     0.1540
   -3.000    15.000  -0.138528   0.013572   0.018981   0.032553  -0.093483  -0.005377   0.048184   0.035395   0.034862   14.0000     0.1579
   -2.500    15.000  -0.097604   0.013155   0.018291   0.031446  -0.094202  -0.004563   0.037679   0.035933   0.035365   14.0000     0.1652
   -2.000    15.000  -0.056730   0.013004   0.016798   0.029803  -0.095076  -0.003727   0.027227   0.036486   0.035869   14.0000     0.1831
   -1.500    15.000  -0.015874   0.012989   0.015538   0.028526  -0.096065  -0.002873   0.016798   0.036978   0.036362   14.0000     0.2925
   -1.000    15.000   0.024974   0.013159   0.015220   0.028379  -0.097154  -0.002000   0.006373   0.037464   0.036846   14.0000     0.0392
   -0.500    15.000   0.065832   0.013797   0.015198   0.028995  -0.098285  -0.001109  -0.003996   0.037932   0.037309   14.0000     0.1014
    0.000    15.000   0.104407   0.012160   0.015354   0.027514  -0.100063   0.000229  -0.007406   0.038578   0.037953   14.0000     0.0995
    0.500    15.000   0.147926   0.015046   0.015501   0.030547  -0.100883   0.000714  -0.024867   0.038837   0.038210   14.0000     0.1221
    1.000    15.000   0.189239   0.015221   0.015702   0.030923  -0.102376   0.001640  -0.035511   0.039276   0.038641   14.0000     0.1258
    1.500    15.000   0.230594   0.015923   0.015906   0.031829  -0.103930   0.002575  -0.046143   0.039655   0.039007   14.0000     0.1282
    2.000    15.000   0.271997   0.016917   0.016121   0.033038  -0.105701   0.003517  -0.056811   0.040027   0.039363   14.0000     0.1299


