xflr5 v6.58

Plane name :        FunCub
Polar name :        T1-40.0 m/s-VLM2
Freestream speed :  40.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.228562   0.004654   0.012667   0.017322  -0.000000   0.000032   0.067051   0.000002   0.000000   40.0000     0.1535
   -3.500     0.000  -0.185652   0.003273   0.012310   0.015583  -0.000000   0.000026   0.060847   0.000002   0.000000   40.0000     0.1603
   -3.000     0.000  -0.142690   0.002138   0.011988   0.014126  -0.000000   0.000020   0.054381   0.000002   0.000000   40.0000     0.1712
   -2.500     0.000  -0.099687   0.001249   0.011697   0.012946  -0.000000   0.000014   0.047655   0.000002   0.000000   40.0000     0.1916
   -2.000     0.000  -0.056652   0.000609   0.011385   0.011993  -0.000000   0.000008   0.040653   0.000002   0.000000   40.0000     0.2431
   -1.500     0.000  -0.013594   0.000216   0.010907   0.011123   0.000000   0.000002   0.033330   0.000002  -0.000000   40.0000     0.6207
   -1.000     0.000   0.029477   0.000073   0.009982   0.010055   0.000000  -0.000004   0.025595   0.000001  -0.000000   40.0000    -0.1053
   -0.500     0.000   0.072550   0.000178   0.009379   0.009557   0.000000  -0.000010   0.017703   0.000001  -0.000000   40.0000     0.0307
    0.000     0.000   0.115617   0.000532   0.009131   0.009663   0.000000  -0.000016   0.009668   0.000001  -0.000000   40.0000     0.0654
    0.500     0.000   0.158666   0.001136   0.009040   0.010176   0.000000  -0.000022   0.001427   0.000001  -0.000000   40.0000     0.0813
    1.000     0.000   0.201689   0.001987   0.009064   0.011051   0.000000  -0.000029  -0.007031   0.000001  -0.000000   40.0000     0.0904
    1.500     0.000   0.244676   0.003087   0.009170   0.012257   0.000000  -0.000035  -0.015715   0.000001  -0.000000   40.0000     0.0963
    2.000     0.000   0.287617   0.004434   0.009316   0.013750   0.000000  -0.000041  -0.024636   0.000001  -0.000000   40.0000     0.1004
    2.500     0.000   0.330502   0.006028   0.009514   0.015542   0.000000  -0.000047  -0.033787   0.000001  -0.000000   40.0000     0.1035
    3.000     0.000   0.373321   0.007867   0.009743   0.017610   0.000000  -0.000053  -0.043173   0.000001  -0.000000   40.0000     0.1059
    3.500     0.000   0.416065   0.009949   0.009973   0.019923   0.000000  -0.000059  -0.052801   0.000001  -0.000000   40.0000     0.1078
    4.000     0.000   0.458724   0.012275   0.010207   0.022482   0.000000  -0.000065  -0.062668   0.000001  -0.000000   40.0000     0.1094
    4.500     0.000   0.501289   0.014841   0.010443   0.025284   0.000000  -0.000071  -0.072770   0.000001  -0.000000   40.0000     0.1107
    5.000     0.000   0.543750   0.017646   0.010684   0.028330   0.000000  -0.000077  -0.083105   0.000002  -0.000000   40.0000     0.1118
    5.500     0.000   0.586097   0.020688   0.010932   0.031621   0.000000  -0.000083  -0.093668   0.000002  -0.000000   40.0000     0.1128
    6.000     0.000   0.628321   0.023965   0.011187   0.035153   0.000000  -0.000089  -0.104456   0.000002  -0.000000   40.0000     0.1136
    6.500     0.000   0.670413   0.027475   0.011445   0.038920   0.000000  -0.000095  -0.115468   0.000002  -0.000000   40.0000     0.1144
    7.000     0.000   0.712364   0.031214   0.011702   0.042917   0.000000  -0.000101  -0.126700   0.000002  -0.000000   40.0000     0.1151
    7.500     0.000   0.754163   0.035181   0.011973   0.047154   0.000000  -0.000107  -0.138146   0.000002  -0.000000   40.0000     0.1157
    8.000     0.000   0.795802   0.039372   0.012255   0.051627   0.000000  -0.000113  -0.149803   0.000002  -0.000000   40.0000     0.1163
    8.500     0.000   0.837273   0.043784   0.012530   0.056314   0.000000  -0.000119  -0.161672   0.000002  -0.000000   40.0000     0.1168
    9.000     0.000   0.878565   0.048414   0.012814   0.061228   0.000000  -0.000125  -0.173745   0.000002  -0.000000   40.0000     0.1173
    9.500     0.000   0.919670   0.053258   0.013112   0.066371   0.000000  -0.000131  -0.186017   0.000002  -0.000000   40.0000     0.1178
   10.000     0.000   0.960579   0.058313   0.013422   0.071735   0.000000  -0.000137  -0.198485   0.000002  -0.000000   40.0000     0.1182


