xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-18.0 m/s-VLM2-2.6kg-x0.3m
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.500     0.000  -0.694427   0.035604   0.038032   0.073636  -0.000000   0.000000   0.150520   0.000000   0.000000   18.0000     0.1337
   -9.000     0.000  -0.652717   0.031637   0.025356   0.056993  -0.000000   0.000000   0.143390   0.000000   0.000000   18.0000     0.1342
   -8.500     0.000  -0.610852   0.027892   0.023866   0.051758  -0.000000   0.000000   0.136052   0.000000   0.000000   18.0000     0.1348
   -8.000     0.000  -0.568839   0.024373   0.022727   0.047100  -0.000000   0.000000   0.128663   0.000000   0.000000   18.0000     0.1355
   -7.500     0.000  -0.526690   0.021083   0.021943   0.043026  -0.000000   0.000000   0.121229   0.000000   0.000000   18.0000     0.1364
   -7.000     0.000  -0.484412   0.018024   0.021221   0.039246  -0.000000   0.000000   0.113753   0.000000   0.000000   18.0000     0.1374
   -6.500     0.000  -0.442016   0.015199   0.020468   0.035667  -0.000000   0.000000   0.106241   0.000000   0.000000   18.0000     0.1386
   -6.000     0.000  -0.399511   0.012610   0.019770   0.032380  -0.000000   0.000000   0.098693   0.000000   0.000000   18.0000     0.1402
   -5.500     0.000  -0.356906   0.010259   0.019137   0.029396  -0.000000   0.000000   0.091111   0.000000   0.000000   18.0000     0.1421
   -5.000     0.000  -0.314211   0.008149   0.018513   0.026661  -0.000000   0.000000   0.083499   0.000000   0.000000   18.0000     0.1445
   -4.500     0.000  -0.271435   0.006280   0.017899   0.024179  -0.000000   0.000000   0.075859   0.000000   0.000000   18.0000     0.1478
   -4.000     0.000  -0.228588   0.004654   0.017232   0.021886  -0.000000   0.000000   0.068192   0.000000   0.000000   18.0000     0.1523
   -3.500     0.000  -0.185679   0.003273   0.016605   0.019878  -0.000000   0.000000   0.060502   0.000000   0.000000   18.0000     0.1590
   -3.000     0.000  -0.142719   0.002138   0.015965   0.018103  -0.000000   0.000000   0.052791   0.000000   0.000000   18.0000     0.1697
   -2.500     0.000  -0.099717   0.001250   0.015342   0.016592  -0.000000   0.000000   0.045060   0.000000  -0.000000   18.0000     0.1897
   -2.000     0.000  -0.056683   0.000609   0.014222   0.014831   0.000000   0.000000   0.037316   0.000000  -0.000000   18.0000     0.2401
   -1.500     0.000  -0.013627   0.000216   0.012738   0.012954   0.000000   0.000000   0.029560  -0.000000  -0.000000   18.0000     0.6091
   -1.000     0.000   0.029442   0.000073   0.012120   0.012192   0.000000  -0.000000   0.021784  -0.000000  -0.000000   18.0000    -0.1016
   -0.500     0.000   0.072515   0.000178   0.011911   0.012089   0.000000  -0.000000   0.013996  -0.000000  -0.000000   18.0000     0.0319
    0.000     0.000   0.115580   0.000532   0.011909   0.012441   0.000000  -0.000000   0.006199  -0.000000  -0.000000   18.0000     0.0660
    0.500     0.000   0.158628   0.001135   0.012030   0.013165   0.000000  -0.000000  -0.001603  -0.000000  -0.000000   18.0000     0.0815
    1.000     0.000   0.201650   0.001986   0.012191   0.014177   0.000000  -0.000000  -0.009407  -0.000000  -0.000000   18.0000     0.0904
    1.500     0.000   0.244635   0.003085   0.012368   0.015453   0.000000  -0.000000  -0.017211  -0.000000  -0.000000   18.0000     0.0962
    2.000     0.000   0.287575   0.004431   0.012524   0.016956   0.000000  -0.000000  -0.025013  -0.000000  -0.000000   18.0000     0.1003
    2.500     0.000   0.330458   0.006024   0.012672   0.018696   0.000000  -0.000000  -0.032810  -0.000000  -0.000000   18.0000     0.1033
    3.000     0.000   0.373276   0.007862   0.012810   0.020672   0.000000  -0.000000  -0.040599  -0.000000  -0.000000   18.0000     0.1057
    3.500     0.000   0.416019   0.009944   0.012938   0.022882   0.000000  -0.000000  -0.048379  -0.000000  -0.000000   18.0000     0.1075
    4.000     0.000   0.458677   0.012268   0.013091   0.025359   0.000000  -0.000000  -0.056147  -0.000000  -0.000000   18.0000     0.1091
    4.500     0.000   0.501241   0.014833   0.013291   0.028124   0.000000  -0.000000  -0.063901  -0.000000  -0.000000   18.0000     0.1104
    5.000     0.000   0.543700   0.017637   0.013574   0.031211   0.000000  -0.000000  -0.071639  -0.000000  -0.000000   18.0000     0.1115
    5.500     0.000   0.586046   0.020678   0.013914   0.034592   0.000000  -0.000000  -0.079358  -0.000000  -0.000000   18.0000     0.1124
    6.000     0.000   0.628270   0.023954   0.014278   0.038231   0.000000  -0.000000  -0.087055  -0.000000  -0.000000   18.0000     0.1133
    6.500     0.000   0.670360   0.027462   0.014645   0.042107   0.000000  -0.000000  -0.094729  -0.000000  -0.000000   18.0000     0.1140
    7.000     0.000   0.712310   0.031199   0.015025   0.046224   0.000000  -0.000000  -0.102377  -0.000000  -0.000000   18.0000     0.1147
    7.500     0.000   0.754108   0.035164   0.015423   0.050587   0.000000  -0.000000  -0.109997  -0.000000  -0.000000   18.0000     0.1153
    8.000     0.000   0.795747   0.039353   0.015836   0.055189   0.000000  -0.000000  -0.117587  -0.000000  -0.000000   18.0000     0.1159
    8.500     0.000   0.837216   0.043764   0.016238   0.060001   0.000000  -0.000000  -0.125144  -0.000000  -0.000000   18.0000     0.1164
