xflr5 v6.32

Plane name :        Maja without Body
Polar name :        T1-10.0 m/s-VLM2-b25.0°
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    25.000  -0.088537   0.022739   0.023581   0.046321  -0.124374  -0.022115   0.085073   0.019505   0.019658   10.0000     0.2794
   -2.000    25.000   0.058214   0.021985   0.019962   0.041947  -0.124995  -0.020874   0.060633   0.019106   0.019081   10.0000    -0.1599
   -1.500    25.000   0.093633   0.022092   0.018976   0.041068  -0.124867  -0.020584   0.054477   0.018985   0.018941   10.0000    -0.0582
   -1.000    25.000   0.130512   0.022314   0.017965   0.040279  -0.124629  -0.020302   0.048306   0.018877   0.018803   10.0000    -0.0121
   -0.500    25.000   0.167416   0.022651   0.017105   0.039755  -0.124282  -0.020029   0.042123   0.018772   0.018667   10.0000     0.0137
    0.000    25.000   0.205586   0.023103   0.016395   0.039498  -0.123826  -0.019763   0.035934   0.018673   0.018534   10.0000     0.0299
    0.500    25.000   0.241296   0.023669   0.015820   0.039489  -0.123261  -0.019506   0.029746   0.018578   0.018403   10.0000     0.0415
    1.000    25.000   0.278255   0.024335   0.015602   0.039937  -0.122602  -0.019256   0.023566   0.018485   0.018276   10.0000     0.0499
    1.500    25.000   0.315155   0.024978   0.015448   0.040426  -0.121962  -0.019013   0.017398   0.018385   0.018151   10.0000     0.0563
    2.000    25.000   0.352917   0.024420   0.015342   0.039761  -0.122443  -0.018778   0.011248   0.018284   0.018030   10.0000     0.0612
    2.500    25.000   0.393942   0.024372   0.015228   0.039601  -0.122445  -0.018551   0.005119   0.018177   0.017912   10.0000     0.0646
    3.000    25.000   0.431627   0.027824   0.015183   0.043007  -0.119181  -0.018330  -0.000980   0.018076   0.017798   10.0000     0.0679
    3.500    25.000   0.468806   0.028771   0.015170   0.043941  -0.118256  -0.018116  -0.007046   0.017976   0.017687   10.0000     0.0707
    4.000    25.000   0.509733   0.027940   0.015189   0.043129  -0.118968  -0.017909  -0.013063   0.017877   0.017578   10.0000     0.0726
    4.500    25.000   0.548214   0.031857   0.015230   0.047087  -0.115268  -0.017709  -0.019043   0.017785   0.017476   10.0000     0.0745
    5.000    25.000   0.585901   0.033963   0.015270   0.049233  -0.113260  -0.017515  -0.024974   0.017694   0.017379   10.0000     0.0762
    5.500    25.000   0.623643   0.035774   0.015326   0.051100  -0.111525  -0.017327  -0.030849   0.017606   0.017286   10.0000     0.0777
    6.000    25.000   0.662811   0.037646   0.015415   0.053061  -0.109717  -0.017145  -0.036654   0.017516   0.017193   10.0000     0.0789
    6.500    25.000   0.699103   0.039630   0.015525   0.055155  -0.107761  -0.016970  -0.042371   0.017421   0.017094   10.0000     0.0802
    7.000    25.000   0.736797   0.041707   0.015669   0.057376  -0.105674  -0.016801  -0.047999   0.017324   0.016996   10.0000     0.0812
    7.500    25.000   0.774527   0.043840   0.015869   0.059709  -0.103543  -0.016637  -0.053552   0.017238   0.016908   10.0000     0.0821
    8.000    25.000   0.814177   0.045782   0.016150   0.061932  -0.101672  -0.016477  -0.059055   0.017169   0.016839   10.0000     0.0827
    8.500    25.000   0.851898   0.047173   0.016531   0.063704  -0.100305  -0.016321  -0.064460   0.017104   0.016774   10.0000     0.0834
    9.000    25.000   0.892069   0.050573   0.016993   0.067566  -0.097078  -0.016171  -0.069774   0.017047   0.016716   10.0000     0.0838
    9.500    25.000   0.930411   0.053813   0.017470   0.071283  -0.094010  -0.016024  -0.074991   0.016994   0.016665   10.0000     0.0843
   10.000    25.000   0.970573   0.056718   0.017975   0.074693  -0.091261  -0.015881  -0.080102   0.016949   0.016620   10.0000     0.0847
   12.000    25.000   1.122462   0.069182   0.020469   0.089651  -0.079391  -0.015350  -0.099242   0.016803   0.016456   10.0000     0.0861


