xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-26.0 m/s-VLM2-b15.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.000    15.000  -0.385575   0.020721   0.017365   0.038086  -0.093064  -0.009814   0.111308   0.032089   0.031774   26.0000     0.1475
   -5.500    15.000  -0.344272   0.018988   0.016853   0.035841  -0.092645  -0.009130   0.100701   0.032621   0.032292   26.0000     0.1481
   -5.000    15.000  -0.303006   0.017480   0.016341   0.033821  -0.092420  -0.008424   0.090095   0.033150   0.032809   26.0000     0.1489
   -4.500    15.000  -0.261787   0.016194   0.015801   0.031996  -0.092394  -0.007695   0.079500   0.033686   0.033325   26.0000     0.1500
   -4.000    15.000  -0.220625   0.015125   0.015274   0.030399  -0.092566  -0.006944   0.068921   0.034223   0.033840   26.0000     0.1516
   -3.500    15.000  -0.179534   0.014257   0.014810   0.029067  -0.092932  -0.006172   0.058362   0.034754   0.034353   26.0000     0.1540
   -3.000    15.000  -0.138528   0.013572   0.014466   0.028037  -0.093483  -0.005377   0.047830   0.035278   0.034862   26.0000     0.1579
   -2.500    15.000  -0.097604   0.013155   0.014134   0.027289  -0.094202  -0.004563   0.037322   0.035794   0.035365   26.0000     0.1652
   -2.000    15.000  -0.056730   0.013004   0.013675   0.026679  -0.095076  -0.003727   0.026857   0.036330   0.035869   26.0000     0.1831
   -1.500    15.000  -0.015874   0.012989   0.013030   0.026018  -0.096065  -0.002873   0.016419   0.036862   0.036362   26.0000     0.2925
   -1.000    15.000   0.024974   0.013159   0.011867   0.025025  -0.097154  -0.002000   0.006009   0.037347   0.036846   26.0000     0.0392
   -0.500    15.000   0.065832   0.013797   0.011558   0.025355  -0.098285  -0.001109  -0.004354   0.037799   0.037309   26.0000     0.1014
    0.000    15.000   0.104407   0.012160   0.011487   0.023647  -0.100063   0.000229  -0.007767   0.038437   0.037953   26.0000     0.0995
    0.500    15.000   0.147926   0.015046   0.011479   0.026525  -0.100883   0.000714  -0.025222   0.038680   0.038210   26.0000     0.1221
    1.000    15.000   0.189239   0.015221   0.011617   0.026838  -0.102376   0.001640  -0.035864   0.039102   0.038641   26.0000     0.1258
    1.500    15.000   0.230594   0.015923   0.011832   0.027755  -0.103930   0.002575  -0.046505   0.039461   0.039007   26.0000     0.1282
    2.000    15.000   0.271997   0.016917   0.012083   0.029000  -0.105701   0.003517  -0.057193   0.039813   0.039363   26.0000     0.1299
    2.500    15.000   0.313476   0.018249   0.012341   0.030590  -0.107796   0.004467  -0.067965   0.040188   0.039738   26.0000     0.1312
    3.000    15.000   0.354972   0.019921   0.012604   0.032524  -0.110152   0.005422  -0.078829   0.040552   0.040099   26.0000     0.1323
    3.500    15.000   0.396463   0.021746   0.012879   0.034626  -0.112695   0.006378  -0.089758   0.040879   0.040420   26.0000     0.1333


