xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-18.0 m/s-VLM2-b15.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.000    15.000  -0.385575   0.020721   0.020178   0.040900  -0.093064  -0.009814   0.111476   0.032134   0.031774   18.0000     0.1475
   -5.500    15.000  -0.344272   0.018988   0.019609   0.038598  -0.092645  -0.009130   0.100873   0.032667   0.032292   18.0000     0.1481
   -5.000    15.000  -0.303006   0.017480   0.019063   0.036542  -0.092420  -0.008424   0.090271   0.033201   0.032809   18.0000     0.1489
   -4.500    15.000  -0.261787   0.016194   0.018510   0.034704  -0.092394  -0.007695   0.079680   0.033735   0.033325   18.0000     0.1500
   -4.000    15.000  -0.220625   0.015125   0.017957   0.033082  -0.092566  -0.006944   0.069103   0.034269   0.033840   18.0000     0.1516
   -3.500    15.000  -0.179534   0.014257   0.017418   0.031675  -0.092932  -0.006172   0.058546   0.034803   0.034353   18.0000     0.1540
   -3.000    15.000  -0.138528   0.013572   0.016866   0.030437  -0.093483  -0.005377   0.048019   0.035336   0.034862   18.0000     0.1579
   -2.500    15.000  -0.097604   0.013155   0.016329   0.029484  -0.094202  -0.004563   0.037515   0.035863   0.035365   18.0000     0.1652
   -2.000    15.000  -0.056730   0.013004   0.015258   0.028262  -0.095076  -0.003727   0.027059   0.036417   0.035869   18.0000     0.1831
   -1.500    15.000  -0.015874   0.012989   0.013964   0.026953  -0.096065  -0.002873   0.016631   0.036915   0.036362   18.0000     0.2925
   -1.000    15.000   0.024974   0.013159   0.013441   0.026600  -0.097154  -0.002000   0.006210   0.037401   0.036846   18.0000     0.0392
   -0.500    15.000   0.065832   0.013797   0.013289   0.027086  -0.098285  -0.001109  -0.004156   0.037865   0.037309   18.0000     0.1014
    0.000    15.000   0.104407   0.012160   0.013362   0.025523  -0.100063   0.000229  -0.007570   0.038505   0.037953   18.0000     0.0995
    0.500    15.000   0.147926   0.015046   0.013477   0.028523  -0.100883   0.000714  -0.025031   0.038754   0.038210   18.0000     0.1221
    1.000    15.000   0.189239   0.015221   0.013681   0.028902  -0.102376   0.001640  -0.035679   0.039185   0.038641   18.0000     0.1258
    1.500    15.000   0.230594   0.015923   0.013911   0.029835  -0.103930   0.002575  -0.046323   0.039553   0.039007   18.0000     0.1282
    2.000    15.000   0.271997   0.016917   0.014151   0.031068  -0.105701   0.003517  -0.057005   0.039916   0.039363   18.0000     0.1299
    2.500    15.000   0.313476   0.018249   0.014386   0.032635  -0.107796   0.004467  -0.067771   0.040303   0.039738   18.0000     0.1312


