xflr5 v6.58

Plane name :        FunCub
Polar name :        T1-50.0 m/s-VLM2-b5.0°
Freestream speed :  50.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     5.000  -0.233025   0.004158   0.011891   0.016049  -0.027963  -0.003671   0.072367   0.010495   0.010409   50.0000     0.1642
   -3.500     5.000  -0.189146   0.003166   0.011614   0.014780  -0.028210  -0.003412   0.065217   0.010748   0.010658   50.0000     0.1702
   -3.000     5.000  -0.145300   0.002383   0.011371   0.013754  -0.028508  -0.003150   0.057586   0.010998   0.010906   50.0000     0.1799
   -2.500     5.000  -0.101490   0.001833   0.011151   0.012984  -0.028855  -0.002887   0.049475   0.011246   0.011152   50.0000     0.1982
   -2.000     5.000  -0.057717   0.001370   0.010927   0.012297  -0.029250  -0.002622   0.040882   0.011492   0.011395   50.0000     0.2443
   -1.500     5.000  -0.013968   0.001148   0.010615   0.011764  -0.029689  -0.002356   0.031784   0.011740   0.011635   50.0000     0.5799
   -1.000     5.000   0.029745   0.001097   0.010043   0.011140  -0.030172  -0.002089   0.022126   0.011985   0.011870   50.0000    -0.0721
   -0.500     5.000   0.073466   0.001015   0.009278   0.010293  -0.030691  -0.001822   0.011877   0.012217   0.012099   50.0000     0.0521
    0.000     5.000   0.116626  -0.003942   0.008971   0.005029  -0.031277  -0.001448   0.002166   0.012442   0.012333   50.0000     0.0818
    0.500     5.000   0.161063   0.001104   0.008836   0.009940  -0.031871  -0.001286  -0.009855   0.012647   0.012543   50.0000     0.0979
    1.000     5.000   0.204749   0.002678   0.008815   0.011493  -0.032532  -0.001013  -0.021460   0.012857   0.012759   50.0000     0.1063
    1.500     5.000   0.248565   0.003727   0.008878   0.012604  -0.033232  -0.000744  -0.033729   0.013059   0.012966   50.0000     0.1118
    2.000     5.000   0.292411   0.004902   0.008972   0.013874  -0.033945  -0.000475  -0.046575   0.013247   0.013159   50.0000     0.1158
    2.500     5.000   0.336419   0.006272   0.009143   0.015415  -0.034739  -0.000209  -0.059982   0.013436   0.013353   50.0000     0.1187
    3.000     5.000   0.380326   0.007762   0.009369   0.017131  -0.035589   0.000054  -0.073941   0.013620   0.013542   50.0000     0.1211
    3.500     5.000   0.424298   0.009497   0.009612   0.019109  -0.036481   0.000316  -0.088457   0.013794   0.013720   50.0000     0.1231
    4.000     5.000   0.468302   0.011443   0.009858   0.021301  -0.037413   0.000574  -0.103524   0.013956   0.013885   50.0000     0.1247
    4.500     5.000   0.512326   0.013628   0.010102   0.023730  -0.038392   0.000829  -0.119136   0.014109   0.014041   50.0000     0.1260
    5.000     5.000   0.556387   0.016317   0.010347   0.026664  -0.039432   0.001080  -0.135280   0.014260   0.014192   50.0000     0.1272
    5.500     5.000   0.600484   0.018523   0.010589   0.029112  -0.040495   0.001327  -0.151937   0.014401   0.014334   50.0000     0.1283
    6.000     5.000   0.644571   0.021269   0.010831   0.032100  -0.041666   0.001570  -0.169117   0.014544   0.014478   50.0000     0.1293
    6.500     5.000   0.688667   0.024238   0.011071   0.035309  -0.042892   0.001807  -0.186801   0.014673   0.014607   50.0000     0.1301
    7.000     5.000   0.732765   0.027414   0.011307   0.038722  -0.044153   0.002037  -0.204971   0.014786   0.014719   50.0000     0.1309
    7.500     5.000   0.776861   0.030790   0.011555   0.042345  -0.045469   0.002262  -0.223608   0.014890   0.014824   50.0000     0.1317
    8.000     5.000   0.820946   0.034351   0.011822   0.046173  -0.046854   0.002481  -0.242698   0.014994   0.014927   50.0000     0.1323
    8.500     5.000   0.865008   0.038191   0.012094   0.050285  -0.048307   0.002694  -0.262230   0.015096   0.015028   50.0000     0.1330


