xflr5 v6.58

Plane name :        FunCub
Polar name :        T1-50.0 m/s-VLM2-b15.0°
Freestream speed :  50.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000    15.000  -0.220582   0.015121   0.012514   0.027636  -0.092556  -0.012242   0.063239   0.033695   0.033368   50.0000     0.1528
   -3.500    15.000  -0.179490   0.014247   0.012295   0.026542  -0.092924  -0.011413   0.055521   0.034309   0.033972   50.0000     0.1553
   -3.000    15.000  -0.138482   0.013545   0.012101   0.025646  -0.093476  -0.010580   0.047371   0.034919   0.034573   50.0000     0.1594
   -2.500    15.000  -0.097566   0.013111   0.011929   0.025040  -0.094198  -0.009744   0.038786   0.035522   0.035167   50.0000     0.1670
   -2.000    15.000  -0.056697   0.012988   0.011752   0.024740  -0.095071  -0.008905   0.029768   0.036125   0.035759   50.0000     0.1858
   -1.500    15.000  -0.015846   0.012993   0.011479   0.024472  -0.096062  -0.008063   0.020277   0.036738   0.036342   50.0000     0.3006
   -1.000    15.000   0.024990   0.013179   0.011001   0.024180  -0.097157  -0.007221   0.010272   0.037335   0.036919   50.0000     0.0352
   -0.500    15.000   0.065828   0.013796   0.010351   0.024148  -0.098279  -0.006374  -0.000216   0.037907   0.037471   50.0000     0.1003
    0.000    15.000   0.111620   0.014321   0.010001   0.024321  -0.098797  -0.006027  -0.020707   0.038168   0.037753   50.0000     0.1351
    0.500    15.000   0.148000   0.015122   0.009910   0.025033  -0.100889  -0.004694  -0.022448   0.038972   0.038562   50.0000     0.1218
    1.000    15.000   0.189264   0.015326   0.009899   0.025225  -0.102386  -0.003864  -0.034392   0.039494   0.039093   50.0000     0.1258
    1.500    15.000   0.230603   0.015983   0.009976   0.025959  -0.103921  -0.003036  -0.046811   0.039940   0.039549   50.0000     0.1283
    2.000    15.000   0.272000   0.016960   0.010084   0.027045  -0.105653  -0.002214  -0.059707   0.040387   0.040002   50.0000     0.1300
    2.500    15.000   0.313469   0.018311   0.010249   0.028560  -0.107805  -0.001411  -0.073209   0.040871   0.040493   50.0000     0.1315
    3.000    15.000   0.354963   0.019950   0.010471   0.030421  -0.110163  -0.000619  -0.087230   0.041335   0.040965   50.0000     0.1326
    3.500    15.000   0.396459   0.021752   0.010725   0.032477  -0.112694   0.000162  -0.101785   0.041758   0.041394   50.0000     0.1336
    4.000    15.000   0.437962   0.023650   0.010985   0.034635  -0.115379   0.000928  -0.116867   0.042133   0.041771   50.0000     0.1345


